vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,7,1098,67.128,36,34,541,1947.55,1921.22,26.33,477,40,40
1,2,3,1110,57.165,34,32,492,1769.6,1742.42,27.18,542,38,38
2,3,9,1057,69.133,33,32,470,1697.16,1675.1,22.06,515,36,36
3,4,9,1076,88.265,32,31,481,1732.33,1722.72,9.61,505,45,45
4,5,9,1093,56.249,32,32,479,1734.53,1734.53,0.0,540,37,37
5,6,9,1080,113.064,38,37,466,1627.02,1604.96,22.06,532,41,41
6,7,9,1102,62.582,38,35,523,1859.87,1838.05,21.82,495,42,42
7,8,10,1098,113.614,38,36,453,1566.82,1539.78,27.04,559,43,43
8,9,9,1033,91.73,32,30,437,1559.52,1524.13,35.39,522,37,37
9,10,9,964,54.238,26,26,408,1487.51,1487.51,0.0,496,30,30
10,1,9,962,61.95,30,27,402,1423.44,1389.87,33.57,494,33,33
11,2,5,1092,81.701,36,35,426,1450.91,1426.98,23.93,588,39,39
12,3,9,977,50.266,30,28,398,1415.63,1380.67,34.96,511,34,34
13,4,9,941,46.809,33,29,390,1347.46,1281.89,65.57,481,35,35
14,5,9,953,116.326,32,28,364,1220.99,1157.66,63.33,521,34,34
15,6,4,1094,36.141,30,26,367,1255.06,1218.47,36.59,661,33,33
16,7,9,964,61.863,29,26,353,1218.02,1179.53,38.49,549,31,31
17,8,7,1054,49.14,36,31,418,1441.95,1346.74,95.21,566,35,35
18,9,9,968,86.436,24,23,305,1081.89,1059.83,22.06,601,31,31
19,10,9,980,63.877,29,27,367,1284.41,1244.31,40.1,545,34,34
20,1,9,987,106.216,32,30,405,1400.87,1386.28,14.59,502,40,40
21,2,3,1072,116.853,29,24,312,1052.48,979.11,73.37,700,30,30
22,3,5,1029,25.61,35,29,370,1200.96,1131.92,69.04,591,34,34
23,4,9,1090,63.874,33,30,373,1270.33,1227.21,43.12,645,36,36
24,5,9,942,113.064,27,23,307,1052.81,983.73,69.08,573,31,31
25,6,9,968,121.598,31,27,361,1256.41,1163.84,92.57,537,35,35
26,7,9,926,93.744,28,26,333,1128.79,1097.12,31.67,531,31,31
27,8,10,1085,109.56,41,37,456,1543.19,1478.52,64.67,547,41,41
28,9,10,1065,71.95,35,28,343,1092.63,1005.95,86.68,652,35,35
29,10,7,1056,98.642,38,34,404,1355.59,1302.1,53.49,558,47,47
30,1,9,893,78.043,32,25,324,1034.95,935.84,99.11,511,29,29
31,2,9,1019,95.589,32,28,331,1118.55,1051.41,67.14,624,32,32
32,3,9,980,59.489,29,24,304,1045.48,956.43,89.05,616,30,30
33,4,5,1037,73.981,28,23,306,1028.53,937.2,91.33,671,30,30
34,5,8,1028,43.28,29,25,315,1060.4,1005.03,55.37,643,35,35
35,6,3,1079,95.32,39,32,417,1390.83,1243.03,147.8,586,38,38
36,7,9,904,93.744,22,18,209,673.07,569.05,104.02,653,21,21
37,8,10,1098,89.873,34,27,329,1081.04,961.27,119.77,699,35,35
38,9,9,927,46.395,32,25,299,953.84,817.97,135.87,568,30,30
39,10,9,939,102.278,34,26,316,1002.29,875.76,126.53,561,31,31
40,1,10,1079,132.794,29,25,278,891.31,845.05,46.26,743,29,29
41,2,5,1049,85.203,27,21,260,850.98,752.05,98.93,735,27,27
42,3,3,1047,54.926,28,22,264,826.28,751.61,74.67,725,29,29
