vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,816,58,31,29,2,296,520,943.58,910.58,33.0,444,3645076
1,2,2,809,51,25,24,1,204,605,619.86,615.78,4.08,537,2579048
2,3,3,824,51,34,28,6,283,541,863.08,776.71,86.37,467,3565257
3,4,4,818,52,33,28,5,276,542,838.44,754.59,83.85,468,3474144
4,5,5,822,49,30,25,5,256,566,796.76,701.33,95.43,496,3211192
5,6,6,819,39,31,26,5,266,553,855.31,752.14,103.17,491,3333466
6,7,7,814,47,30,26,4,268,546,806.33,746.4,59.93,478,3335836
7,8,8,818,42,33,27,6,266,552,804.89,681.31,123.58,484,3370274
8,9,9,812,48,37,33,4,332,480,1037.41,921.34,116.07,404,4129432
9,10,10,824,49,35,29,6,302,522,943.54,771.26,172.28,450,3781014
10,1,1,811,44,31,28,3,276,535,852.97,806.42,46.55,461,3437336
11,2,2,818,43,35,29,6,263,555,769.29,663.37,105.92,483,3375921
12,3,3,825,45,29,28,1,248,577,734.32,721.72,12.6,509,3109692
13,4,4,826,41,28,25,3,262,564,842.24,769.19,73.05,500,3236706
14,5,5,811,33,25,23,2,222,589,688.74,653.9,34.84,533,2766014
15,6,6,822,45,34,27,7,305,517,938.82,786.71,152.11,451,3793771
16,7,7,821,36,31,27,4,284,537,868.39,797.62,70.77,475,3520432
17,8,8,825,43,26,23,3,237,588,769.77,676.53,93.24,530,2940223
18,9,9,819,41,31,26,5,309,510,976.65,871.65,105.0,442,3780107
19,10,10,824,38,30,26,4,303,521,1005.33,901.64,103.69,455,3699381
20,1,1,810,37,26,24,2,249,561,787.4,754.4,33.0,503,3064867
21,2,2,825,36,28,23,5,233,592,739.43,630.26,109.17,530,2935483
22,3,3,827,33,21,20,1,204,623,645.66,612.68,32.98,571,2505432
23,4,4,826,39,27,23,4,260,566,828.99,743.69,85.3,502,3197528
24,5,5,800,30,29,25,4,267,533,848.49,755.86,92.63,475,3307045
25,6,6,814,38,36,27,9,270,544,778.16,648.91,129.25,474,3467034
26,7,7,821,35,25,22,3,216,605,612.01,580.94,31.07,545,2703692
27,8,8,812,31,23,20,3,207,605,620.5,539.71,80.79,549,2573401
28,9,9,768,27,25,19,6,234,534,712.57,570.83,141.74,486,2890658
29,10,10,820,28,22,19,3,192,628,596.48,498.47,98.01,580,2399192
30,1,1,815,26,25,22,3,237,578,775.1,698.67,76.43,528,2921819
31,2,2,804,24,24,20,4,218,586,667.03,607.48,59.55,538,2706062
32,3,3,813,29,26,21,5,219,594,672.23,584.53,87.7,540,2753257
33,4,4,766,24,22,18,4,191,575,581.29,533.03,48.26,529,2388805
34,5,5,805,22,20,16,4,169,636,539.69,452.39,87.3,598,2123483
35,6,6,819,30,23,20,3,203,616,641.65,583.42,58.23,560,2531853
36,7,7,810,26,26,20,6,221,589,636.02,559.96,76.06,541,2774031
37,8,8,764,22,20,16,4,169,595,520.16,432.14,88.02,559,2123483
38,9,9,825,23,24,17,7,226,599,702.38,521.28,181.1,561,2789158
39,10,10,828,23,24,19,5,206,622,603.56,499.44,104.12,580,2581418
40,1,1,814,23,19,15,4,181,633,579.82,512.0,67.82,591,2229723
41,2,2,806,18,19,15,4,175,631,559.45,500.64,58.81,597,2167401
42,3,3,819,19,18,16,2,155,664,473.64,438.8,34.84,626,1941257
43,4,4,818,28,29,24,5,271,547,852.92,760.99,91.93,491,3348593
44,5,5,776,28,23,19,4,218,558,691.1,604.13,86.97,510,2687658
45,6,6,763,30,23,20,3,210,553,654.98,608.68,46.3,505,2604562
46,7,7,818,26,21,17,4,205,613,672.03,606.77,65.26,567,2515819
47,8,8,826,23,20,15,5,188,638,594.0,455.25,138.75,596,2320836
48,9,9,815,15,16,11,5,131,684,393.91,286.5,107.41,654,1655161
49,10,10,815,31,23,21,2,193,622,577.96,499.65,78.31,564,2427983
50,1,1,815,30,22,19,3,175,640,529.73,468.07,61.66,586,2222613
51,2,2,800,18,17,12,5,132,668,375.93,293.01,82.92,634,1683952
52,3,3,790,13,15,10,5,168,622,544.66,374.55,170.11,596,2021076
