horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.002
20,50,23,23,16,16,4217,15,883410.0,20.067
40,70,26,26,14,30,4203,15,1001790.0,20.003
60,90,31,31,18,48,4185,15,1080370.0,20.005
80,110,37,37,22,70,4163,15,1214850.0,20.004
100,130,43,43,26,96,4137,15,1361940.0,20.003
120,150,73,73,23,119,4114,15,2052400.0,20.004
140,170,132,130,86,205,4026,17,6342020.0,20.403
160,190,110,106,74,279,3949,20,8903770.0,20.139
180,210,96,93,63,342,3883,23,7405920.0,20.273
200,230,82,78,49,391,3830,27,7867010.0,20.176
220,250,72,71,44,435,3785,28,3502100.0,20.167
240,270,114,113,47,482,3738,28,6102790.0,20.199
260,290,180,174,108,590,3627,31,15520450.0,20.008
280,310,181,170,100,690,3516,42,22098390.0,20.011
300,330,170,166,107,797,3407,44,11651410.0,20.008
320,350,145,140,88,885,3315,48,12785020.0,20.008
340,370,123,119,82,967,3229,52,9911550.0,20.217
360,390,88,88,65,1032,3164,52,2675370.0,20.251
380,410,79,79,47,1079,3117,52,2705870.0,20.004
400,430,80,79,52,1131,3065,52,4211420.0,20.135
420,450,68,67,45,1176,3019,53,3967300.0,20.155
440,470,60,60,38,1214,2981,53,2064890.0,20.059
460,490,68,67,38,1252,2942,54,3939550.0,20.23
480,510,89,89,50,1302,2892,54,2822770.0,20.01
500,530,131,131,77,1379,2815,54,3364300.0,20.397
520,550,136,136,90,1469,2725,54,3553430.0,20.007
540,570,131,128,76,1545,2647,56,8102160.0,20.008
560,590,126,117,74,1619,2565,64,16855230.0,20.682
580,610,138,135,82,1701,2481,66,8961200.0,20.51
600,630,164,161,85,1786,2393,69,9511050.0,20.008
620,650,206,194,126,1912,2260,76,23128660.0,20.012
640,670,227,213,114,2026,2134,88,26337340.0,20.011
660,690,287,230,127,2153,1997,98,85204420.0,20.014
680,710,373,248,144,2297,1813,138,184036650.0,20.019
700,730,412,246,153,2450,1590,208,248045680.0,20.02
720,750,360,212,130,2580,1380,288,227743680.0,20.019
740,770,278,206,124,2704,1186,358,118511880.0,20.014
760,790,207,204,124,2828,1059,361,9529070.0,20.012
780,810,182,175,110,2938,942,368,14235880.0,20.01
800,830,174,166,96,3034,838,376,15562650.0,20.009
820,850,193,185,108,3142,723,383,16243840.0,20.009
840,870,171,160,104,3246,608,394,20100090.0,20.008
860,890,142,138,92,3338,512,398,10134240.0,20.009
880,910,109,107,69,3407,441,400,6914810.0,20.167
900,930,115,110,66,3473,370,405,12302410.0,20.259
920,950,113,109,72,3545,296,407,10279930.0,20.158
940,970,108,104,64,3609,229,410,10966130.0,20.085
960,990,96,93,64,3673,163,412,8452570.0,20.164
980,1010,83,80,47,3720,114,414,7819300.0,20.171
1000,1030,70,67,49,3769,63,416,7115300.0,20.03
1020,1050,42,40,30,3799,31,418,4831620.0,20.074
1040,1070,23,21,15,3814,14,420,4094540.0,20.082
1060,1090,14,14,11,3825,3,420,622080.0,20.054
1080,1110,3,3,3,3828,0,420,153250.0,20.003
1100,1130,0,0,0,3828,0,420,,0.0
1120,1150,0,0,0,3828,0,420,,0.0
