horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3320,0,1489876,20.053
20,50,23,23,16,16,3304,0,3391399,20.004
40,70,26,26,14,30,3290,0,3875755,20.004
60,90,31,31,18,48,3272,0,4547984,20.004
80,110,37,37,22,70,3250,0,5641340,20.041
100,130,43,42,25,95,3225,0,6000842,20.192
120,150,74,73,23,118,3201,1,9896411,20.393
140,170,132,128,83,201,3116,3,16792364,20.017
160,190,112,105,74,275,3038,7,16400215,20.926
180,210,96,88,60,335,2972,13,15606620,20.644
200,230,82,78,49,384,2920,16,11492066,20.025
220,250,73,71,43,427,2876,17,9923432,20.489
240,270,115,111,46,473,2829,18,17466315,20.014
260,290,181,158,95,568,2729,23,29265105,20.016
280,310,193,144,81,649,2629,42,37729652,20.024
300,330,192,144,86,735,2520,65,37155283,20.019
320,350,167,129,73,808,2421,91,32717741,20.017
340,370,138,117,79,887,2329,104,23718896,20.019
360,390,97,87,65,952,2256,112,15991245,20.097
380,410,80,78,44,996,2210,114,11938092,20.028
400,430,82,82,54,1050,2156,114,11172051,20.006
420,450,68,68,47,1097,2109,114,9358364,20.025
440,470,59,59,36,1133,2073,114,8351937,20.004
460,490,69,68,39,1172,2033,115,10157635,20.238
480,510,89,89,50,1222,1983,115,12354150,20.005
500,530,131,129,75,1297,1907,116,16953501,20.459
520,550,137,124,76,1373,1829,118,21061551,20.007
540,570,144,126,74,1447,1740,133,23857861,20.013
560,590,128,117,73,1520,1659,141,20297810,20.015
580,610,141,130,78,1598,1577,145,21228963,20.014
600,630,168,145,69,1667,1502,151,26205630,20.019
620,650,223,166,105,1772,1380,168,42135388,20.024
640,670,255,166,80,1852,1266,202,55033675,20.016
660,690,324,185,88,1940,1130,250,76394032,20.016
680,710,411,203,115,2055,942,323,104399743,20.035
700,730,442,194,104,2159,734,427,122077830,20.026
720,750,402,176,109,2268,515,537,114448310,20.027
740,770,311,168,90,2358,325,637,81064632,20.031
760,790,244,176,104,2462,181,677,48365057,20.014
780,810,181,136,97,2559,54,707,35400564,20.009
800,816,54,35,34,2593,12,715,15272394,20.145
