vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1112,45.235,561,1757.96,1680.43,77.53,487,32,32
1,2,2,1096,52.641,546,1732.35,1672.5,59.85,486,32,32
2,3,3,1122,45.14,550,1707.17,1582.36,124.81,510,31,31
3,4,4,1060,48.998,538,1710.39,1599.92,110.47,460,31,31
4,5,5,1065,41.128,550,1772.76,1634.69,138.07,457,29,29
5,6,6,1092,29.424,570,1762.81,1571.58,191.23,460,31,31
6,7,7,1098,62.837,567,1753.85,1673.63,80.22,461,35,35
7,8,8,1063,18.221,489,1505.26,1468.0,37.26,512,31,31
8,9,9,1098,36.631,533,1649.41,1606.31,43.1,501,32,32
9,10,10,1102,87.374,559,1736.97,1632.85,104.12,475,34,34
10,1,1,1118,80.607,502,1536.0,1423.74,112.26,554,31,31
11,2,2,1136,43.767,517,1600.18,1448.78,151.4,553,33,33
12,3,3,1082,102.574,467,1422.63,1353.57,69.06,557,29,29
13,4,4,1120,48.457,565,1733.41,1530.86,202.55,495,30,30
14,5,5,1107,89.684,588,1705.89,1496.66,209.23,441,39,39
15,6,6,1099,26.076,532,1566.32,1375.05,191.27,503,32,32
16,7,7,1002,15.988,466,1413.13,1254.99,158.14,476,30,30
17,8,8,971,92.774,428,1264.54,1149.79,114.75,485,29,29
18,9,9,965,53.991,466,1375.89,1305.32,70.57,441,29,29
19,10,10,1004,33.795,502,1480.93,1242.0,238.93,444,29,29
20,1,1,1018,60.574,486,1452.39,1284.33,168.06,470,31,31
21,2,2,983,52.146,463,1411.72,1294.31,117.41,464,28,28
22,3,3,974,19.497,445,1313.81,1213.78,100.03,471,29,29
23,4,4,1005,47.812,488,1497.66,1400.76,96.9,457,30,30
24,5,5,1004,39.092,483,1419.65,1246.65,173.0,465,28,28
25,6,6,1010,25.934,473,1379.19,1225.84,153.35,475,31,31
26,7,7,994,60.639,400,1166.25,1065.15,101.1,540,27,27
27,8,8,1100,83.992,447,1316.6,1232.99,83.61,591,31,31
28,9,9,1115,60.834,529,1531.05,1385.02,146.03,518,34,34
29,10,10,1121,78.304,480,1377.94,1241.05,136.89,579,31,31
30,1,1,1110,38.362,551,1513.22,1265.57,247.65,491,34,34
31,2,2,1107,109.544,440,1198.75,1073.58,125.17,613,27,27
32,3,3,1040,47.365,403,1123.49,841.57,281.92,593,22,22
33,4,4,1120,57.786,541,1543.29,1367.53,175.76,511,34,34
34,5,5,1007,31.267,440,1219.21,1000.2,219.01,513,27,27
35,6,6,1035,25.551,409,1147.37,967.15,180.22,568,29,29
36,7,7,953,61.098,354,936.11,836.01,100.1,549,25,25
37,8,8,1119,40.634,488,1329.37,1031.46,297.91,569,31,31
38,9,9,947,36.392,317,891.46,718.06,173.4,594,18,18
39,10,10,1070,45.466,433,1223.06,994.68,228.38,585,26,26
40,1,1,1030,77.612,507,1344.03,1164.67,179.36,451,36,36
41,2,2,1112,117.034,472,1268.85,1052.17,216.68,576,32,32
42,3,3,983,50.192,318,797.97,667.52,130.45,619,23,23
43,4,4,1058,21.572,442,1148.03,971.59,176.44,558,29,29
44,5,5,1079,110.96,402,1171.02,1049.84,121.18,627,25,25
45,6,6,1036,112.968,451,1156.64,892.72,263.92,531,27,27
46,7,7,1109,102.713,385,1028.44,851.75,176.69,674,25,25
47,8,8,1001,38.385,433,1135.66,965.28,170.38,510,29,29
48,9,9,989,113.064,431,1117.38,928.13,189.25,496,31,31
49,10,10,955,32.686,400,1093.79,858.7,235.09,499,28,28
50,1,1,1088,77.776,481,1380.03,1252.42,127.61,547,30,30
51,2,2,944,43.504,361,986.13,818.93,167.2,527,28,28
52,3,3,1038,101.798,460,1169.89,930.41,239.48,516,31,31
53,4,4,1071,101.014,304,840.01,712.81,127.2,729,19,19
54,5,5,1077,47.04,438,1155.87,967.27,188.6,579,30,30
55,6,6,1113,97.704,519,1397.46,1121.65,275.81,528,33,33
56,7,7,1007,55.466,422,1076.66,891.72,184.94,523,31,31
57,8,8,1088,35.666,428,1195.6,976.83,218.77,606,27,27
58,9,9,1026,35.32,385,990.99,875.73,115.26,581,30,30
59,10,10,1032,61.742,477,1222.58,1000.87,221.71,487,34,34
60,1,1,1019,52.428,370,994.92,728.92,266.0,601,24,24
61,2,2,945,43.504,335,875.19,712.85,162.34,562,24,24
62,3,3,1086,65.098,376,977.99,737.03,240.96,662,24,24
63,4,4,948,38.274,439,1164.98,970.63,194.35,451,29,29
64,5,5,955,19.031,430,1126.9,910.28,216.62,467,29,29
65,6,6,1093,84.829,480,1290.91,953.73,337.18,553,30,30
66,7,7,1096,44.573,359,905.75,687.76,217.99,685,26,26
67,8,8,1003,97.714,370,947.22,766.9,180.32,575,29,29
68,9,9,999,65.222,428,1118.97,905.66,213.31,511,30,30
69,10,10,1049,44.854,477,1209.11,917.22,291.89,510,31,31
70,1,1,1061,46.841,447,1199.67,1042.89,156.78,554,30,30
71,2,2,1108,45.836,477,1223.02,962.92,260.1,569,31,31
72,3,3,1099,66.174,465,1187.49,882.32,305.17,574,30,30
73,4,4,1027,48.155,430,1171.0,930.54,240.46,539,29,29
74,5,5,1008,139.298,336,850.04,745.17,104.87,616,28,28
75,6,6,1012,22.884,418,1076.99,771.91,305.08,540,27,27
76,7,7,1026,72.112,378,956.52,722.7,233.82,598,25,25
77,8,8,1096,95.024,403,1012.18,813.58,198.6,631,31,31
78,9,9,1064,35.474,398,999.97,808.44,191.53,602,32,32
79,10,10,1044,30.395,460,1165.38,915.17,250.21,520,32,32
80,1,1,1051,50.253,413,1040.74,803.52,237.22,574,32,32
81,2,2,1008,62.824,346,901.04,747.47,153.57,608,27,27
82,3,3,1107,28.046,429,1152.34,904.01,248.33,622,28,28
83,4,4,1010,83.443,411,1026.07,844.27,181.8,535,32,32
84,5,5,1088,66.623,412,1036.58,852.31,184.27,612,32,32
85,6,6,1035,66.385,476,1238.03,1017.08,220.95,495,32,32
86,7,7,991,125.054,258,648.72,503.78,144.94,695,19,19
87,8,8,1055,39.333,440,1080.64,874.63,206.01,553,31,31
88,9,9,1066,31.988,439,1109.34,856.42,252.92,567,30,30
89,10,10,1020,88.118,404,974.49,718.02,256.47,564,26,26
90,1,1,1068,42.882,472,1181.96,1025.76,156.2,522,37,37
91,2,2,989,77.107,323,722.76,596.79,125.97,612,27,27
92,3,3,1050,46.33,424,1035.79,792.67,243.12,570,28,28
93,4,4,1001,103.624,353,890.37,689.67,200.7,592,28,28
94,5,5,1029,135.184,440,1009.71,721.32,288.39,525,32,32
95,6,6,1044,39.908,437,1079.44,820.1,259.34,547,30,30
96,7,7,993,125.054,325,795.01,670.67,124.34,622,23,23
