vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1092,42.427,33,32,534,1959.45,1901.73,57.72,474,42,42
1,2,2,1090,25.618,37,34,515,1833.03,1750.98,82.05,497,39,39
2,3,3,1109,50.888,32,30,498,1811.11,1736.27,74.84,531,40,40
3,4,4,1048,36.26,32,30,485,1756.95,1667.96,88.99,491,36,36
4,5,5,1098,51.024,34,32,463,1654.75,1587.73,67.02,557,39,39
5,6,6,1099,16.86,40,36,510,1761.98,1685.99,75.99,505,42,42
6,7,7,979,60.146,30,28,423,1515.54,1470.44,45.1,486,35,35
7,8,8,1001,36.868,35,32,435,1537.9,1454.94,82.96,494,36,36
8,9,9,1057,41.999,33,31,467,1686.71,1608.54,78.17,512,39,39
9,10,10,1115,15.774,33,32,451,1620.05,1565.13,54.92,590,37,37
10,1,1,971,45.955,35,31,433,1501.17,1414.01,87.16,470,34,34
11,2,2,1121,44.255,30,27,382,1334.74,1247.62,87.12,675,32,32
12,3,3,985,50.451,28,25,384,1355.91,1268.17,87.74,531,35,35
13,4,4,1093,86.848,42,37,482,1606.17,1538.58,67.59,527,42,42
14,5,5,1080,20.127,39,32,461,1580.39,1434.95,145.44,535,42,42
15,6,6,1090,97.054,38,34,469,1624.83,1547.81,77.02,529,46,46
16,7,7,1056,98.642,39,36,426,1451.31,1399.76,51.55,546,42,42
17,8,8,986,82.591,35,29,404,1407.73,1295.4,112.33,510,36,36
18,9,9,978,57.562,35,31,413,1423.29,1346.47,76.82,489,38,38
19,10,10,983,43.174,34,29,417,1470.93,1318.02,152.91,492,37,37
20,1,1,965,52.873,28,25,370,1316.9,1216.09,100.81,537,29,29
21,2,2,1003,51.23,34,29,393,1347.89,1239.84,108.05,538,36,36
22,3,3,1002,62.974,29,24,330,1108.69,1007.7,100.99,616,28,28
23,4,4,958,24.663,34,27,341,1086.6,954.66,131.94,555,31,31
24,5,5,1107,29.515,32,27,360,1222.73,1102.88,119.85,681,33,33
25,6,6,1033,136.738,42,34,444,1477.2,1366.47,110.73,511,39,39
26,7,7,980,41.485,36,27,363,1173.16,1033.22,139.94,549,34,34
27,8,8,962,61.645,41,32,398,1314.15,1172.36,141.79,492,36,36
28,9,9,970,121.598,33,27,362,1232.24,1115.02,117.22,548,30,30
29,10,10,1008,33.703,27,24,328,1147.49,1030.82,116.67,620,30,30
30,1,1,1035,48.774,29,26,331,1154.37,1073.63,80.74,638,33,33
31,2,2,1076,79.739,31,25,352,1195.14,1113.88,81.26,660,32,32
32,3,3,1100,120.674,24,22,249,821.7,788.16,33.54,795,28,28
33,4,4,959,26.876,38,31,375,1217.57,1057.48,160.09,510,37,37
34,5,5,1033,63.868,26,21,243,755.31,713.62,41.69,734,28,28
35,6,6,1046,97.231,31,22,266,788.69,691.12,97.57,728,26,26
36,7,7,1054,59.934,23,16,248,832.31,720.57,111.74,764,21,21
37,8,8,933,84.238,18,13,177,587.43,492.27,95.16,724,16,16
38,9,9,1107,50.244,25,21,257,853.02,762.98,90.04,798,26,26
39,10,10,1061,55.95,31,24,298,955.22,843.34,111.88,701,31,31
40,1,1,1060,40.454,33,26,304,925.19,851.88,73.31,688,34,34
41,2,2,1104,62.824,24,19,252,834.62,725.06,109.56,802,25,25
42,3,3,979,47.363,30,22,306,981.09,823.06,158.03,619,27,27
43,4,4,1047,74.384,24,19,249,791.62,726.29,65.33,748,25,25
44,5,5,999,51.024,17,14,193,632.81,548.4,84.41,778,14,14
45,6,6,951,29.106,22,16,217,707.85,537.09,170.76,696,19,19
46,7,7,1048,51.819,44,35,400,1228.11,1132.43,95.68,562,43,43
47,8,8,989,95.024,28,25,277,918.32,876.07,42.25,654,29,29
48,9,9,982,113.064,20,17,180,582.53,533.69,48.84,764,19,19
49,10,10,1043,49.03,35,29,349,1140.05,996.69,143.36,620,37,37
50,1,1,1045,51.116,29,22,269,874.79,777.64,97.15,724,26,26
51,2,2,941,43.504,34,27,309,1015.0,857.31,157.69,566,33,33
52,3,3,1117,60.284,35,25,316,1002.04,792.93,209.11,741,30,30
53,4,4,1104,59.235,33,24,313,1013.01,854.87,158.14,741,25,25
54,5,5,1049,107.566,36,28,314,991.75,877.74,114.01,669,33,33
55,6,6,1052,80.634,33,25,306,955.52,793.43,162.09,686,30,30
56,7,7,989,70.694,24,19,226,674.32,561.62,112.7,717,23,23
57,8,8,996,95.024,26,21,239,758.16,669.13,89.03,707,25,25
58,9,9,940,75.704,34,27,287,910.93,774.52,136.41,583,35,35
59,10,10,1063,75.598,27,23,258,834.29,739.65,94.64,749,28,28
60,1,1,1041,112.558,21,17,220,712.39,648.75,63.64,779,21,21
61,2,2,1001,68.054,28,19,226,686.0,507.63,178.37,733,21,21
62,3,3,954,49.498,28,22,257,802.33,633.74,168.59,641,28,28
63,4,4,1049,101.014,38,28,318,927.82,770.2,157.62,661,35,35
64,5,5,1125,69.248,45,35,379,1144.45,953.97,190.48,662,42,42
65,6,6,1061,21.016,42,31,356,1060.86,798.44,262.42,633,36,36
66,7,7,1054,50.411,34,25,286,879.95,730.45,149.5,710,29,29
67,8,8,1037,92.774,33,26,279,887.89,767.5,120.39,696,31,31
68,9,9,962,56.382,32,22,262,795.77,596.25,199.52,648,26,26
69,10,10,1050,31.339,39,26,348,1116.12,826.47,289.65,630,36,36
70,1,1,877,43.112,25,20,194,587.89,462.84,125.05,635,24,24
71,2,2,1048,50.711,38,28,291,891.66,701.36,190.3,683,37,37
72,3,3,1089,47.292,45,32,365,1082.91,860.59,222.32,646,39,39
73,4,4,1110,61.289,36,25,318,975.09,761.29,213.8,734,29,29
74,5,5,1044,29.038,30,20,270,860.54,629.45,231.09,722,26,26
75,6,6,1031,43.186,39,29,312,951.01,771.07,179.94,637,41,41
76,7,7,1059,63.104,36,28,288,884.44,696.65,187.79,697,37,37
77,8,8,1031,47.374,28,23,247,785.86,638.83,147.03,732,26,26
78,9,9,827,109.444,25,19,203,608.42,529.17,79.25,574,25,25
79,10,10,1068,67.064,34,28,296,932.47,821.46,111.01,706,33,33
80,1,1,1046,37.262,26,18,231,724.73,566.58,158.15,771,22,22
81,2,2,1070,71.968,21,16,184,573.83,456.25,117.58,838,24,24
82,3,3,1055,42.583,32,23,271,855.96,627.13,228.83,722,31,31
83,4,4,1075,73.064,22,16,197,618.12,521.77,96.35,836,21,21
84,5,5,861,115.91,20,13,166,494.78,377.15,117.63,665,15,15
85,6,6,1034,63.116,38,28,313,912.79,768.6,144.19,647,37,37
