vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,814,66,35,32,3,294,520,897.07,842.01,55.06,430,3697918
1,2,2,816,62,34,33,1,305,511,988.32,938.08,50.24,429,3793771
2,3,3,815,60,37,33,4,293,522,886.38,804.94,81.44,432,3724339
3,4,4,822,59,31,27,4,252,570,779.26,699.6,79.66,492,3188048
4,5,5,825,53,30,28,2,263,562,832.6,797.76,34.84,486,3283901
5,6,6,839,57,34,31,3,298,541,923.75,803.51,120.24,457,3721062
6,7,7,815,56,34,29,5,265,550,783.28,691.06,92.22,470,3378291
7,8,8,820,63,35,34,1,266,554,771.94,724.15,47.79,468,3407082
8,9,9,816,47,31,28,3,269,547,855.63,756.07,99.56,469,3364627
9,10,10,826,64,39,33,6,315,511,968.14,820.91,147.23,417,3989661
10,1,1,809,54,31,29,2,277,532,870.96,832.69,38.27,452,3447723
11,2,2,814,54,34,29,5,261,553,774.33,669.64,104.69,469,3336743
12,3,3,819,59,32,29,3,309,510,978.9,939.98,38.92,420,3798511
13,4,4,803,46,27,25,2,211,592,627.52,611.99,15.53,520,2688565
14,5,5,822,51,31,28,3,283,539,861.12,802.89,58.23,457,3510045
15,6,6,822,51,35,31,4,280,542,826.13,757.4,68.73,458,3552500
16,7,7,819,48,31,27,4,250,569,731.44,667.25,64.19,497,3167274
17,8,8,826,40,35,28,7,273,553,773.39,659.08,114.31,485,3479791
18,9,9,824,45,23,20,3,183,641,550.13,509.97,40.16,571,2324113
19,10,10,827,30,27,22,5,224,603,677.07,573.23,103.84,543,2823596
20,1,1,829,39,27,23,4,249,580,783.87,707.07,76.8,518,3083271
21,2,2,827,43,33,27,6,276,551,834.29,727.38,106.91,483,3474144
22,3,3,818,48,25,21,4,173,645,427.73,382.46,45.27,573,2257051
23,4,4,805,32,28,23,5,225,580,671.33,580.24,91.09,528,2852387
24,5,5,818,42,29,25,4,247,571,760.37,677.23,83.14,499,3099305
25,6,6,798,37,30,25,5,279,519,830.65,769.79,60.86,455,3450093
26,7,7,819,35,28,24,4,232,587,669.16,601.34,67.82,527,2925096
27,8,8,835,45,36,26,10,305,530,928.93,726.72,202.21,454,3830579
28,9,9,829,41,27,22,5,229,600,698.71,589.31,109.4,540,2875531
29,10,10,824,38,26,22,4,203,621,597.8,513.28,84.52,555,2587065
30,1,1,821,33,22,19,3,195,626,594.18,562.45,31.73,572,2430353
31,2,2,827,34,24,20,4,172,655,444.64,378.15,66.49,605,2228260
32,3,3,819,25,22,16,6,183,636,529.95,462.99,66.96,594,2305709
33,4,4,743,31,26,21,5,243,500,745.52,634.84,110.68,444,3002545
34,5,5,817,41,26,23,3,212,605,602.73,552.97,49.76,537,2680548
35,6,6,818,35,24,22,2,177,641,458.81,416.22,42.59,585,2280195
36,7,7,819,26,22,18,4,181,638,555.16,490.94,64.22,592,2284935
37,8,8,745,32,26,22,4,228,517,697.21,584.2,113.01,463,2846740
38,9,9,805,27,21,16,5,210,595,673.5,599.56,73.94,551,2567754
39,10,10,823,34,22,19,3,193,630,608.73,533.39,75.34,574,2409579
40,1,1,821,32,22,19,3,182,639,538.74,500.76,37.98,589,2295322
41,2,2,815,38,22,19,3,165,650,462.11,421.03,41.08,590,2118743
42,3,3,818,36,26,21,5,225,593,685.77,605.17,80.6,537,2815579
43,4,4,813,30,25,21,4,189,624,512.33,453.46,58.87,572,2423243
44,5,5,817,37,27,23,4,240,577,721.35,660.34,61.01,513,2989788
45,6,6,826,34,23,19,4,238,588,797.49,698.78,98.71,532,2895398
46,7,7,829,27,18,15,3,164,665,505.57,441.03,64.54,617,2034740
47,8,8,811,34,28,25,3,232,579,708.2,631.92,76.28,525,2925096
48,9,9,817,29,21,17,4,220,597,716.38,607.9,108.48,549,2671624
49,10,10,826,33,25,23,2,235,591,766.56,687.96,78.6,531,2901045
50,1,1,761,23,19,14,5,174,587,535.46,429.07,106.39,545,2157014
51,2,2,698,18,17,13,4,185,513,597.27,458.48,138.79,477,2234463
52,3,3,819,31,22,19,3,200,619,603.85,539.03,64.82,565,2482288
53,4,4,814,23,21,17,4,177,637,516.65,455.49,61.16,591,2224983
54,5,5,826,32,20,16,4,177,649,531.12,477.42,53.7,597,2206579
55,6,6,821,19,16,13,3,140,681,433.8,355.48,78.32,643,1748644
56,7,7,819,18,19,15,4,145,674,430.96,370.29,60.67,638,1855791
57,8,8,802,20,22,19,3,215,587,696.88,597.59,99.29,549,2638093
58,9,9,789,24,22,18,4,187,602,578.12,509.56,68.56,556,2347257
59,10,10,824,30,21,17,4,216,608,685.59,604.89,80.7,560,2630076
60,1,1,814,22,16,13,3,155,659,495.96,457.04,38.92,621,1904449
61,2,2,822,25,17,15,2,127,695,365.68,350.15,15.53,653,1632017
62,3,3,827,20,19,14,5,168,659,525.33,397.38,127.95,623,2094692
63,4,4,804,18,21,17,4,191,613,605.17,533.89,71.28,577,2370401
64,5,5,814,27,19,17,2,157,657,483.11,435.27,47.84,613,1980435
65,6,6,815,23,17,15,2,157,658,483.09,445.32,37.77,620,1943627
66,7,7,814,17,14,9,5,132,682,401.01,326.87,74.14,654,1628740
67,8,8,807,19,17,13,4,158,649,508.17,397.69,110.48,617,1954014
68,9,9,817,23,21,17,4,184,633,576.2,468.38,107.82,589,2297692
69,10,10,823,18,14,9,5,153,670,510.77,378.11,132.66,638,1846867
70,1,1,819,17,14,11,3,152,667,490.91,464.87,26.04,637,1836480
71,2,2,816,16,14,10,4,161,655,552.49,419.06,133.43,623,1929963
72,3,3,719,11,10,7,3,91,628,285.8,191.86,93.94,608,1129257
73,4,4,818,23,20,17,3,181,637,574.79,502.77,72.02,595,2248127
74,5,5,814,19,16,13,3,139,675,410.1,343.01,67.09,643,1738257
75,6,6,819,26,21,17,4,160,659,465.19,405.06,60.13,611,2048404
76,7,7,819,14,13,11,2,110,709,347.97,312.59,35.38,683,1381822
77,8,8,804,23,22,20,2,190,614,570.84,543.19,27.65,570,2378418
78,9,9,714,10,12,8,4,124,590,416.54,297.44,119.1,570,1508836
79,10,10,824,24,16,13,3,134,690,393.25,304.38,88.87,650,1686322
80,1,1,819,13,15,10,5,119,700,349.84,248.48,101.36,676,1512113
81,2,2,824,15,9,8,1,93,731,309.82,277.44,32.38,705,1131627
82,3,3,817,17,18,12,6,133,684,369.98,266.94,103.04,652,1712743
83,4,4,827,12,11,8,3,97,730,293.47,231.03,62.44,708,1209983
84,5,5,826,9,8,5,3,56,770,136.75,91.51,45.24,756,728904
85,6,6,769,17,9,8,1,83,686,269.47,233.73,35.74,656,1027757
86,7,7,709,11,9,6,3,80,629,251.43,165.86,85.57,609,996596
87,8,8,825,19,15,12,3,159,666,508.41,457.71,50.7,630,1927593
88,9,9,824,22,16,13,3,155,669,496.1,387.77,108.33,625,1904449
89,10,10,831,17,16,13,3,169,662,564.57,459.26,105.31,628,2049867
90,1,1,821,12,13,8,5,89,732,224.72,171.03,53.69,716,1163695
91,2,2,821,17,15,11,4,139,682,432.43,349.38,83.05,652,1719853
92,3,3,829,17,17,13,4,149,680,459.73,371.91,87.82,648,1860531
93,4,4,812,11,9,6,3,74,738,218.24,158.19,60.05,720,934274
