vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1113,44.27,34,32,548,1996.01,1925.53,70.48,483,41,41
1,2,2,1094,40.673,35,32,515,1844.23,1771.05,73.18,503,38,38
2,3,3,1082,99.814,34,32,475,1698.87,1643.83,55.04,529,39,39
3,4,4,1107,29.447,40,35,534,1865.82,1805.14,60.68,481,46,46
4,5,5,1098,22.296,41,34,531,1865.01,1672.7,192.31,485,41,41
5,6,6,1048,39.336,41,33,491,1686.61,1443.87,242.74,479,39,39
6,7,7,1055,16.449,41,34,523,1822.59,1673.08,149.51,448,42,42
7,8,8,1096,95.024,40,34,466,1600.06,1501.39,98.67,550,40,40
8,9,9,1117,43.724,43,37,531,1860.66,1708.4,152.26,504,41,41
9,10,10,1031,33.447,37,34,500,1785.83,1699.1,86.73,449,41,41
10,1,1,1112,40.63,40,35,511,1776.75,1668.91,107.84,507,47,47
11,2,2,1100,89.231,38,33,496,1752.92,1563.09,189.83,528,38,38
12,3,3,1079,24.109,39,33,461,1598.31,1501.45,96.86,532,43,43
13,4,4,1056,61.284,41,31,483,1656.37,1396.35,260.02,495,39,39
14,5,5,1136,40.739,40,32,508,1775.25,1533.04,242.21,556,36,36
15,6,6,1021,25.926,38,32,457,1549.93,1351.69,198.24,492,36,36
16,7,7,1078,41.231,40,34,456,1548.56,1394.83,153.73,544,39,39
17,8,8,1076,38.975,49,38,508,1720.32,1444.25,276.07,488,40,40
18,9,9,1097,63.909,43,31,511,1760.22,1392.47,367.75,512,37,37
19,10,10,1029,33.032,47,37,486,1613.23,1426.44,186.79,457,43,43
20,1,1,1078,72.405,43,35,505,1737.15,1531.17,205.98,481,46,46
21,2,2,1076,109.534,41,34,482,1649.07,1523.07,126.0,514,40,40
22,3,3,1041,77.551,43,34,473,1618.37,1410.65,207.72,486,41,41
23,4,4,1078,48.46,39,33,471,1637.81,1439.35,198.46,529,39,39
24,5,5,986,59.558,37,31,425,1450.25,1256.47,193.78,489,36,36
25,6,6,1005,29.476,39,32,461,1615.42,1391.59,223.83,468,38,38
26,7,7,1114,65.825,44,31,500,1700.62,1276.23,424.39,538,38,38
27,8,8,1069,66.133,47,35,497,1650.54,1396.71,253.83,484,44,44
28,9,9,1031,30.976,43,31,452,1511.56,1225.87,285.69,509,35,35
29,10,10,1080,67.606,46,34,472,1561.53,1311.63,249.9,532,38,38
30,1,1,1053,58.361,47,33,503,1713.03,1348.33,364.7,462,44,44
31,2,2,1112,43.899,42,32,444,1464.79,1270.46,194.33,598,35,35
32,3,3,1119,47.854,46,34,476,1537.85,1243.61,294.24,565,39,39
33,4,4,1055,42.839,46,32,493,1674.91,1242.16,432.75,494,34,34
34,5,5,1087,26.174,53,38,494,1592.47,1314.89,277.58,501,46,46
35,6,6,1031,60.647,45,34,446,1475.92,1200.94,274.98,505,40,40
36,7,7,1047,133.588,48,35,460,1491.46,1239.43,252.03,503,42,42
37,8,8,968,25.197,46,32,427,1359.31,1023.16,336.15,465,38,38
38,9,9,989,38.774,43,33,428,1386.59,1163.54,223.05,489,36,36
39,10,10,1075,67.847,50,38,481,1572.28,1334.75,237.53,512,41,41
40,1,1,1058,34.23,46,36,448,1475.48,1262.67,212.81,520,45,45
41,2,2,1056,59.475,39,28,440,1492.81,1136.99,355.82,550,33,33
42,3,3,1072,60.247,43,29,421,1374.59,1072.46,302.13,575,38,38
43,4,4,1061,42.776,44,32,465,1528.71,1241.11,287.6,518,39,39
44,5,5,1108,54.509,60,37,519,1634.09,1107.05,527.04,509,40,40
45,6,6,1091,67.981,51,34,473,1552.05,1159.19,392.86,540,39,39
46,7,7,1019,65.348,53,36,450,1384.67,1046.69,337.98,485,42,42
47,8,8,1062,80.839,43,27,437,1412.68,1004.08,408.6,565,30,30
48,9,9,988,54.742,49,34,409,1254.98,958.02,296.96,497,41,41
49,10,10,1072,40.652,51,32,517,1720.01,1194.07,525.94,483,36,36
50,1,1,1034,41.761,46,30,466,1533.04,1172.55,360.49,500,34,34
51,2,2,1051,52.032,49,34,443,1390.92,1067.97,322.95,528,40,40
52,3,3,1094,51.151,50,34,491,1630.67,1191.26,439.41,531,36,36
53,4,4,1081,61.082,55,41,511,1619.42,1336.99,282.43,476,47,47
54,5,5,1079,68.066,54,35,490,1547.85,1175.91,371.94,507,41,41
