vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1119,54.73,571,1793.34,1684.64,108.7,482,33,33
1,2,2,1096,52.641,539,1698.16,1634.31,63.85,491,33,33
2,3,3,1076,49.504,557,1776.03,1723.25,52.78,453,33,33
3,4,4,1026,27.511,505,1607.33,1533.02,74.31,465,28,28
4,5,5,1074,19.931,545,1745.96,1665.88,80.08,469,30,30
5,6,6,1102,29.228,601,1871.44,1678.85,192.59,433,34,34
6,7,7,1088,47.345,559,1746.1,1630.28,115.82,465,32,32
7,8,8,1094,73.69,477,1486.64,1458.99,27.65,559,29,29
8,9,9,1083,40.896,520,1641.74,1519.89,121.85,507,28,28
9,10,10,1069,30.417,569,1782.54,1618.03,164.51,438,31,31
10,1,1,1093,21.698,541,1628.58,1547.56,81.02,484,34,34
11,2,2,1096,53.161,534,1631.07,1461.74,169.33,500,31,31
12,3,3,1097,113.614,494,1482.71,1431.1,51.61,535,34,34
13,4,4,1079,38.274,506,1574.35,1473.74,100.61,513,30,30
14,5,5,1008,38.984,515,1551.97,1364.85,187.12,433,30,30
15,6,6,977,31.704,420,1238.43,1074.99,163.44,509,24,24
16,7,7,1062,62.198,536,1609.69,1497.21,112.48,456,35,35
17,8,8,966,23.695,471,1412.46,1305.09,107.37,433,31,31
18,9,9,966,85.212,425,1242.5,1164.8,77.7,481,30,30
19,10,10,1007,34.036,466,1387.45,1245.6,141.85,483,29,29
20,1,1,997,55.344,496,1492.76,1297.46,195.3,445,28,28
21,2,2,1107,43.504,526,1549.75,1372.14,177.61,515,33,33
22,3,3,1058,106.794,489,1439.04,1311.31,127.73,507,31,31
23,4,4,1112,114.864,540,1508.92,1390.02,118.9,502,35,35
24,5,5,1021,39.115,464,1408.55,1272.24,136.31,503,27,27
25,6,6,1091,43.392,518,1475.88,1310.88,165.0,509,32,32
26,7,7,977,70.694,422,1263.68,1155.99,107.69,495,30,30
27,8,8,1137,39.088,505,1470.84,1211.74,259.1,568,32,32
28,9,9,1116,32.126,438,1244.83,1074.68,170.15,622,28,28
29,10,10,1056,43.542,503,1389.81,1112.15,277.66,493,30,30
30,1,1,1039,110.807,469,1267.44,1058.06,209.38,512,29,29
31,2,2,1083,80.103,371,1015.38,894.44,120.94,660,26,26
32,3,3,1018,50.65,468,1305.84,1135.73,170.11,494,28,28
33,4,4,1012,60.284,404,1136.74,928.62,208.12,552,28,28
34,5,5,1010,41.329,412,1118.62,939.45,179.17,542,28,28
35,6,6,1089,144.088,411,1164.94,999.53,165.41,616,31,31
36,7,7,1002,72.944,385,1086.49,931.75,154.74,563,27,27
37,8,8,1058,46.16,428,1171.07,1038.14,132.93,574,28,28
38,9,9,959,85.193,403,1053.66,887.18,166.48,502,27,27
39,10,10,1089,63.481,514,1457.35,1242.5,214.85,515,30,30
40,1,1,976,45.708,445,1222.35,1017.21,205.14,473,29,29
41,2,2,1005,62.824,425,1251.14,996.0,255.14,532,24,24
42,3,3,1112,83.423,492,1376.19,1294.55,81.64,552,34,34
43,4,4,960,45.246,435,1235.33,1010.98,224.35,465,30,30
44,5,5,1112,89.684,489,1341.99,1141.12,200.87,565,29,29
45,6,6,1012,27.927,459,1279.2,1014.11,265.09,497,28,28
46,7,7,1108,104.244,498,1308.76,1124.95,183.81,544,33,33
47,8,8,1086,22.252,501,1356.0,1113.64,242.36,521,32,32
48,9,9,1000,66.128,383,1044.27,844.27,200.0,565,26,26
