horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.003
20,50,23,23,16,16,4217,15,883410.0,20.097
40,70,26,26,14,30,4203,15,1001790.0,20.003
60,90,31,31,18,48,4185,15,1105890.0,20.124
80,110,37,37,22,70,4163,15,1257030.0,20.044
100,130,43,43,26,96,4137,15,1389840.0,20.01
120,150,73,73,23,119,4114,15,2122010.0,20.087
140,170,132,129,84,203,4027,18,7939970.0,20.008
160,190,111,106,72,275,3952,21,10410120.0,20.603
180,210,99,94,66,341,3881,26,10163500.0,20.149
200,230,80,76,48,389,3829,30,7867310.0,20.346
220,250,71,70,43,432,3786,30,4445170.0,20.162
240,270,115,112,46,478,3739,31,11076770.0,20.475
260,290,181,171,107,585,3627,36,23053320.0,20.008
280,310,181,166,96,681,3516,51,28215080.0,20.013
300,330,170,161,99,780,3413,55,18517880.0,20.021
320,350,151,136,84,864,3317,67,27990470.0,20.017
340,370,125,119,82,946,3229,73,13090710.0,20.438
360,390,88,88,65,1011,3164,73,2646910.0,20.237
380,410,79,79,45,1056,3119,73,2665220.0,20.293
400,430,82,81,54,1110,3065,73,4323770.0,20.163
420,450,68,67,45,1155,3019,74,3812830.0,20.333
440,470,60,60,37,1192,2982,74,2079310.0,20.005
460,490,69,69,40,1232,2942,74,2405290.0,20.189
480,510,89,89,50,1282,2892,74,2825330.0,20.186
500,530,131,131,76,1358,2816,74,3492060.0,20.731
520,550,137,132,85,1443,2728,77,10996510.0,20.006
540,570,134,125,73,1516,2648,84,16824510.0,20.014
560,590,127,118,73,1589,2567,92,16386480.0,20.23
580,610,140,135,82,1671,2481,96,11725360.0,20.009
600,630,164,160,84,1755,2395,98,10721440.0,20.007
620,650,208,176,111,1866,2274,108,48907020.0,20.009
640,670,241,182,93,1959,2155,134,84517270.0,20.012
660,690,308,193,104,2063,2012,173,166080450.0,20.019
680,710,388,191,108,2171,1840,237,284751510.0,20.026
700,730,439,190,112,2283,1619,346,360848290.0,20.051
720,750,389,166,101,2384,1403,461,326157550.0,20.032
740,770,301,169,92,2476,1205,567,197305800.0,20.026
760,790,226,173,105,2581,1066,601,78640650.0,20.022
780,810,189,166,103,2684,941,623,35088840.0,20.01
800,830,173,164,92,2776,840,632,16055310.0,20.018
820,850,195,177,104,2880,727,641,27681320.0,20.009
840,870,175,147,94,2974,616,658,39941750.0,20.018
860,890,150,135,88,3062,513,673,23863860.0,20.008
880,910,110,106,68,3130,441,677,10140090.0,20.574
900,930,115,108,66,3196,368,684,14396970.0,20.513
920,950,111,103,67,3263,297,688,16171440.0,20.518
940,970,109,99,61,3324,231,693,19433220.0,20.34
960,990,98,91,65,3389,160,699,14628800.0,20.26
980,1010,80,78,44,3433,115,700,5941510.0,20.059
1000,1030,71,69,51,3484,62,702,5602550.0,20.053
1020,1050,41,39,29,3513,31,704,4548000.0,20.085
1040,1070,23,21,15,3528,14,706,3914540.0,20.011
1060,1090,14,14,11,3539,3,706,622080.0,20.007
1080,1110,3,3,3,3542,0,706,153250.0,20.003
1100,1130,0,0,0,3542,0,706,,0.0
1120,1150,0,0,0,3542,0,706,,0.0
