vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1087,42.446,575,1832.81,1717.68,115.13,454,29,29
1,2,2,1097,71.746,549,1688.44,1618.99,69.45,484,32,32
2,3,3,1084,49.449,564,1809.41,1743.87,65.54,458,31,31
3,4,4,1111,46.551,578,1842.32,1650.81,191.51,471,31,31
4,5,5,1105,51.024,543,1727.84,1647.76,80.08,502,30,30
5,6,6,1110,38.274,548,1679.37,1560.32,119.05,494,34,34
6,7,7,1104,68.678,552,1689.4,1569.25,120.15,488,32,32
7,8,8,1102,18.591,509,1594.73,1558.65,36.08,531,31,31
8,9,9,1038,113.064,522,1598.43,1535.01,63.42,454,31,31
9,10,10,1106,30.895,565,1778.01,1666.98,111.03,477,32,32
10,1,1,1128,52.574,597,1835.56,1671.86,163.7,461,35,35
11,2,2,1121,66.192,553,1699.07,1578.43,120.64,502,33,33
12,3,3,1101,81.6,542,1589.08,1493.26,95.82,493,33,33
13,4,4,1079,38.274,548,1677.16,1567.92,109.24,463,34,34
14,5,5,1107,16.511,559,1673.47,1583.0,90.47,472,38,38
15,6,6,1037,26.755,485,1437.77,1212.39,225.38,490,31,31
16,7,7,1123,61.261,534,1588.66,1424.41,164.25,525,32,32
17,8,8,965,35.261,420,1251.74,1167.52,84.22,493,26,26
18,9,9,1063,49.835,500,1524.13,1351.4,172.73,505,29,29
19,10,10,1109,66.04,544,1617.78,1428.27,189.51,501,32,32
20,1,1,1079,45.475,578,1691.79,1430.57,261.22,429,36,36
21,2,2,1062,53.273,493,1491.04,1332.36,158.68,509,30,30
22,3,3,1113,45.829,495,1445.1,1223.2,221.9,558,30,30
23,4,4,1110,133.154,528,1623.67,1516.91,106.76,520,31,31
24,5,5,1014,40.796,484,1424.69,1195.71,228.98,474,28,28
25,6,6,955,26.678,431,1297.27,1128.74,168.53,468,28,28
26,7,7,984,72.944,450,1307.84,1138.52,169.32,478,28,28
27,8,8,1110,60.248,517,1443.59,1202.44,241.15,525,34,34
28,9,9,1084,49.61,489,1402.74,1151.16,251.58,535,30,30
29,10,10,994,32.627,492,1489.15,1204.31,284.84,446,28,28
30,1,1,1026,42.544,525,1477.09,1144.64,332.45,437,32,32
31,2,2,1060,66.407,480,1347.6,1231.2,116.4,516,32,32
32,3,3,1060,56.958,522,1485.73,1252.09,233.64,478,30,30
33,4,4,980,55.344,461,1280.8,980.89,299.91,461,29,29
34,5,5,997,37.28,425,1178.69,968.93,209.76,516,28,28
35,6,6,1108,70.648,551,1566.19,1317.07,249.12,491,33,33
36,7,7,993,72.944,414,1161.06,973.92,187.14,525,27,27
37,8,8,991,54.646,447,1286.63,1070.86,215.77,488,28,28
38,9,9,988,110.814,378,1141.96,1006.02,135.94,566,22,22
39,10,10,1119,58.694,517,1421.85,1116.4,305.45,538,32,32
40,1,1,1099,45.644,479,1322.26,1031.66,290.6,566,27,27
41,2,2,1006,62.824,378,1101.3,911.42,189.88,584,22,22
42,3,3,1108,65.007,553,1495.66,1265.35,230.31,489,33,33
43,4,4,1122,58.635,490,1368.08,1196.49,171.59,570,31,31
44,5,5,1103,32.421,572,1544.57,1160.75,383.82,463,34,34
45,6,6,1031,25.474,467,1346.58,1066.06,280.52,508,28,28
46,7,7,1058,45.931,454,1211.03,1037.93,173.1,540,32,32
47,8,8,933,75.704,430,1194.14,996.27,197.87,449,27,27
48,9,9,927,90.175,345,943.52,784.37,159.15,534,24,24
49,10,10,1013,33.725,461,1270.09,1051.45,218.64,490,31,31
50,1,1,1011,42.448,490,1389.61,961.19,428.42,463,29,29
51,2,2,1057,49.852,491,1317.34,1090.27,227.07,504,31,31
52,3,3,1019,48.528,428,1168.23,887.12,281.11,537,27,27
53,4,4,1100,85.676,530,1405.88,1074.36,331.52,510,30,30
54,5,5,1014,53.714,484,1348.37,1097.41,250.96,474,28,28
55,6,6,1032,25.474,430,1184.68,846.6,338.08,550,26,26
56,7,7,1076,43.995,479,1239.45,958.48,280.97,529,34,34
57,8,8,941,75.704,381,1054.62,856.22,198.4,510,25,25
58,9,9,936,93.744,421,1164.64,905.23,259.41,463,26,26
59,10,10,1067,63.52,467,1353.75,1214.15,139.6,532,34,34
60,1,1,1021,51.128,499,1323.79,1007.01,316.78,458,32,32
61,2,2,1092,63.746,430,1166.87,764.2,402.67,614,24,24
62,3,3,1014,57.368,425,1171.72,788.13,383.59,545,22,22
63,4,4,1076,73.442,456,1259.77,999.36,260.41,566,27,27
64,5,5,1081,30.57,526,1346.95,1059.51,287.44,485,35,35
65,6,6,1102,41.627,511,1365.86,1049.19,316.67,529,31,31
66,7,7,1045,16.242,445,1178.46,945.62,232.84,542,29,29
67,8,8,1121,40.947,378,1030.02,768.1,261.92,703,20,20
68,9,9,1117,85.053,476,1333.85,1075.0,258.85,579,31,31
