vehicle_id,sequence,event,from_node,to_node,physical_from_node,physical_to_node,departure_time,arrival_time,travel_time,travel_distance_km,charging_time,charged_range_km,remaining_range_before,remaining_range_after,onboard_passengers,related_batch_id,movement_type,from_event,to_event
0,0,Movement,1,1,1,1,22,22,0,0.0,22,0.0,160.0,160.0,0,B2,empty_repositioning,Position,Pickup
0,1,Pickup,1,1,1,1,25,22,0,0.0,2,0.0,160.0,160.0,1,B2,pickup_service,Pickup,Pickup
0,2,Movement,1,10,1,10,28,43,15,47.44,3,0.0,160.0,112.56,1,B2,passenger_flight,Position,Delivery
0,3,Delivery,10,10,10,10,46,43,0,0.0,2,8.534,112.56,121.094,0,B2,delivery_service,Delivery,Delivery
0,4,Movement,10,10,10,10,74,74,0,0.0,28,38.906,160.0,160.0,0,B51,empty_repositioning,Position,Pickup
0,5,Pickup,10,10,10,10,77,74,0,0.0,2,0.0,160.0,160.0,1,B51,pickup_service,Pickup,Pickup
0,6,Movement,10,2,10,2,77,95,18,57.66,0,38.906,160.0,102.34,1,B51,passenger_flight,Position,Delivery
0,7,Delivery,2,2,2,2,98,95,0,0.0,2,8.534,102.34,110.874,0,B51,delivery_service,Delivery,Delivery
0,8,Movement,2,2,2,2,107,107,0,0.0,9,38.403,149.277,149.277,0,B83,empty_repositioning,Position,Pickup
0,9,Pickup,2,2,2,2,110,107,0,0.0,2,8.534,149.277,157.811,1,B83,pickup_service,Pickup,Pickup
0,10,Movement,2,4,2,4,110,118,8,16.13,0,46.937,157.811,141.681,1,B83,passenger_flight,Position,Delivery
0,11,Delivery,4,4,4,4,121,118,0,0.0,2,8.534,141.681,150.215,0,B83,delivery_service,Delivery,Delivery
0,12,Movement,4,2,4,2,121,129,8,16.13,0,0.0,150.215,134.085,0,B117,empty_repositioning,Position,Pickup
0,13,Pickup,2,2,2,2,132,129,0,0.0,2,8.534,134.085,142.619,1,B117,pickup_service,Pickup,Pickup
0,14,Movement,2,4,2,4,132,140,8,16.13,0,0.0,142.619,126.489,1,B117,passenger_flight,Position,Delivery
0,15,Delivery,4,4,4,4,143,140,0,0.0,2,8.534,126.489,135.023,0,B117,delivery_service,Delivery,Delivery
