horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3335,0,390670,10.01
20,50,23,23,16,16,3319,0,883410,10.127
40,70,26,26,14,30,3305,0,1001790,10.005
60,90,31,31,18,48,3287,0,1118650,10.005
80,110,37,37,22,70,3265,0,1284930,10.004
100,130,43,43,26,96,3239,0,1410590,10.235
120,150,73,72,22,118,3216,1,3299320,10.435
140,170,132,129,84,202,3129,4,8132650,10.01
160,190,111,105,71,273,3054,8,11805680,10.009
180,210,99,93,63,336,2986,13,12959740,10.009
200,230,83,78,50,386,2931,18,10389410,10.006
220,250,71,70,43,429,2888,18,4413550,10.383
240,270,115,110,43,472,2844,19,15405010,10.008
260,290,184,165,102,574,2733,28,36476110,10.013
280,310,185,150,82,656,2633,46,53996980,10.013
300,330,185,142,80,736,2534,65,65930340,10.013
320,350,170,133,80,816,2424,95,58714080,10.012
340,370,130,117,80,896,2332,107,22690030,10.009
360,390,89,87,65,961,2266,108,4911310,10.008
380,410,79,78,46,1007,2219,109,3752160,10.153
400,430,80,79,51,1058,2168,109,4092330,10.006
420,450,69,66,45,1103,2120,112,6890500,10.436
440,470,59,58,35,1138,2084,113,3574080,10.219
460,490,69,67,38,1176,2044,115,5355290,10.01
480,510,89,88,49,1225,1994,116,4466430,10.012
500,530,131,131,76,1301,1918,116,3942810,10.015
520,550,137,127,81,1382,1831,122,18171020,10.012
540,570,135,120,68,1450,1751,134,25475830,10.011
560,590,128,113,69,1519,1670,146,24710970,10.01
580,610,141,128,78,1597,1585,153,23224510,10.01
600,630,166,146,74,1671,1503,161,33622650,10.014
620,650,214,159,97,1768,1387,180,82820460,10.017
640,670,252,155,74,1842,1269,224,139585470,10.017
660,690,320,129,76,1918,1136,281,276000940,10.036
680,710,410,93,57,1975,976,384,461396550,10.023
700,730,473,78,48,2023,768,544,580131680,10.025
720,750,436,87,55,2078,543,714,513600410,10.028
740,770,339,104,61,2139,334,862,345237340,10.026
760,790,253,144,86,2225,184,926,157578340,10.018
780,810,184,117,80,2305,55,975,95374080,10.013
800,816,55,30,30,2335,10,990,36547970,10.737
