vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,835,44,24,21,3,245,590,800.95,699.11,101.84,536,2986511
1,2,2,821,50,28,25,3,277,544,921.74,858.83,62.91,474,3392511
2,3,3,805,56,35,32,3,286,519,849.68,794.62,55.06,437,3614822
3,4,4,819,51,30,26,4,228,591,657.4,575.78,81.62,527,2920356
4,5,5,796,49,29,28,1,280,516,911.86,889.8,22.06,440,3442076
5,6,6,816,58,30,28,2,283,533,929.12,879.49,49.63,453,3491641
6,7,7,816,54,31,27,4,315,501,1042.14,932.64,109.5,419,3842429
7,8,8,818,45,27,24,3,211,607,590.7,565.56,25.14,545,2688565
8,9,9,821,52,37,32,5,328,493,1032.82,906.9,125.92,415,4087884
9,10,10,816,45,33,28,5,291,525,906.03,807.99,98.04,449,3629949
10,1,1,826,56,34,30,4,300,526,936.59,866.93,69.66,440,3741836
11,2,2,810,47,35,31,4,314,496,963.18,928.43,34.75,416,3905658
12,3,3,822,61,34,31,3,293,529,874.24,828.64,45.6,443,3669127
13,4,4,817,46,30,26,4,249,568,773.65,692.05,81.6,498,3138483
14,5,5,817,52,33,28,5,288,529,902.06,804.24,97.82,453,3598788
15,6,6,819,43,29,25,4,266,553,855.11,785.45,69.66,489,3296658
16,7,7,810,51,34,31,3,321,489,1028.33,968.22,60.11,415,3959963
17,8,8,824,45,30,26,4,246,578,719.65,627.6,92.05,508,3107322
18,9,9,818,39,28,23,5,241,577,699.17,575.4,123.77,511,3018579
19,10,10,797,50,31,29,2,288,509,886.68,812.06,74.62,429,3561980
20,1,1,825,49,36,31,5,292,533,871.93,801.47,70.46,453,3695548
21,2,2,829,42,32,25,7,290,539,886.96,756.4,130.56,473,3601158
22,3,3,815,46,31,27,4,228,587,623.01,563.87,59.14,511,2938760
23,4,4,818,38,26,21,5,219,599,649.2,579.46,69.74,543,2753257
