vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1094,43.778,570,1821.34,1714.19,107.15,464,30,30
1,2,2,1085,51.293,551,1741.73,1651.43,90.3,470,32,32
2,3,3,1112,47.019,592,1817.26,1702.57,114.69,458,31,31
3,4,4,1095,28.429,572,1839.53,1752.15,87.38,463,30,30
4,5,5,1127,38.505,590,1852.89,1772.81,80.08,465,36,36
5,6,6,1106,28.167,564,1709.48,1570.95,138.53,470,36,36
6,7,7,1127,60.516,577,1809.95,1677.12,132.83,488,31,31
7,8,8,1100,85.075,473,1472.34,1395.31,77.03,571,28,28
8,9,9,1092,60.764,573,1749.04,1482.01,267.03,457,31,31
9,10,10,1125,49.06,603,1862.28,1668.86,193.42,452,35,35
10,1,1,1094,19.86,575,1771.16,1555.19,215.97,457,31,31
11,2,2,1078,43.504,508,1578.99,1434.6,144.39,510,30,30
12,3,3,1074,48.215,512,1547.82,1335.12,212.7,504,29,29
13,4,4,1110,76.214,560,1656.74,1455.83,200.91,478,36,36
14,5,5,1117,39.341,547,1694.25,1489.47,204.78,508,31,31
15,6,6,1086,47.883,527,1640.34,1539.9,100.44,489,35,35
16,7,7,1049,89.955,508,1492.03,1357.61,134.42,477,32,32
17,8,8,1110,73.911,542,1588.52,1357.09,231.43,502,33,33
18,9,9,1033,115.754,450,1395.96,1379.83,16.13,525,29,29
19,10,10,1109,62.684,547,1654.89,1501.97,152.92,496,33,33
20,1,1,991,44.56,497,1531.06,1319.11,211.95,440,27,27
21,2,2,994,62.824,412,1230.85,1073.39,157.46,528,27,27
22,3,3,1121,58.694,512,1554.87,1422.29,132.58,545,32,32
23,4,4,1018,17.633,470,1448.28,1331.91,116.37,490,29,29
24,5,5,1130,79.5,592,1733.1,1510.22,222.88,466,36,36
25,6,6,1117,29.169,524,1505.98,1234.51,271.47,525,34,34
26,7,7,1007,38.975,452,1359.19,1154.26,204.93,501,27,27
27,8,8,1132,55.608,510,1433.43,1174.16,259.27,556,33,33
28,9,9,1115,60.834,517,1529.08,1353.43,175.65,532,33,33
29,10,10,1125,60.353,543,1521.93,1191.77,330.16,514,34,34
30,1,1,1106,61.431,553,1545.96,1308.51,237.45,481,36,36
31,2,2,1088,49.928,471,1339.05,1099.94,239.11,561,28,28
32,3,3,980,58.034,442,1298.03,1114.91,183.12,476,31,31
33,4,4,1102,18.743,540,1513.4,1292.47,220.93,490,36,36
34,5,5,942,26.47,430,1212.3,947.24,265.06,462,25,25
35,6,6,951,25.904,434,1265.04,1005.07,259.97,467,25,25
36,7,7,950,32.026,414,1141.66,875.56,266.1,480,28,28
37,8,8,987,95.024,417,1184.8,968.93,215.87,520,25,25
38,9,9,1025,25.922,427,1213.15,1042.67,170.48,550,24,24
39,10,10,1031,34.354,519,1396.46,1093.04,303.42,444,34,34
40,1,1,1122,56.339,552,1491.8,1187.09,304.71,504,33,33
41,2,2,1060,16.816,501,1365.13,1145.25,219.88,493,33,33
42,3,3,1043,75.144,423,1212.65,1037.74,174.91,570,25,25
43,4,4,942,38.274,412,1138.77,906.83,231.94,480,25,25
44,5,5,1029,38.224,483,1335.77,992.65,343.12,486,30,30
45,6,6,1082,22.695,468,1370.43,1204.1,166.33,554,30,30
46,7,7,1090,60.02,544,1411.53,1189.72,221.81,468,39,39
47,8,8,1088,27.53,516,1467.49,1150.44,317.05,510,31,31
48,9,9,991,53.142,419,1214.54,959.54,255.0,518,27,27
49,10,10,1032,32.81,489,1348.37,1027.71,320.66,483,30,30
50,1,1,1031,44.468,500,1345.02,959.02,386.0,473,29,29
51,2,2,1016,15.888,395,1146.76,928.59,218.17,571,25,25
52,3,3,1079,27.815,498,1367.13,1165.13,202.0,515,33,33
53,4,4,1005,57.594,358,992.1,797.82,194.28,603,22,22
54,5,5,1022,41.585,437,1194.19,840.32,353.87,531,27,27
55,6,6,1053,57.155,438,1152.58,905.42,247.16,565,25,25
56,7,7,1111,44.668,425,1141.44,859.48,281.96,632,27,27
57,8,8,1097,47.857,452,1240.79,990.19,250.6,587,29,29
58,9,9,1063,51.263,512,1442.76,1103.6,339.16,489,31,31
59,10,10,1121,22.507,490,1406.5,1086.04,320.46,573,29,29
60,1,1,1028,45.905,428,1254.22,914.28,339.94,556,22,22
61,2,2,1100,23.543,477,1245.73,1040.71,205.02,559,32,32
62,3,3,1051,42.059,487,1370.9,1152.31,218.59,502,31,31
63,4,4,1105,57.594,487,1397.38,1049.69,347.69,560,29,29
64,5,5,1014,46.347,462,1205.15,994.7,210.45,482,35,35
65,6,6,1112,38.274,512,1346.55,1048.87,297.68,534,33,33
66,7,7,1012,84.687,440,1133.58,950.87,182.71,510,31,31
