horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3320,0,1489876,20.007
20,50,23,23,16,16,3304,0,3391399,20.063
40,70,26,26,14,30,3290,0,3803046,20.004
60,90,31,31,18,48,3272,0,4329857,20.005
80,110,37,37,22,70,3250,0,5423213,20.081
100,130,43,43,26,96,3224,0,5654448,20.004
120,150,73,72,22,118,3201,1,9589912,20.152
140,170,132,130,86,204,3113,3,15473400,20.237
160,190,109,105,75,279,3036,5,14507284,20.427
180,210,94,91,65,344,2968,8,13346915,20.333
200,230,78,76,48,392,2919,9,9976201,20.34
220,250,72,71,44,436,2874,10,9202922,20.297
240,270,113,110,45,481,2829,10,16732441,20.464
260,290,181,174,110,591,2714,15,26205560,20.016
280,310,178,171,103,694,2607,19,24991460,20.01
300,330,170,164,106,800,2498,22,23284955,20.016
320,350,145,141,90,890,2405,25,19220968,20.36
340,370,122,118,82,972,2322,26,16343318,20.536
360,390,90,87,64,1036,2255,29,12709944,20.353
380,410,79,79,46,1082,2209,29,10895435,20.039
400,430,81,81,54,1136,2155,29,10678215,20.145
420,450,67,67,47,1183,2108,29,9093042,20.124
440,470,58,58,35,1218,2073,29,8107389,20.064
460,490,69,69,40,1258,2033,29,9862587,20.088
480,510,89,89,50,1308,1983,29,12322989,20.26
500,530,131,130,76,1384,1906,30,15630907,20.371
520,550,136,136,92,1476,1814,30,16244622,20.234
540,570,129,129,79,1555,1735,30,15488390,20.868
560,590,123,123,81,1636,1654,30,15672635,20.011
580,610,136,136,85,1721,1569,30,17148291,20.563
600,630,160,156,81,1802,1488,30,21232148,20.009
620,650,209,201,135,1937,1348,35,29215777,20.015
640,670,223,218,117,2054,1227,39,28945738,20.015
660,690,285,260,138,2192,1083,45,40656118,20.017
680,710,364,290,155,2347,903,70,61872825,20.033
700,730,403,295,172,2519,684,117,75513316,20.036
720,750,352,258,177,2696,464,160,68108713,20.038
740,770,260,197,118,2814,304,202,48754256,20.026
760,790,223,199,124,2938,159,223,33040881,20.022
780,810,159,150,110,3048,43,229,21194524,20.015
800,816,43,35,35,3083,5,232,10025238,20.016
