vehicle_id,sequence,event,from_node,to_node,physical_from_node,physical_to_node,start_time,end_time,start_time_hhmm,end_time_hhmm,duration_min,travel_time,travel_distance_km,charging_time,charged_range_km,remaining_range_before,remaining_range_after,onboard_passengers,related_batch_id,movement_type,from_event,to_event
0,0,Stay,1,1,1,1,0,65,05:40,06:45,65,0,0.0,65,0.0,160.0,160.0,0,B14,parking_charging,Position,Pickup
0,1,Pickup,1,1,1,1,65,68,06:45,06:48,3,0,0.0,2,0.0,160.0,160.0,1,B14,pickup_service,Pickup,Pickup
0,2,Movement,1,10,1,10,68,81,06:48,07:01,13,13,47.44,0,0.0,160.0,112.56,1,B14,passenger_flight,Position,Delivery
0,3,Delivery,10,10,10,10,81,84,07:01,07:04,3,0,0.0,2,8.534,112.56,121.094,0,B14,delivery_service,Delivery,Delivery
0,4,Stay,10,10,10,10,84,101,07:04,07:21,17,0,0.0,17,38.906,121.094,160.0,0,B33,parking_charging,Position,Pickup
0,5,Pickup,10,10,10,10,101,104,07:21,07:24,3,0,0.0,2,0.0,160.0,160.0,1,B33,pickup_service,Pickup,Pickup
0,6,Pickup,10,10,10,10,104,107,07:24,07:27,3,0,0.0,2,0.0,160.0,160.0,2,B32,pickup_service,Pickup,Pickup
0,7,Movement,10,9,10,9,107,126,07:27,07:46,19,19,69.89,0,0.0,160.0,90.11,2,B33,passenger_flight,Position,Delivery
0,8,Delivery,9,9,9,9,126,129,07:46,07:49,3,0,0.0,2,8.534,90.11,98.644,1,B33,delivery_service,Delivery,Delivery
0,9,Delivery,9,9,9,9,129,132,07:49,07:52,3,0,0.0,2,8.534,98.644,107.178,0,B32,delivery_service,Delivery,Delivery
0,10,Stay,9,9,9,9,132,176,07:52,08:36,44,0,0.0,44,52.822,107.178,160.0,0,B126,parking_charging,Position,Pickup
0,11,Pickup,9,9,9,9,176,179,08:36,08:39,3,0,0.0,2,0.0,160.0,160.0,1,B126,pickup_service,Pickup,Pickup
0,12,Pickup,9,9,9,9,179,182,08:39,08:42,3,0,0.0,2,0.0,160.0,160.0,2,B123,pickup_service,Pickup,Pickup
0,13,Movement,9,7,9,7,182,194,08:42,08:54,12,12,40.12,0,0.0,160.0,119.88,2,B126,passenger_flight,Position,Delivery
0,14,Delivery,7,7,7,7,194,197,08:54,08:57,3,0,0.0,2,8.534,119.88,128.414,1,B126,delivery_service,Delivery,Delivery
0,15,Delivery,7,7,7,7,197,200,08:57,09:00,3,0,0.0,2,8.534,128.414,136.948,0,B123,delivery_service,Delivery,Delivery
0,16,Stay,7,7,7,7,200,226,09:00,09:26,26,0,0.0,26,23.052,136.948,160.0,0,B198,parking_charging,Position,Pickup
0,17,Pickup,7,7,7,7,226,229,09:26,09:29,3,0,0.0,2,0.0,160.0,160.0,1,B198,pickup_service,Pickup,Pickup
0,18,Pickup,7,7,7,7,229,232,09:29,09:32,3,0,0.0,2,0.0,160.0,160.0,2,B195,pickup_service,Pickup,Pickup
0,19,Movement,7,1,7,1,232,239,09:32,09:39,7,7,21.03,0,0.0,160.0,138.97,2,B195,passenger_flight,Position,Delivery
0,20,Delivery,1,1,1,1,239,242,09:39,09:42,3,0,0.0,2,8.534,138.97,147.504,1,B195,delivery_service,Delivery,Delivery
0,21,Movement,1,6,1,6,242,249,09:42,09:49,7,7,23.39,0,0.0,147.504,124.114,1,B198,passenger_flight,Position,Delivery
0,22,Delivery,6,6,6,6,249,252,09:49,09:52,3,0,0.0,2,8.534,124.114,132.648,0,B198,delivery_service,Delivery,Delivery
0,23,Stay,6,6,6,6,252,269,09:52,10:09,17,0,0.0,17,27.352,132.648,160.0,0,B259,parking_charging,Position,Pickup
0,24,Pickup,6,6,6,6,269,272,10:09,10:12,3,0,0.0,2,0.0,160.0,160.0,1,B259,pickup_service,Pickup,Pickup
0,25,Pickup,6,6,6,6,272,275,10:12,10:15,3,0,0.0,2,0.0,160.0,160.0,2,B253,pickup_service,Pickup,Pickup
0,26,Movement,6,1,6,1,275,282,10:15,10:22,7,7,23.39,0,0.0,160.0,136.61,2,B253,passenger_flight,Position,Delivery
0,27,Delivery,1,1,1,1,282,285,10:22,10:25,3,0,0.0,2,8.534,136.61,145.144,1,B253,delivery_service,Delivery,Delivery
0,28,Movement,1,3,1,3,285,291,10:25,10:31,6,6,9.61,0,0.0,145.144,135.534,1,B259,passenger_flight,Position,Delivery
0,29,Delivery,3,3,3,3,291,294,10:31,10:34,3,0,0.0,2,8.534,135.534,144.068,0,B259,delivery_service,Delivery,Delivery
0,30,Pickup,3,3,3,3,294,297,10:34,10:37,3,0,0.0,2,8.534,144.068,152.602,1,B309,pickup_service,Pickup,Pickup
0,31,Stay,3,3,3,3,297,299,10:37,10:39,2,0,0.0,2,7.398,152.602,160.0,1,B323,parking_charging,Position,Pickup
0,32,Pickup,3,3,3,3,299,302,10:39,10:42,3,0,0.0,2,0.0,160.0,160.0,3,B323,pickup_service,Pickup,Pickup
0,33,Movement,3,5,3,5,302,310,10:42,10:50,8,8,23.93,0,0.0,160.0,136.07,3,B309,passenger_flight,Position,Delivery
0,34,Delivery,5,5,5,5,310,313,10:50,10:53,3,0,0.0,2,8.534,136.07,144.604,2,B309,delivery_service,Delivery,Delivery
0,35,Delivery,5,5,5,5,313,316,10:53,10:56,3,0,0.0,2,8.534,144.604,153.138,0,B323,delivery_service,Delivery,Delivery
0,36,Pickup,5,5,5,5,316,319,10:56,10:59,3,0,0.0,2,6.862,153.138,160.0,1,B369,pickup_service,Pickup,Pickup
0,37,Stay,5,5,5,5,319,327,10:59,11:07,8,0,0.0,8,0.0,160.0,160.0,1,B369,parking_charging,Position,Movement
0,38,Movement,5,9,5,9,327,344,11:07,11:24,17,17,62.04,0,0.0,160.0,97.96,1,B369,passenger_flight,Position,Delivery
0,39,Delivery,9,9,9,9,344,347,11:24,11:27,3,0,0.0,2,8.534,97.96,106.494,0,B369,delivery_service,Delivery,Delivery
0,40,Stay,9,9,9,9,347,354,11:27,11:34,7,0,0.0,7,29.869,106.494,136.363,0,B453,parking_charging,Position,Pickup
0,41,Pickup,9,9,9,9,354,357,11:34,11:37,3,0,0.0,2,8.534,136.363,144.897,1,B453,pickup_service,Pickup,Pickup
0,42,Pickup,9,9,9,9,357,360,11:37,11:40,3,0,0.0,2,8.534,144.897,153.431,2,B440,pickup_service,Pickup,Pickup
0,43,Movement,9,4,9,4,360,375,11:40,11:55,15,15,55.47,0,0.0,153.431,97.961,2,B440,passenger_flight,Position,Delivery
0,44,Delivery,4,4,4,4,375,378,11:55,11:58,3,0,0.0,2,8.534,97.961,106.495,1,B440,delivery_service,Delivery,Delivery
0,45,Delivery,4,4,4,4,378,381,11:58,12:01,3,0,0.0,2,8.534,106.495,115.029,0,B453,delivery_service,Delivery,Delivery
0,46,Stay,4,4,4,4,381,410,12:01,12:30,29,0,0.0,29,44.971,115.029,160.0,0,B522,parking_charging,Position,Pickup
0,47,Pickup,4,4,4,4,410,413,12:30,12:33,3,0,0.0,2,0.0,160.0,160.0,1,B522,pickup_service,Pickup,Pickup
0,48,Stay,4,4,4,4,413,419,12:33,12:39,6,0,0.0,6,0.0,160.0,160.0,1,B530,parking_charging,Position,Pickup
