horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.002
20,50,23,23,16,16,4217,15,883410.0,20.005
40,70,26,26,14,30,4203,15,1014550.0,20.004
60,90,31,31,18,48,4185,15,1131410.0,20.004
80,110,37,37,22,70,4163,15,1316290.0,20.003
100,130,43,42,25,95,4138,15,3663890.0,20.027
120,150,74,72,22,117,4114,17,5607460.0,20.039
140,170,132,128,83,200,4028,20,9278630.0,20.006
160,190,112,103,70,270,3951,27,16096890.0,20.429
180,210,98,94,63,333,3885,30,10028770.0,20.451
200,230,84,77,48,381,3830,37,13138570.0,20.072
220,250,72,70,42,423,3787,38,5675060.0,20.211
240,270,116,111,45,468,3741,39,14689660.0,20.807
260,290,183,152,91,559,3644,45,51260400.0,20.018
280,310,198,133,76,635,3535,78,96407390.0,20.022
300,330,189,129,77,712,3429,107,90462400.0,20.015
320,350,167,124,73,785,3323,140,67259830.0,20.01
340,370,131,113,77,862,3232,154,30769720.0,20.009
360,390,91,87,63,925,3165,158,8528970.0,20.254
380,410,80,79,47,972,3117,159,4272300.0,20.181
400,430,80,79,50,1022,3067,159,4275180.0,20.379
420,450,70,68,47,1069,3018,161,5632390.0,20.142
440,470,59,58,34,1103,2983,162,3612670.0,20.069
460,490,70,70,41,1144,2942,162,2462060.0,20.303
480,510,89,88,49,1193,2892,163,4487780.0,20.193
500,530,131,128,74,1267,2818,163,8290060.0,20.006
520,550,139,122,74,1341,2735,172,29006490.0,20.01
540,570,141,117,67,1408,2651,189,38159300.0,20.01
560,590,130,116,72,1480,2566,202,23400600.0,20.01
580,610,139,127,74,1554,2488,206,21492560.0,20.01
600,630,171,133,69,1623,2407,218,57339560.0,20.013
620,650,220,138,87,1710,2294,244,121782060.0,20.019
640,670,261,142,70,1780,2171,297,174179570.0,20.014
660,690,324,134,76,1856,2032,360,278630180.0,20.034
680,710,408,137,78,1934,1863,451,396155690.0,20.043
700,730,462,118,68,2002,1654,592,505354880.0,20.038
720,750,424,115,66,2068,1431,749,457007060.0,20.029
740,770,329,118,60,2128,1226,894,311652030.0,20.018
760,790,247,130,72,2200,1091,957,168953500.0,20.028
780,810,214,137,82,2282,955,1011,111049680.0,20.038
800,830,187,127,70,2352,850,1046,83910130.0,20.021
820,850,205,132,73,2425,750,1073,101419810.0,20.023
840,870,198,132,79,2504,625,1119,92381900.0,20.013
860,890,159,119,73,2577,525,1146,55873170.0,20.02
880,910,122,103,65,2642,444,1162,29482230.0,20.014
900,930,118,107,64,2706,369,1173,21476200.0,20.369
920,950,112,104,66,2772,298,1178,16559130.0,20.278
940,970,110,97,58,2830,235,1183,23785790.0,20.242
960,990,102,84,55,2885,170,1193,31127680.0,20.013
980,1010,90,80,47,2932,115,1201,19114090.0,20.11
1000,1030,71,69,49,2981,64,1203,5694310.0,20.054
1020,1050,43,41,32,3013,30,1205,4596370.0,20.067
1040,1070,22,21,15,3028,14,1206,2432670.0,20.008
1060,1090,14,14,12,3040,2,1206,612820.0,20.031
1080,1110,2,2,2,3042,0,1206,98330.0,20.002
1100,1130,0,0,0,3042,0,1206,,0.0
1120,1150,0,0,0,3042,0,1206,,0.0
