vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1098,45.161,561,1792.27,1724.94,67.33,471,33,33
1,2,2,1025,38.741,508,1603.64,1540.56,63.08,455,31,31
2,3,3,1076,49.504,551,1685.59,1607.29,78.3,455,35,35
3,4,4,1111,46.359,572,1842.42,1689.17,153.25,473,33,33
4,5,5,1121,38.56,578,1825.69,1703.61,122.08,481,31,31
5,6,6,1094,38.966,572,1765.96,1707.82,58.14,450,36,36
6,7,7,1069,56.841,530,1617.84,1545.4,72.44,473,33,33
7,8,8,1099,82.425,510,1623.0,1528.93,94.07,529,30,30
8,9,9,1033,115.754,523,1587.42,1451.35,136.07,444,33,33
9,10,10,1091,34.324,575,1813.48,1671.04,142.44,448,34,34
10,1,1,1123,44.056,551,1710.41,1519.96,190.45,508,32,32
11,2,2,1083,41.115,488,1468.19,1407.97,60.22,533,31,31
12,3,3,1101,38.86,517,1589.31,1463.78,125.53,518,33,33
13,4,4,1105,51.747,555,1644.88,1500.49,144.39,484,33,33
14,5,5,1091,17.491,565,1741.14,1595.87,145.27,462,32,32
15,6,6,1135,69.884,573,1702.15,1527.36,174.79,496,33,33
16,7,7,1139,44.582,558,1745.53,1613.27,132.26,517,32,32
17,8,8,1032,50.006,477,1396.22,1305.37,90.85,499,28,28
18,9,9,1091,75.032,499,1525.4,1397.74,127.66,530,31,31
19,10,10,1114,58.694,504,1497.79,1392.95,104.84,536,37,37
20,1,1,1107,69.061,547,1636.14,1568.14,68.0,486,37,37
21,2,2,1001,53.931,435,1253.44,1079.39,174.05,508,29,29
22,3,3,973,60.284,429,1169.37,1009.25,160.12,484,30,30
23,4,4,1008,46.184,492,1448.17,1305.82,142.35,450,33,33
24,5,5,1006,39.43,453,1376.78,1279.9,96.88,495,29,29
25,6,6,1102,80.562,508,1455.08,1293.21,161.87,532,31,31
26,7,7,972,72.944,403,1180.34,1084.59,95.75,509,30,30
27,8,8,1118,70.184,506,1467.62,1338.38,129.24,544,34,34
28,9,9,1002,38.759,456,1329.51,1204.84,124.67,488,29,29
29,10,10,1014,15.994,497,1434.31,1216.34,217.97,455,31,31
30,1,1,1073,49.196,545,1561.38,1330.1,231.28,468,30,30
31,2,2,1109,23.27,470,1313.68,1160.81,152.87,581,29,29
32,3,3,1009,20.976,419,1163.85,926.88,236.97,534,28,28
33,4,4,1120,59.131,475,1412.18,1269.04,143.14,585,30,30
34,5,5,1103,31.746,509,1407.83,1215.09,192.74,524,35,35
35,6,6,1025,24.41,467,1270.9,1051.09,219.81,498,30,30
36,7,7,997,35.905,397,1119.93,919.91,200.02,548,26,26
37,8,8,996,92.774,348,933.44,826.84,106.6,598,25,25
38,9,9,1116,46.237,433,1163.4,985.7,177.7,623,30,30
39,10,10,984,40.924,386,1072.63,789.5,283.13,556,21,21
40,1,1,1030,18.423,529,1448.03,1242.87,205.16,433,34,34
41,2,2,1032,71.027,432,1195.17,1032.25,162.92,540,30,30
42,3,3,1020,50.845,416,1121.75,874.74,247.01,546,29,29
43,4,4,1110,116.114,456,1229.17,1027.76,201.41,590,32,32
44,5,5,1080,33.126,526,1490.41,1235.92,254.49,490,32,32
45,6,6,1117,59.209,488,1334.16,1002.65,331.51,569,30,30
46,7,7,1093,45.322,410,1091.77,811.32,280.45,637,23,23
47,8,8,1088,23.074,444,1208.86,976.46,232.4,586,29,29
48,9,9,998,49.341,416,1107.41,936.06,171.35,522,30,30
49,10,10,1029,30.374,394,1079.33,740.64,338.69,589,23,23
50,1,1,1025,45.011,446,1230.09,980.34,249.75,525,27,27
51,2,2,1074,49.917,426,1138.94,947.41,191.53,586,31,31
52,3,3,1062,64.614,410,1118.6,965.68,152.92,592,30,30
53,4,4,1073,57.71,479,1341.78,1104.62,237.16,526,34,34
54,5,5,963,41.798,373,1038.32,855.52,182.8,540,25,25
55,6,6,1017,40.964,439,1194.38,879.11,315.27,524,27,27
56,7,7,949,53.624,413,1083.4,860.46,222.94,480,28,28
57,8,8,944,58.793,338,904.03,748.49,155.54,556,25,25
58,9,9,1112,30.833,394,1029.64,710.19,319.45,666,26,26
59,10,10,1080,94.639,436,1154.41,1007.34,147.07,582,31,31
60,1,1,1028,45.905,463,1237.86,995.1,242.76,503,31,31
61,2,2,1074,58.292,407,1076.49,867.67,208.82,619,24,24
62,3,3,1114,50.218,463,1237.52,978.44,259.08,589,31,31
63,4,4,1021,96.226,449,1202.18,1020.42,181.76,514,29,29
64,5,5,1029,139.298,419,1000.36,794.22,206.14,548,31,31
65,6,6,1112,38.274,519,1409.75,1179.25,230.5,525,34,34
66,7,7,1039,107.058,459,1151.19,848.52,302.67,520,30,30
67,8,8,1076,79.711,442,1118.34,866.5,251.84,574,30,30
68,9,9,1054,55.078,438,1072.33,778.97,293.36,554,31,31
69,10,10,1057,19.388,499,1369.0,1174.46,194.54,490,34,34
70,1,1,1007,49.283,469,1250.1,903.64,346.46,476,31,31
71,2,2,1078,33.233,508,1229.57,928.73,300.84,504,33,33
72,3,3,1053,57.089,427,1055.95,749.76,306.19,570,28,28
73,4,4,1020,15.35,382,1039.99,733.11,306.88,596,21,21
74,5,5,1094,87.574,469,1257.08,1037.19,219.89,565,30,30
75,6,6,1023,77.348,438,1049.04,794.89,254.15,521,32,32
76,7,7,1031,84.318,375,919.19,742.38,176.81,600,28,28
