vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1092,42.427,33,32,534,1959.45,1901.73,57.72,474,42,42
1,2,2,1104,53.428,30,29,493,1808.39,1758.15,50.24,539,36,36
2,3,3,1075,51.46,35,34,506,1808.3,1755.52,52.78,493,38,38
3,4,4,1104,47.86,33,31,499,1813.93,1745.7,68.23,529,38,38
4,5,5,1108,58.06,34,31,501,1794.47,1715.98,78.49,533,37,37
5,6,6,1101,38.274,33,31,455,1627.86,1541.62,86.24,570,38,38
6,7,7,1018,61.725,33,32,454,1616.1,1575.98,40.12,484,40,40
7,8,8,987,43.823,32,29,417,1484.4,1422.24,62.16,502,34,34
8,9,9,980,62.425,28,28,413,1491.67,1491.67,0.0,495,36,36
9,10,10,1072,40.652,35,30,466,1620.46,1509.08,111.38,532,37,37
10,1,1,1078,108.568,36,35,454,1580.32,1570.71,9.61,538,43,43
11,2,2,1103,106.188,33,30,389,1343.52,1313.3,30.22,640,37,37
12,3,3,933,64.552,33,31,392,1355.71,1284.89,70.82,469,36,36
13,4,4,956,57.594,26,23,344,1212.55,1130.04,82.51,558,27,27
14,5,5,1116,54.972,33,28,392,1338.59,1284.31,54.28,654,35,35
15,6,6,974,16.005,34,28,380,1307.06,1135.33,171.73,530,32,32
16,7,7,1034,52.826,36,32,429,1496.78,1430.06,66.72,519,43,43
17,8,8,1096,69.624,37,32,430,1492.17,1341.06,151.11,592,37,37
18,9,9,949,118.294,29,27,349,1209.09,1179.6,29.49,536,32,32
19,10,10,974,32.547,30,27,352,1236.7,1125.38,111.32,562,30,30
20,1,1,1006,28.716,30,27,370,1283.25,1181.41,101.84,570,33,33
21,2,2,976,56.464,27,24,355,1271.77,1176.08,95.69,547,37,37
22,3,3,978,54.923,34,28,388,1314.44,1190.35,124.09,512,39,39
23,4,4,977,60.284,31,26,333,1125.65,1020.82,104.83,576,34,34
24,5,5,1107,51.024,33,29,358,1197.2,1102.53,94.67,673,38,38
25,6,6,962,18.956,24,20,279,968.46,839.8,128.66,631,26,26
26,7,7,938,40.799,32,26,333,1122.16,986.88,135.28,535,35,35
27,8,8,1025,77.549,33,28,342,1136.62,1057.42,79.2,619,32,32
28,9,9,968,86.436,23,19,243,808.38,748.09,60.29,683,21,21
29,10,10,1115,45.778,21,20,279,997.3,939.31,57.99,780,28,28
30,1,1,1090,17.691,37,30,378,1259.2,1154.38,104.82,642,35,35
31,2,2,1036,47.166,32,28,358,1187.93,1100.49,87.44,610,34,34
32,3,3,1007,30.447,39,31,375,1193.46,1063.17,130.29,564,34,34
33,4,4,1098,82.575,25,20,275,918.02,847.25,70.77,775,24,24
34,5,5,954,39.751,29,25,299,974.33,867.21,107.12,601,27,27
35,6,6,960,27.488,28,24,321,1087.47,986.64,100.83,577,31,31
36,7,7,976,28.919,30,25,318,1078.99,961.77,117.22,596,31,31
37,8,8,1108,22.179,33,28,356,1206.11,1139.97,66.14,684,34,34
38,9,9,1123,32.203,28,23,304,1017.84,887.3,130.54,759,30,30
39,10,10,1085,109.294,37,28,363,1181.39,1014.18,167.21,654,34,34
40,1,1,1038,36.187,31,26,301,969.75,926.59,43.16,677,30,30
41,2,2,1043,87.696,16,13,151,462.45,433.88,28.57,864,14,14
42,3,3,990,50.816,25,17,248,807.62,645.35,162.27,700,21,21
43,4,4,1049,95.719,26,19,276,913.06,772.17,140.89,727,23,23
44,5,5,1026,86.865,31,27,311,1049.92,1004.71,45.21,641,37,37
45,6,6,988,46.808,30,25,295,983.62,836.53,147.09,633,30,30
46,7,7,1074,70.031,19,15,205,697.37,628.05,69.32,835,17,17
47,8,8,1059,46.286,29,25,296,963.3,907.26,56.04,707,28,28
48,9,9,1050,78.924,31,24,272,880.79,746.57,134.22,720,29,29
49,10,10,1006,20.706,29,22,290,953.97,703.31,250.66,668,24,24
50,1,1,959,18.391,22,17,226,752.96,588.26,164.7,697,18,18
51,2,2,1115,62.531,25,18,238,764.08,631.0,133.08,831,23,23
52,3,3,1055,40.047,26,19,237,757.77,605.64,152.13,770,24,24
53,4,4,1068,60.6,39,26,351,1086.9,867.95,218.95,657,30,30
54,5,5,987,40.24,41,32,389,1210.5,1020.36,190.14,520,39,39
55,6,6,935,27.645,33,27,303,961.06,801.59,159.47,564,34,34
56,7,7,1068,62.512,26,20,254,837.34,671.41,165.93,760,27,27
57,8,8,988,95.024,27,24,243,763.72,708.74,54.98,685,30,30
58,9,9,939,102.278,21,17,207,675.17,575.51,99.66,686,23,23
59,10,10,963,23.854,26,21,250,827.35,686.49,140.86,663,25,25
60,1,1,1027,102.061,29,20,241,742.89,585.6,157.29,732,27,27
61,2,2,997,62.824,27,22,233,723.82,613.6,110.22,698,33,33
62,3,3,1054,120.258,32,25,302,944.49,767.8,176.69,690,31,31
63,4,4,1005,57.594,22,17,190,580.03,477.45,102.58,769,23,23
64,5,5,994,31.203,17,14,168,532.51,454.04,78.47,796,15,15
65,6,6,1056,94.806,34,25,269,811.99,698.07,113.92,725,31,31
66,7,7,1062,25.87,25,20,254,860.52,732.34,128.18,760,24,24
67,8,8,1053,93.098,20,16,185,591.11,483.24,107.87,824,22,22
68,9,9,1017,59.38,23,18,196,620.35,488.03,132.32,767,27,27
69,10,10,1021,115.978,23,17,216,698.7,593.1,105.6,763,21,21
70,1,1,1018,127.875,17,13,165,547.26,475.4,71.86,819,17,17
71,2,2,981,77.372,17,12,134,377.49,306.32,71.17,815,16,16
72,3,3,1046,58.034,17,12,153,454.69,336.95,117.74,863,15,15
73,4,4,1015,101.244,19,13,167,534.44,420.05,114.39,816,16,16
74,5,5,988,92.814,33,27,262,798.23,691.71,106.52,654,36,36
75,6,6,1002,90.108,20,16,169,526.99,435.34,91.65,783,25,25
76,7,7,988,125.054,18,15,145,443.95,404.15,39.8,799,22,22
77,8,8,877,64.644,21,18,170,517.77,419.09,98.68,665,21,21
78,9,9,1069,55.769,27,21,245,808.8,670.45,138.35,772,26,26
79,10,10,1030,25.916,13,11,187,675.32,571.91,103.41,813,15,15
80,1,1,783,123.084,15,12,124,371.7,309.81,61.89,631,14,14
81,2,2,1046,109.534,23,16,191,572.71,479.44,93.27,815,20,20
82,3,3,998,97.308,22,16,187,576.37,455.69,120.68,773,19,19
83,4,4,780,108.435,18,14,152,496.81,391.6,105.21,586,21,21
84,5,5,845,127.308,17,15,126,380.15,345.33,34.82,681,19,19
85,6,6,838,59.2,21,18,198,653.25,555.9,97.35,596,22,22
86,7,7,852,88.054,17,12,128,365.57,251.92,113.65,698,13,13
87,8,8,776,82.088,13,10,117,352.82,260.15,92.67,631,14,14
88,9,9,908,56.744,24,20,226,730.75,616.27,114.48,636,23,23
89,10,10,757,63.514,17,15,155,513.86,460.08,53.78,568,17,17
90,1,1,1049,55.344,25,18,215,680.78,526.84,153.94,792,21,21
91,2,2,916,103.068,20,16,145,401.79,323.77,78.02,725,23,23
92,3,3,864,107.088,13,11,107,309.59,252.68,56.91,729,14,14
93,4,4,941,36.97,29,19,222,653.05,476.8,176.25,667,26,26
94,5,5,788,126.038,11,9,79,222.72,195.08,27.64,679,15,15
95,6,6,801,138.798,18,15,151,449.37,412.37,37.0,612,19,19
96,7,7,833,124.134,19,15,137,407.18,335.74,71.44,658,19,19
97,8,8,818,78.388,16,11,138,397.51,295.77,101.74,654,13,13
98,9,9,1004,93.031,30,21,230,651.19,535.95,115.24,722,26,26
99,10,10,1069,34.26,19,16,200,654.89,543.57,111.32,835,17,17
100,1,1,847,93.438,15,11,130,398.54,317.8,80.74,695,11,11
101,2,2,1070,62.824,20,15,197,623.56,520.85,102.71,843,15,15
102,3,3,1078,61.004,28,21,259,803.36,654.48,148.88,761,29,29
103,4,4,767,74.862,14,10,103,304.9,225.26,79.64,640,12,12
104,5,5,885,92.712,19,15,141,402.07,330.34,71.73,708,18,18
105,6,6,826,146.474,15,12,108,284.23,241.34,42.89,694,12,12
106,7,7,771,42.088,11,8,96,308.22,218.61,89.61,655,10,10
107,8,8,848,94.598,12,10,98,291.21,219.35,71.86,720,15,15
