horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3335,0,390670,10.029
20,50,23,23,16,16,3319,0,896170,10.051
40,70,26,25,13,29,3305,1,2646890,10.083
60,90,31,31,18,47,3287,1,1168610,10.068
80,110,37,36,21,68,3265,2,2987070,10.174
100,130,43,42,24,92,3241,2,3775900,10.143
120,150,75,73,22,114,3218,3,6239620,10.005
140,170,134,93,53,167,3155,13,57757680,10.016
160,190,137,76,43,210,3072,53,85579820,10.009
180,210,117,75,47,257,2998,80,59569380,10.009
200,230,95,71,43,300,2938,97,34928220,10.009
220,250,78,70,42,342,2889,104,13660190,10.005
240,270,116,89,37,379,2850,106,43080380,10.019
260,290,190,87,49,428,2777,130,153791650,10.017
280,310,229,78,41,469,2661,205,223546960,10.014
300,330,213,77,39,508,2563,264,203351410,10.016
320,350,199,68,42,550,2450,335,198791020,10.014
340,370,156,72,41,591,2356,388,129259550,10.011
360,390,113,59,38,629,2284,422,81811760,10.711
380,410,97,68,38,667,2226,442,45211860,10.007
400,430,87,68,41,708,2177,450,30863860,10.007
420,450,78,60,35,743,2128,464,28965710,10.006
440,470,67,59,37,780,2083,472,13666690,10.138
460,490,68,66,36,816,2046,473,5398220,10.101
480,510,91,74,40,856,2002,477,27412510,10.009
500,530,139,80,43,899,1949,487,89071820,10.009
520,550,168,69,44,943,1863,529,148661440,10.011
540,570,167,72,35,978,1782,575,141891410,10.01
560,590,159,71,35,1013,1695,627,132455620,10.011
580,610,166,74,36,1049,1622,664,140310880,10.011
600,630,203,84,38,1087,1533,715,179327870,10.012
620,650,244,82,46,1133,1425,777,242920490,10.015
640,670,290,76,34,1167,1301,867,318427950,10.017
660,690,352,78,42,1209,1163,963,408709540,10.022
680,710,437,80,41,1250,996,1089,528183480,10.036
700,730,493,71,36,1286,782,1267,626735330,10.056
720,750,450,65,38,1324,563,1448,575393110,10.025
740,770,359,74,34,1358,353,1624,427275000,10.02
760,790,272,78,43,1401,215,1719,285252800,10.02
780,810,215,57,30,1431,98,1806,226523310,10.016
800,816,98,19,17,1448,23,1864,117904090,10.133
