horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.003
20,50,23,23,16,16,4217,15,883410.0,20.007
40,70,26,26,14,30,4203,15,1001790.0,20.008
60,90,31,31,18,48,4185,15,1080370.0,20.006
80,110,37,37,22,70,4163,15,1151050.0,20.004
100,130,43,43,26,96,4137,15,1310900.0,20.251
120,150,73,73,23,119,4114,15,1912050.0,20.011
140,170,132,131,87,206,4026,16,4348170.0,20.015
160,190,110,106,74,280,3949,19,8344920.0,20.021
180,210,96,93,66,346,3880,22,6759110.0,20.73
200,230,79,76,48,394,3829,25,6467480.0,20.082
220,250,71,71,44,438,3785,25,1816490.0,20.016
240,270,114,114,47,485,3738,25,3210240.0,21.994
260,290,180,179,118,603,3619,26,6070620.0,20.012
280,310,173,170,101,704,3515,29,8636390.0,20.011
300,330,169,168,109,813,3405,30,6270440.0,20.029
320,350,143,139,87,900,3316,32,10440190.0,20.021
340,370,124,119,82,982,3230,36,11580200.0,20.017
360,390,89,88,65,1047,3164,37,4504210.0,20.139
380,410,79,79,46,1093,3118,37,2680460.0,20.012
400,430,81,80,53,1146,3065,37,4057430.0,20.2
420,450,68,67,45,1191,3019,38,3746900.0,20.115
440,470,60,60,38,1229,2981,38,2031160.0,20.01
460,490,68,68,39,1268,2942,38,2311550.0,20.006
480,510,89,89,51,1319,2891,38,2785000.0,20.014
500,530,130,130,76,1395,2815,38,3329090.0,20.016
520,550,136,135,89,1484,2725,39,5052560.0,20.016
540,570,131,131,80,1564,2645,39,3350190.0,20.587
560,590,124,122,79,1643,2564,41,6268640.0,20.011
580,610,137,133,81,1724,2480,44,9939470.0,20.02
600,630,163,162,89,1813,2390,45,5820130.0,20.01
620,650,203,200,134,1947,2255,46,10194820.0,20.026
640,670,222,219,119,2066,2134,48,10092510.0,20.026
660,690,287,285,157,2223,1975,50,10088870.0,20.032
680,710,351,348,209,2432,1763,53,12080620.0,20.043
700,730,362,353,216,2648,1539,61,21016610.0,20.049
720,750,309,295,202,2850,1324,74,27823980.0,20.046
740,770,222,216,136,2986,1182,80,13333750.0,20.031
760,790,203,203,129,3115,1053,80,3643520.0,20.013
780,810,176,174,113,3228,938,82,6150470.0,20.014
800,830,170,169,98,3326,839,83,4863800.0,20.011
820,850,194,185,108,3434,722,92,16597630.0,20.023
840,870,170,163,112,3546,603,99,13652170.0,20.023
860,890,137,134,86,3632,514,102,8232330.0,20.019
880,910,111,107,70,3702,440,106,9183160.0,21.829
900,930,114,107,65,3767,368,113,14383160.0,20.015
920,950,111,107,69,3836,297,115,9982610.0,20.015
940,970,109,101,62,3898,231,119,16537780.0,21.59
960,990,98,91,64,3962,162,124,14234020.0,21.32
980,1010,82,79,45,4007,115,126,7373610.0,20.452
1000,1030,71,68,50,4057,63,128,6714750.0,20.069
1020,1050,42,39,30,4087,31,130,5954970.0,20.154
1040,1070,23,21,15,4102,14,132,3903070.0,20.033
1060,1090,14,14,12,4114,2,132,617450.0,20.006
1080,1110,2,2,2,4116,0,132,98330.0,20.006
1100,1130,0,0,0,4116,0,132,,0.0
1120,1150,0,0,0,4116,0,132,,0.0
