vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1072,34.974,33,30,565,1791.26,1711.33,79.93,445,31,31
1,1,1,1120,42.448,36,30,543,1656.34,1497.65,158.69,517,30,30
2,1,1,1094,43.778,32,29,558,1797.28,1701.96,95.32,476,30,30
3,1,1,1098,38.994,31,28,533,1703.19,1634.7,68.49,507,29,29
4,1,1,1116,43.661,35,31,559,1720.18,1621.46,98.72,489,34,34
5,1,1,1090,55.344,36,30,545,1667.13,1550.86,116.27,481,32,32
6,1,1,1092,55.344,33,29,542,1715.53,1597.26,118.27,490,30,30
7,2,2,1109,52.985,39,32,573,1739.51,1554.91,184.6,468,34,34
8,2,2,1102,50.743,38,31,567,1733.17,1663.5,69.67,467,34,34
9,2,2,1099,67.018,29,25,480,1507.86,1377.68,130.18,563,28,28
10,2,2,1054,62.824,36,29,527,1609.5,1459.95,149.55,465,31,31
11,2,2,1135,46.594,35,29,516,1542.16,1365.98,176.18,551,34,34
12,3,3,1108,30.649,39,33,590,1801.1,1634.36,166.74,448,35,35
13,3,3,1132,48.151,39,33,566,1695.28,1572.37,122.91,496,35,35
14,3,3,1079,40.964,36,30,540,1641.84,1436.12,205.72,479,30,30
15,3,3,1086,15.345,36,29,539,1633.45,1471.48,161.97,485,31,31
16,3,3,1117,47.314,38,32,569,1738.96,1522.91,216.05,478,35,35
17,3,3,1051,43.128,37,29,513,1514.99,1303.44,211.55,476,31,31
18,3,3,1112,21.754,40,32,553,1586.51,1439.29,147.22,495,32,32
19,4,4,1116,44.767,39,31,571,1722.53,1489.97,232.56,483,31,31
20,4,4,1100,25.875,37,31,580,1793.48,1559.3,234.18,458,31,31
21,4,4,1091,46.634,39,31,546,1622.22,1346.1,276.12,483,31,31
22,4,4,1107,15.534,43,30,607,1783.2,1527.47,255.73,432,34,34
23,4,4,1110,133.154,41,33,564,1680.38,1447.58,232.8,478,34,34
24,4,4,1124,43.572,40,31,543,1590.77,1401.38,189.39,513,34,34
25,5,5,1043,38.883,39,27,554,1658.63,1265.31,393.32,429,30,30
26,5,5,1107,85.036,42,30,571,1660.71,1335.86,324.85,470,33,33
27,5,5,1126,89.342,39,32,539,1580.19,1436.07,144.12,517,35,35
28,5,5,1100,79.916,37,27,480,1391.09,1140.57,250.52,558,31,31
29,5,5,1127,46.87,48,35,617,1757.1,1443.75,313.35,440,35,35
30,6,6,1035,27.653,38,30,499,1444.87,1148.76,296.11,472,32,32
31,6,6,955,25.738,35,25,465,1319.05,1026.96,292.09,430,30,30
32,6,6,1005,36.714,37,26,496,1441.13,1169.96,271.17,451,29,29
33,7,7,1002,72.944,43,30,512,1407.19,1157.81,249.38,424,33,33
34,7,7,1004,72.944,25,20,359,1094.3,951.85,142.45,593,26,26
35,7,7,975,59.979,38,26,457,1287.21,996.14,291.07,464,27,27
36,7,7,1088,100.284,34,24,444,1282.41,1005.02,277.39,594,25,25
37,7,7,943,53.624,32,20,398,1127.94,757.11,370.83,503,21,21
38,8,8,939,66.741,34,26,449,1298.27,1060.64,237.63,438,26,26
39,8,8,941,38.029,33,24,439,1256.65,1015.3,241.35,450,26,26
40,8,8,1001,42.772,40,29,484,1340.64,1103.36,237.28,459,29,29
41,8,8,1000,43.656,40,29,492,1358.41,1106.71,251.7,448,30,30
42,9,9,1033,83.019,42,31,536,1535.07,1246.11,288.96,431,33,33
43,9,9,1112,31.184,42,29,497,1343.56,1048.68,294.88,555,30,30
44,9,9,1102,33.763,37,28,509,1488.94,1168.06,320.88,535,29,29
45,10,10,1084,61.613,40,27,502,1400.68,1031.09,369.59,526,28,28
46,10,10,1021,46.738,38,27,472,1319.88,1022.5,297.38,489,30,30
47,10,10,1043,105.364,37,25,509,1494.22,1168.68,325.54,478,28,28
48,10,10,1019,33.634,38,27,513,1481.66,1202.08,279.58,450,28,28
49,10,10,1090,71.227,38,29,470,1285.56,1067.65,217.91,558,31,31
