horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.002
20,50,23,23,16,16,4217,15,883410.0,20.005
40,70,26,26,14,30,4203,15,1001790.0,20.005
60,90,31,31,18,48,4185,15,1080370.0,20.019
80,110,37,37,22,70,4163,15,1151050.0,20.005
100,130,43,43,26,96,4137,15,1323660.0,20.007
120,150,73,73,23,119,4114,15,1963090.0,20.006
140,170,132,130,86,205,4026,17,6208880.0,20.653
160,190,110,106,74,279,3949,20,8519120.0,20.364
180,210,96,93,65,344,3881,23,6989410.0,20.074
200,230,80,77,48,392,3830,26,6274720.0,20.203
220,250,72,71,44,436,3785,27,3059040.0,20.278
240,270,114,114,49,485,3736,27,3286620.0,20.299
260,290,178,175,114,599,3621,28,9208740.0,20.01
280,310,175,168,99,698,3515,35,14857360.0,20.016
300,330,169,167,110,808,3403,37,7775720.0,20.011
320,350,141,136,85,893,3315,40,11993760.0,20.158
340,370,123,119,82,975,3229,44,9784740.0,20.64
360,390,88,88,66,1041,3163,44,2783550.0,20.007
380,410,78,78,44,1085,3119,44,2594120.0,20.006
400,430,82,81,53,1138,3066,44,4104860.0,20.321
420,450,69,68,46,1184,3019,45,3766900.0,20.034
440,470,60,60,37,1221,2982,45,2051560.0,20.004
460,490,69,68,39,1260,2942,46,3879820.0,20.204
480,510,89,89,51,1311,2891,46,2797760.0,20.007
500,530,130,130,75,1386,2816,46,3368890.0,20.006
520,550,137,136,90,1476,2725,47,5091940.0,20.206
540,570,131,131,80,1556,2645,47,3412890.0,20.009
560,590,124,123,79,1635,2565,48,4916720.0,20.17
580,610,138,137,87,1722,2477,49,5202690.0,20.184
600,630,160,160,86,1808,2391,49,4138680.0,20.223
620,650,204,203,136,1944,2255,49,6771980.0,20.01
640,670,222,221,124,2068,2130,50,7007130.0,20.013
660,690,283,281,152,2220,1976,52,9556000.0,20.013
680,710,352,342,203,2423,1763,62,22104270.0,20.018
700,730,362,342,207,2630,1544,74,35358590.0,20.02
720,750,314,281,186,2816,1334,98,54217540.0,20.02
740,770,232,213,132,2948,1184,116,33802600.0,20.014
760,790,205,204,129,3077,1054,117,5708390.0,20.014
780,810,177,175,114,3191,938,119,6085310.0,20.013
800,830,170,166,98,3289,836,123,8730210.0,20.01
820,850,191,183,105,3394,723,131,15028210.0,20.01
840,870,171,162,112,3506,602,140,16249280.0,20.013
860,890,136,134,86,3592,514,142,6801620.0,20.053
880,910,111,108,71,3663,441,144,8831950.0,20.365
900,930,115,109,64,3727,371,150,13990840.0,20.856
920,950,114,107,70,3797,296,155,14140450.0,20.461
940,970,108,102,62,3859,230,159,13088800.0,20.252
960,990,97,94,65,3924,163,161,8045800.0,20.128
980,1010,83,80,47,3971,114,163,7368480.0,20.303
1000,1030,70,69,52,4023,61,164,3779770.0,20.183
1020,1050,40,40,31,4054,30,164,1618950.0,20.099
1040,1070,22,21,15,4069,14,165,2389810.0,20.006
1060,1090,14,14,12,4081,2,165,617450.0,20.003
1080,1110,2,2,2,4083,0,165,98330.0,20.003
1100,1130,0,0,0,4083,0,165,,0.0
1120,1150,0,0,0,4083,0,165,,0.0
