horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,2,2,0,0,742,0,100220,10.001
20,50,7,7,4,4,738,0,358000,10.002
40,70,9,9,6,10,732,0,446410,10.002
60,90,3,3,3,13,729,0,145770,10.002
80,110,6,6,0,13,729,0,135390,10.002
100,130,11,11,8,21,721,0,277030,10.002
120,150,11,11,4,25,717,0,281400,10.003
140,170,31,31,19,44,698,0,700960,10.003
160,190,39,38,21,65,676,1,3004590,10.303
180,210,27,27,22,87,654,1,885260,10.015
200,230,17,17,11,98,643,1,476510,10.084
220,250,16,16,13,111,630,1,484570,10.003
240,270,22,22,9,120,621,1,683990,10.058
260,290,47,46,33,153,587,2,3049780,10.209
280,310,35,33,20,173,565,4,3755930,10.057
300,330,39,39,18,191,547,4,1321210,10.004
320,350,31,31,23,214,524,4,1075310,10.073
340,370,26,26,17,231,507,4,899100,10.003
360,390,22,22,17,248,490,4,1043850,10.003
380,410,13,13,8,256,482,4,507930,10.053
400,430,12,12,7,263,475,4,377240,10.002
420,450,22,22,14,277,461,4,790960,10.086
440,470,15,15,12,289,449,4,661110,10.003
460,490,4,3,3,292,445,5,2047070,10.012
480,510,14,14,3,295,442,5,545140,10.002
500,530,24,24,18,313,424,5,788080,10.003
520,550,25,25,16,329,408,5,754060,10.003
540,570,31,30,18,347,389,6,2707380,10.231
560,590,26,26,18,365,371,6,701250,10.029
580,610,26,26,16,381,355,6,845140,10.003
600,630,25,25,12,393,343,6,761740,10.11
620,650,38,38,23,416,320,6,1061940,10.151
640,670,56,56,28,444,292,6,1789380,10.005
660,690,79,77,38,482,252,8,5600970,10.006
680,710,94,87,50,532,197,13,13030390,10.008
700,730,92,86,54,586,138,18,11081440,10.008
720,750,65,63,45,631,91,20,4289660,10.224
740,770,48,47,25,656,65,21,2702540,10.226
760,790,50,50,34,690,31,21,973570,10.386
780,810,31,28,19,709,12,21,5395660,10.113
800,816,12,9,9,718,3,21,5219970,10.014
