horizon_start,horizon_end,request_id,batch_id,planned_visit,drop_penalty
340,370,R923,B923,True,1465000
340,370,R924,B924,False,1418200
340,370,R925,B925,True,2202000
340,370,R926,B926,True,1805500
340,370,R927,B927,False,1706600
340,370,R928,B928,True,1968000
340,370,R929,B929,True,2214000
340,370,R930,B930,True,1464000
340,370,R931,B931,True,1448100
340,370,R932,B932,True,1498700
340,370,R933,B933,False,1495500
340,370,R934,B934,True,1551900
340,370,R935,B935,False,1188900
340,370,R936,B936,False,1418200
340,370,R937,B937,False,1150600
340,370,R938,B938,True,2089400
340,370,R939,B939,True,1478700
340,370,R940,B940,False,1418200
340,370,R941,B941,True,1486500
340,370,R942,B942,True,1498700
340,370,R943,B943,True,2079400
340,370,R944,B944,False,1639300
340,370,R945,B945,False,1640200
340,370,R946,B946,True,2089400
340,370,R947,B947,True,1499100
340,370,R948,B948,True,1639300
340,370,R949,B949,True,1486500
340,370,R950,B950,True,1496500
340,370,R951,B951,True,1726600
340,370,R952,B952,True,2067100
340,370,R953,B953,True,1495500
340,370,R954,B954,True,1668800
340,370,R955,B955,True,1498700
340,370,R956,B956,True,1495500
340,370,R957,B957,True,1418200
340,370,R958,B958,True,1496500
340,370,R959,B959,True,1498700
340,370,R960,B960,True,1495500
340,370,R961,B961,True,1496500
340,370,R962,B962,True,1650300
340,370,R963,B963,True,1499100
340,370,R964,B964,True,1499100
340,370,R965,B965,True,1551900
340,370,R966,B966,True,1486500
340,370,R967,B967,True,2089400
340,370,R968,B968,True,2069400
340,370,R969,B969,True,1541900
340,370,R970,B970,True,1630200
340,370,R971,B971,True,1489100
340,370,R972,B972,True,1488700
340,370,R973,B973,True,1486500
340,370,R974,B974,True,2079400
340,370,R975,B975,True,1658800
340,370,R976,B976,True,2503300
340,370,R977,B977,True,2069400
340,370,R978,B978,True,1696600
340,370,R979,B979,True,1629300
340,370,R980,B980,True,1476500
340,370,R981,B981,True,2047100
340,370,R982,B982,True,1408200
340,370,R983,B983,True,1488700
340,370,R984,B984,True,1368400
340,370,R985,B985,True,1485500
340,370,R986,B986,True,1140600
340,370,R987,B987,True,1903100
340,370,R988,B988,True,1918000
340,370,R989,B989,True,1796500
340,370,R990,B990,True,1488700
340,370,R991,B991,True,1476500
340,370,R992,B992,True,1486500
340,370,R993,B993,True,2079400
340,370,R994,B994,True,2069400
340,370,R995,B995,True,2240100
340,370,R996,B996,True,2204000
340,370,R997,B997,True,1952700
340,370,R998,B998,True,1716600
340,370,R999,B999,True,1485500
340,370,R1000,B1000,True,2503300
340,370,R1001,B1001,True,1952700
340,370,R1002,B1002,True,1140600
340,370,R1003,B1003,True,1488700
340,370,R1004,B1004,True,1489100
340,370,R1005,B1005,True,1488700
340,370,R1006,B1006,True,1485500
340,370,R1007,B1007,True,1961700
340,370,R1008,B1008,True,1454000
340,370,R1009,B1009,True,1489100
340,370,R1010,B1010,True,2192000
340,370,R1011,B1011,True,2079400
340,370,R1012,B1012,True,1488700
340,370,R1013,B1013,True,1485500
340,370,R1014,B1014,True,1140600
340,370,R1015,B1015,True,1486500
340,370,R1016,B1016,True,1797700
340,370,R1017,B1017,True,2079400
340,370,R1018,B1018,True,1489100
340,370,R1019,B1019,True,1796500
340,370,R1020,B1020,True,1952700
340,370,R1021,B1021,True,1408200
340,370,R1022,B1022,True,1629300
340,370,R1023,B1023,True,1486500
340,370,R1024,B1024,True,1368400
340,370,R1025,B1025,True,1679600
340,370,R1026,B1026,True,1140600
340,370,R1027,B1027,True,1629300
340,370,R1028,B1028,True,2204000
340,370,R1029,B1029,True,2192000
340,370,R1030,B1030,True,1488700
340,370,R1031,B1031,True,1368400
340,370,R1032,B1032,True,1467500
340,370,R1033,B1033,True,2079400
340,370,R1034,B1034,True,2069400
340,370,R1035,B1035,True,1541900
340,370,R1036,B1036,True,1629300
340,370,R1037,B1037,True,1486500
360,390,R944,B944,False,1649300
360,390,R945,B945,False,1650200
360,390,R994,B994,True,2079400
360,390,R1001,B1001,True,1962700
360,390,R1003,B1003,True,1498700
360,390,R1004,B1004,True,1499100
360,390,R1005,B1005,True,1498700
360,390,R1006,B1006,True,1495500
360,390,R1007,B1007,True,1971700
360,390,R1008,B1008,True,1464000
360,390,R1009,B1009,True,1499100
360,390,R1010,B1010,True,2202000
360,390,R1011,B1011,True,2089400
360,390,R1012,B1012,True,1498700
360,390,R1013,B1013,False,1495500
360,390,R1014,B1014,False,1150600
360,390,R1015,B1015,True,1496500
360,390,R1016,B1016,True,1807700
360,390,R1017,B1017,True,2089400
360,390,R1018,B1018,True,1499100
360,390,R1019,B1019,True,1806500
360,390,R1020,B1020,True,1962700
360,390,R1021,B1021,True,1418200
360,390,R1022,B1022,True,1639300
360,390,R1023,B1023,False,1496500
360,390,R1024,B1024,True,1378400
360,390,R1025,B1025,True,1689600
360,390,R1026,B1026,False,1150600
360,390,R1027,B1027,True,1639300
360,390,R1028,B1028,True,2214000
360,390,R1029,B1029,True,2202000
360,390,R1030,B1030,True,1498700
360,390,R1031,B1031,True,1378400
360,390,R1032,B1032,True,1477500
360,390,R1033,B1033,True,2089400
360,390,R1034,B1034,True,2079400
360,390,R1035,B1035,True,1551900
360,390,R1036,B1036,True,1639300
360,390,R1037,B1037,True,1496500
360,390,R1038,B1038,True,1368400
360,390,R1039,B1039,True,1140600
360,390,R1040,B1040,True,1629300
360,390,R1041,B1041,True,1489100
360,390,R1042,B1042,True,1630200
360,390,R1043,B1043,True,1488700
360,390,R1044,B1044,True,1485500
360,390,R1045,B1045,True,1476500
360,390,R1046,B1046,True,1486500
360,390,R1047,B1047,True,1658800
360,390,R1048,B1048,True,1418100
360,390,R1049,B1049,True,1716600
360,390,R1050,B1050,True,1658800
360,390,R1051,B1051,True,1458400
360,390,R1052,B1052,True,1489100
360,390,R1053,B1053,True,1629300
360,390,R1054,B1054,True,1486500
360,390,R1055,B1055,True,1458400
360,390,R1056,B1056,True,1541900
360,390,R1057,B1057,True,1408200
360,390,R1058,B1058,True,1629300
360,390,R1059,B1059,True,1961700
360,390,R1060,B1060,True,1521900
360,390,R1061,B1061,True,1438100
360,390,R1062,B1062,True,1368400
360,390,R1063,B1063,True,1658800
360,390,R1064,B1064,True,2069400
360,390,R1065,B1065,True,2079400
360,390,R1066,B1066,True,1485500
360,390,R1067,B1067,True,1489100
360,390,R1068,B1068,True,1517500
360,390,R1069,B1069,True,1640300
360,390,R1070,B1070,True,2080400
360,390,R1071,B1071,True,2562300
360,390,R1072,B1072,True,2070400
360,390,R1073,B1073,True,1476500
360,390,R1074,B1074,True,2080400
360,390,R1075,B1075,True,1521900
360,390,R1076,B1076,True,1902100
360,390,R1077,B1077,True,1460400
360,390,R1078,B1078,True,1659800
360,390,R1079,B1079,True,2070400
360,390,R1080,B1080,True,1460400
360,390,R1081,B1081,True,1953700
360,390,R1082,B1082,True,1798700
360,390,R1083,B1083,True,1466500
360,390,R1084,B1084,True,1489100
360,390,R1085,B1085,True,1657800
360,390,R1086,B1086,True,1460400
360,390,R1087,B1087,True,1881900
360,390,R1088,B1088,True,1476500
380,410,R1026,B1026,False,1160600
380,410,R1067,B1067,True,1499100
380,410,R1068,B1068,True,1527500
380,410,R1069,B1069,True,1650300
380,410,R1070,B1070,True,2090400
380,410,R1071,B1071,True,2572300
380,410,R1072,B1072,True,2080400
380,410,R1073,B1073,True,1486500
380,410,R1074,B1074,True,2090400
380,410,R1075,B1075,True,1531900
380,410,R1076,B1076,True,1912100
380,410,R1077,B1077,True,1470400
380,410,R1078,B1078,True,1669800
380,410,R1079,B1079,True,2080400
380,410,R1080,B1080,True,1470400
380,410,R1081,B1081,True,1963700
380,410,R1082,B1082,True,1808700
380,410,R1083,B1083,True,1476500
380,410,R1084,B1084,True,1499100
380,410,R1085,B1085,True,1667800
380,410,R1086,B1086,True,1470400
380,410,R1087,B1087,True,1891900
380,410,R1088,B1088,True,1486500
380,410,R1089,B1089,True,1541900
380,410,R1090,B1090,True,1486500
380,410,R1091,B1091,True,1640300
380,410,R1092,B1092,True,2241100
380,410,R1093,B1093,True,1486500
380,410,R1094,B1094,True,1918000
380,410,R1095,B1095,True,1659800
380,410,R1096,B1096,True,1796500
380,410,R1097,B1097,True,1409200
380,410,R1098,B1098,True,1630300
380,410,R1099,B1099,True,1669700
380,410,R1100,B1100,True,2057100
380,410,R1101,B1101,True,1486500
380,410,R1102,B1102,True,1640300
380,410,R1103,B1103,True,2252100
380,410,R1104,B1104,True,1466500
380,410,R1105,B1105,True,2057100
380,410,R1106,B1106,True,1510100
380,410,R1107,B1107,True,1476500
380,410,R1108,B1108,True,1486500
380,410,R1109,B1109,True,1521900
380,410,R1110,B1110,True,1460400
380,410,R1111,B1111,True,2057100
380,410,R1112,B1112,True,2080400
380,410,R1113,B1113,True,1451100
380,410,R1114,B1114,True,1902100
380,410,R1115,B1115,True,1460400
380,410,R1116,B1116,True,1486500
380,410,R1117,B1117,True,1630300
380,410,R1118,B1118,True,1517500
380,410,R1119,B1119,True,2047100
380,410,R1120,B1120,True,1659800
380,410,R1121,B1121,True,1659800
380,410,R1122,B1122,True,1476500
380,410,R1123,B1123,True,1486500
380,410,R1124,B1124,True,1659800
380,410,R1125,B1125,True,1521900
380,410,R1126,B1126,True,1460400
380,410,R1127,B1127,True,1630300
380,410,R1128,B1128,True,1517500
380,410,R1129,B1129,True,1451100
380,410,R1130,B1130,True,1659800
380,410,R1131,B1131,True,1489100
380,410,R1132,B1132,True,1476500
380,410,R1133,B1133,True,1953700
380,410,R1134,B1134,True,2057100
380,410,R1135,B1135,True,1669700
380,410,R1136,B1136,True,1408200
380,410,R1137,B1137,True,2080400
380,410,R1138,B1138,True,1489100
380,410,R1139,B1139,True,1541900
380,410,R1140,B1140,True,1486500
380,410,R1141,B1141,True,2057100
380,410,R1142,B1142,True,1489700
380,410,R1143,B1143,True,1486500
380,410,R1144,B1144,True,1640300
400,430,R1113,B1113,True,1461100
400,430,R1114,B1114,True,1912100
400,430,R1115,B1115,True,1470400
400,430,R1116,B1116,True,1496500
400,430,R1117,B1117,False,1640300
400,430,R1118,B1118,True,1527500
400,430,R1119,B1119,True,2057100
400,430,R1120,B1120,True,1669800
400,430,R1121,B1121,True,1669800
400,430,R1122,B1122,False,1486500
400,430,R1123,B1123,False,1496500
400,430,R1124,B1124,True,1669800
400,430,R1125,B1125,True,1531900
400,430,R1126,B1126,True,1470400
400,430,R1127,B1127,False,1640300
400,430,R1128,B1128,True,1527500
400,430,R1129,B1129,False,1461100
400,430,R1130,B1130,True,1669800
400,430,R1131,B1131,True,1499100
400,430,R1132,B1132,True,1486500
400,430,R1133,B1133,True,1963700
400,430,R1134,B1134,True,2067100
400,430,R1135,B1135,True,1679700
400,430,R1136,B1136,True,1418200
400,430,R1137,B1137,True,2090400
400,430,R1138,B1138,True,1499100
400,430,R1139,B1139,True,1551900
400,430,R1140,B1140,True,1496500
400,430,R1141,B1141,True,2067100
400,430,R1142,B1142,True,1499700
400,430,R1143,B1143,True,1496500
400,430,R1144,B1144,True,1650300
400,430,R1145,B1145,True,1460400
400,430,R1146,B1146,True,1958000
400,430,R1147,B1147,True,1657800
400,430,R1148,B1148,True,1630200
400,430,R1149,B1149,True,1486500
400,430,R1150,B1150,True,1489100
400,430,R1151,B1151,True,2194000
400,430,R1152,B1152,True,2080400
400,430,R1153,B1153,True,1953700
400,430,R1154,B1154,True,1460400
400,430,R1155,B1155,True,1476500
400,430,R1156,B1156,True,1489100
400,430,R1157,B1157,True,2194000
400,430,R1158,B1158,True,1486500
400,430,R1159,B1159,True,1476500
400,430,R1160,B1160,True,1486500
400,430,R1161,B1161,True,1521900
400,430,R1162,B1162,True,1460400
400,430,R1163,B1163,True,2070400
400,430,R1164,B1164,True,1486500
400,430,R1165,B1165,True,1659800
400,430,R1166,B1166,True,1489100
400,430,R1167,B1167,True,2194000
400,430,R1168,B1168,True,1451100
400,430,R1169,B1169,True,1489700
400,430,R1170,B1170,True,1686400
400,430,R1171,B1171,True,1489100
400,430,R1172,B1172,True,2194000
400,430,R1173,B1173,True,1902100
400,430,R1174,B1174,True,2047100
400,430,R1175,B1175,True,2057100
400,430,R1176,B1176,True,1489700
400,430,R1177,B1177,True,2070400
400,430,R1178,B1178,True,2194000
400,430,R1179,B1179,True,1266300
400,430,R1180,B1180,True,1451100
400,430,R1181,B1181,True,1659800
400,430,R1182,B1182,True,1489100
400,430,R1183,B1183,True,1717600
400,430,R1184,B1184,True,1489100
400,430,R1185,B1185,True,2057100
400,430,R1186,B1186,True,1657800
400,430,R1187,B1187,True,1451100
400,430,R1188,B1188,True,1489100
400,430,R1189,B1189,True,1669700
400,430,R1190,B1190,True,1466500
400,430,R1191,B1191,True,1486500
400,430,R1192,B1192,True,1521900
420,450,R1117,B1117,False,1650300
420,450,R1127,B1127,False,1650300
420,450,R1129,B1129,False,1471100
420,450,R1166,B1166,True,1499100
420,450,R1167,B1167,True,2204000
420,450,R1168,B1168,True,1461100
420,450,R1169,B1169,True,1499700
420,450,R1170,B1170,True,1696400
420,450,R1171,B1171,True,1499100
420,450,R1172,B1172,True,2204000
420,450,R1173,B1173,False,1912100
420,450,R1174,B1174,True,2057100
420,450,R1175,B1175,True,2067100
420,450,R1176,B1176,True,1499700
420,450,R1177,B1177,True,2080400
420,450,R1178,B1178,True,2204000
420,450,R1179,B1179,True,1276300
420,450,R1180,B1180,False,1461100
420,450,R1181,B1181,True,1669800
420,450,R1182,B1182,True,1499100
420,450,R1183,B1183,True,1727600
420,450,R1184,B1184,True,1499100
420,450,R1185,B1185,True,2067100
420,450,R1186,B1186,True,1667800
420,450,R1187,B1187,True,1461100
420,450,R1188,B1188,True,1499100
420,450,R1189,B1189,True,1679700
420,450,R1190,B1190,True,1476500
420,450,R1191,B1191,True,1496500
420,450,R1192,B1192,True,1531900
420,450,R1193,B1193,True,1796500
420,450,R1194,B1194,True,1541900
420,450,R1195,B1195,True,1521900
420,450,R1196,B1196,True,1489100
420,450,R1197,B1197,True,2070400
420,450,R1198,B1198,True,1913400
420,450,R1199,B1199,True,1486500
420,450,R1200,B1200,True,1521900
420,450,R1201,B1201,True,1962700
420,450,R1202,B1202,True,1541900
420,450,R1203,B1203,True,1541900
420,450,R1204,B1204,True,2562300
420,450,R1205,B1205,True,1489100
420,450,R1206,B1206,True,2057100
420,450,R1207,B1207,True,1476500
420,450,R1208,B1208,True,1466500
420,450,R1209,B1209,True,1717600
420,450,R1210,B1210,True,2080400
420,450,R1211,B1211,True,1454000
420,450,R1212,B1212,True,1489100
420,450,R1213,B1213,True,1486500
420,450,R1214,B1214,True,2070400
420,450,R1215,B1215,True,1962700
420,450,R1216,B1216,True,1933400
420,450,R1217,B1217,True,1141600
420,450,R1218,B1218,True,1630300
420,450,R1219,B1219,True,1658800
420,450,R1220,B1220,True,1660800
420,450,R1221,B1221,True,2048100
420,450,R1222,B1222,True,1489700
420,450,R1223,B1223,True,1962700
420,450,R1224,B1224,True,1489100
420,450,R1225,B1225,True,1486500
420,450,R1226,B1226,True,1518500
420,450,R1227,B1227,True,1266300
420,450,R1228,B1228,True,1660800
420,450,R1229,B1229,True,1489700
420,450,R1230,B1230,True,1476500
420,450,R1231,B1231,True,1486500
420,450,R1232,B1232,True,2048100
440,470,R1173,B1173,False,1922100
440,470,R1180,B1180,False,1471100
440,470,R1210,B1210,True,2090400
440,470,R1212,B1212,False,1499100
440,470,R1214,B1214,True,2080400
440,470,R1215,B1215,True,1972700
440,470,R1216,B1216,True,1943400
440,470,R1217,B1217,True,1151600
440,470,R1218,B1218,True,1640300
440,470,R1219,B1219,True,1668800
440,470,R1220,B1220,True,1670800
440,470,R1221,B1221,True,2058100
440,470,R1222,B1222,True,1499700
440,470,R1223,B1223,True,1972700
440,470,R1224,B1224,True,1499100
440,470,R1225,B1225,False,1496500
440,470,R1226,B1226,True,1528500
440,470,R1227,B1227,True,1276300
440,470,R1228,B1228,True,1670800
440,470,R1229,B1229,True,1499700
440,470,R1230,B1230,True,1486500
440,470,R1231,B1231,True,1496500
440,470,R1232,B1232,True,2058100
440,470,R1233,B1233,True,2194000
440,470,R1234,B1234,True,1630300
440,470,R1235,B1235,True,2048100
440,470,R1236,B1236,True,1796500
440,470,R1237,B1237,True,1630300
440,470,R1238,B1238,True,1489700
440,470,R1239,B1239,True,1630300
440,470,R1240,B1240,True,1476500
440,470,R1241,B1241,True,1521900
440,470,R1242,B1242,True,1658800
440,470,R1243,B1243,True,1486500
440,470,R1244,B1244,True,1630300
440,470,R1245,B1245,True,1933400
440,470,R1246,B1246,True,1686400
440,470,R1247,B1247,True,1489100
440,470,R1248,B1248,True,1486500
440,470,R1249,B1249,True,2070400
440,470,R1250,B1250,True,1708700
440,470,R1251,B1251,True,1460400
440,470,R1252,B1252,True,1486500
440,470,R1253,B1253,True,1486500
440,470,R1254,B1254,True,1658800
440,470,R1255,B1255,True,1952700
440,470,R1256,B1256,True,1486500
440,470,R1257,B1257,True,1658800
440,470,R1258,B1258,True,1962700
440,470,R1259,B1259,True,2070400
440,470,R1260,B1260,True,1451100
440,470,R1261,B1261,True,1489700
440,470,R1262,B1262,True,2070400
440,470,R1263,B1263,True,1518500
440,470,R1264,B1264,True,1918000
440,470,R1265,B1265,True,2079400
440,470,R1266,B1266,True,1521900
440,470,R1267,B1267,True,1717600
440,470,R1268,B1268,True,1630300
440,470,R1269,B1269,True,1658800
440,470,R1270,B1270,True,1368400
460,490,R1249,B1249,True,2080400
460,490,R1250,B1250,True,1718700
460,490,R1251,B1251,False,1470400
460,490,R1252,B1252,True,1496500
460,490,R1253,B1253,False,1496500
460,490,R1254,B1254,True,1668800
460,490,R1255,B1255,True,1962700
460,490,R1256,B1256,False,1496500
460,490,R1257,B1257,True,1668800
460,490,R1258,B1258,True,1972700
460,490,R1259,B1259,True,2080400
460,490,R1260,B1260,True,1461100
460,490,R1261,B1261,True,1499700
460,490,R1262,B1262,True,2080400
460,490,R1263,B1263,True,1528500
460,490,R1264,B1264,True,1928000
460,490,R1265,B1265,True,2089400
460,490,R1266,B1266,True,1531900
460,490,R1267,B1267,True,1727600
460,490,R1268,B1268,True,1640300
460,490,R1269,B1269,True,1668800
460,490,R1270,B1270,True,1378400
460,490,R1271,B1271,True,1883900
460,490,R1272,B1272,True,1489700
460,490,R1273,B1273,True,1630300
460,490,R1274,B1274,True,1486500
460,490,R1275,B1275,True,1460400
460,490,R1276,B1276,True,1489100
460,490,R1277,B1277,True,1630300
460,490,R1278,B1278,True,1518500
460,490,R1279,B1279,True,1933400
460,490,R1280,B1280,True,1630300
460,490,R1281,B1281,True,1460400
460,490,R1282,B1282,True,1476500
460,490,R1283,B1283,True,1660800
460,490,R1284,B1284,True,1918000
460,490,R1285,B1285,True,1630300
460,490,R1286,B1286,True,1799700
460,490,R1287,B1287,True,1486500
460,490,R1288,B1288,True,1796500
460,490,R1289,B1289,True,1796500
460,490,R1290,B1290,True,1486500
460,490,R1291,B1291,True,1486500
460,490,R1292,B1292,True,1658800
460,490,R1293,B1293,True,1486500
460,490,R1294,B1294,True,1451100
460,490,R1295,B1295,True,1918000
460,490,R1296,B1296,True,2079400
460,490,R1297,B1297,True,1521900
460,490,R1298,B1298,True,1454000
460,490,R1299,B1299,True,1518500
460,490,R1300,B1300,True,1489700
460,490,R1301,B1301,True,2252100
460,490,R1302,B1302,True,1141600
460,490,R1303,B1303,True,1630300
460,490,R1304,B1304,True,1796500
460,490,R1305,B1305,True,2241100
460,490,R1306,B1306,True,1918000
460,490,R1307,B1307,True,2079400
460,490,R1308,B1308,True,1454000
460,490,R1309,B1309,True,1486500
460,490,R1310,B1310,True,1650200
460,490,R1311,B1311,True,1918000
460,490,R1312,B1312,True,1486500
460,490,R1313,B1313,True,2070400
460,490,R1314,B1314,True,1510100
460,490,R1315,B1315,True,1630300
460,490,R1316,B1316,True,1933400
480,510,R1251,B1251,False,1480400
480,510,R1288,B1288,True,1806500
480,510,R1289,B1289,True,1806500
480,510,R1290,B1290,True,1496500
480,510,R1291,B1291,False,1496500
480,510,R1292,B1292,True,1668800
480,510,R1293,B1293,True,1496500
480,510,R1294,B1294,False,1461100
480,510,R1295,B1295,True,1928000
480,510,R1296,B1296,True,2089400
480,510,R1297,B1297,True,1531900
480,510,R1298,B1298,True,1464000
480,510,R1299,B1299,True,1528500
480,510,R1300,B1300,True,1499700
480,510,R1301,B1301,True,2262100
480,510,R1302,B1302,False,1151600
480,510,R1303,B1303,True,1640300
480,510,R1304,B1304,True,1806500
480,510,R1305,B1305,True,2251100
480,510,R1306,B1306,True,1928000
480,510,R1307,B1307,True,2089400
480,510,R1308,B1308,True,1464000
480,510,R1309,B1309,True,1496500
480,510,R1310,B1310,True,1660200
480,510,R1311,B1311,True,1928000
480,510,R1312,B1312,True,1496500
480,510,R1313,B1313,True,2080400
480,510,R1314,B1314,True,1520100
480,510,R1315,B1315,True,1640300
480,510,R1316,B1316,True,1943400
480,510,R1317,B1317,True,1489700
480,510,R1318,B1318,True,1518500
480,510,R1319,B1319,True,1658800
480,510,R1320,B1320,True,1697600
480,510,R1321,B1321,True,1630300
480,510,R1322,B1322,True,1486500
480,510,R1323,B1323,True,1489700
480,510,R1324,B1324,True,1486500
480,510,R1325,B1325,True,2070400
480,510,R1326,B1326,True,1658800
480,510,R1327,B1327,True,1521900
480,510,R1328,B1328,True,1630300
480,510,R1329,B1329,True,2048100
480,510,R1330,B1330,True,1489100
480,510,R1331,B1331,True,1959000
480,510,R1332,B1332,True,1658800
480,510,R1333,B1333,True,1630300
480,510,R1334,B1334,True,1959000
480,510,R1335,B1335,True,1486500
480,510,R1336,B1336,True,1640300
480,510,R1337,B1337,True,1460400
480,510,R1338,B1338,True,1697600
480,510,R1339,B1339,True,1490100
480,510,R1340,B1340,True,1510100
480,510,R1341,B1341,True,1485500
480,510,R1342,B1342,True,1486500
480,510,R1343,B1343,True,1454000
480,510,R1344,B1344,True,1468700
480,510,R1345,B1345,True,1490100
480,510,R1346,B1346,True,1489700
480,510,R1347,B1347,True,1486500
480,510,R1348,B1348,True,1630300
480,510,R1349,B1349,True,1521900
480,510,R1350,B1350,True,2057100
480,510,R1351,B1351,True,1466500
480,510,R1352,B1352,True,1952700
480,510,R1353,B1353,True,1459400
480,510,R1354,B1354,True,1486500
480,510,R1355,B1355,True,1541900
480,510,R1356,B1356,True,1510100
480,510,R1357,B1357,True,1697600
480,510,R1358,B1358,True,1408200
480,510,R1359,B1359,True,1630200
480,510,R1360,B1360,True,2048100
480,510,R1361,B1361,True,1367400
480,510,R1362,B1362,True,1490100
480,510,R1363,B1363,True,1796500
480,510,R1364,B1364,True,1438100
480,510,R1365,B1365,True,1367400
480,510,R1366,B1366,True,1489700
480,510,R1367,B1367,True,1659800
480,510,R1368,B1368,True,1367400
480,510,R1369,B1369,True,1486500
480,510,R1370,B1370,True,1630300
480,510,R1371,B1371,True,1961700
480,510,R1372,B1372,True,1659800
480,510,R1373,B1373,True,1466500
480,510,R1374,B1374,True,1367400
480,510,R1375,B1375,True,1408200
480,510,R1376,B1376,True,2079400
500,530,R1294,B1294,False,1471100
500,530,R1302,B1302,False,1161600
500,530,R1333,B1333,False,1640300
500,530,R1339,B1339,True,1500100
500,530,R1340,B1340,True,1520100
500,530,R1341,B1341,True,1495500
500,530,R1342,B1342,False,1496500
500,530,R1343,B1343,True,1464000
500,530,R1344,B1344,True,1478700
500,530,R1345,B1345,True,1500100
500,530,R1346,B1346,False,1499700
500,530,R1347,B1347,False,1496500
500,530,R1348,B1348,True,1640300
500,530,R1349,B1349,True,1531900
500,530,R1350,B1350,True,2067100
500,530,R1351,B1351,False,1476500
500,530,R1352,B1352,True,1962700
500,530,R1353,B1353,False,1469400
500,530,R1354,B1354,False,1496500
500,530,R1355,B1355,True,1551900
500,530,R1356,B1356,True,1520100
500,530,R1357,B1357,True,1707600
500,530,R1358,B1358,False,1418200
500,530,R1359,B1359,True,1640200
500,530,R1360,B1360,True,2058100
500,530,R1361,B1361,False,1377400
500,530,R1362,B1362,True,1500100
500,530,R1363,B1363,True,1806500
500,530,R1364,B1364,True,1448100
500,530,R1365,B1365,False,1377400
500,530,R1366,B1366,True,1499700
500,530,R1367,B1367,True,1669800
500,530,R1368,B1368,False,1377400
500,530,R1369,B1369,True,1496500
500,530,R1370,B1370,True,1640300
500,530,R1371,B1371,True,1971700
500,530,R1372,B1372,True,1669800
500,530,R1373,B1373,True,1476500
500,530,R1374,B1374,False,1377400
500,530,R1375,B1375,True,1418200
500,530,R1376,B1376,True,2089400
500,530,R1377,B1377,False,1418100
500,530,R1378,B1378,True,1952700
500,530,R1379,B1379,False,1367400
500,530,R1380,B1380,True,2057100
500,530,R1381,B1381,True,1489700
500,530,R1382,B1382,False,1454000
500,530,R1383,B1383,True,1466500
500,530,R1384,B1384,True,1490100
500,530,R1385,B1385,False,1408200
500,530,R1386,B1386,True,1485500
500,530,R1387,B1387,True,1451100
500,530,R1388,B1388,True,1659800
500,530,R1389,B1389,True,1466500
500,530,R1390,B1390,True,2252100
500,530,R1391,B1391,True,1490100
500,530,R1392,B1392,True,2057100
500,530,R1393,B1393,True,1650200
500,530,R1394,B1394,True,1476500
500,530,R1395,B1395,True,1961700
500,530,R1396,B1396,True,1466500
500,530,R1397,B1397,True,1459400
500,530,R1398,B1398,True,2070400
500,530,R1399,B1399,True,1454000
500,530,R1400,B1400,True,1490100
500,530,R1401,B1401,True,1367400
500,530,R1402,B1402,True,2070400
500,530,R1403,B1403,True,1476500
500,530,R1404,B1404,True,1485500
500,530,R1405,B1405,True,2562300
500,530,R1406,B1406,True,1408200
500,530,R1407,B1407,True,1486500
500,530,R1408,B1408,True,1485500
500,530,R1409,B1409,True,1454000
500,530,R1410,B1410,True,1141600
500,530,R1411,B1411,True,1408200
500,530,R1412,B1412,True,2057100
500,530,R1413,B1413,True,1630300
500,530,R1414,B1414,True,1367400
500,530,R1415,B1415,True,2194000
500,530,R1416,B1416,True,1630300
500,530,R1417,B1417,True,1459400
500,530,R1418,B1418,True,1454000
500,530,R1419,B1419,True,1796500
500,530,R1420,B1420,True,1367400
500,530,R1421,B1421,True,1486500
500,530,R1422,B1422,True,1630300
500,530,R1423,B1423,True,1459400
500,530,R1424,B1424,True,1660800
500,530,R1425,B1425,True,1541900
500,530,R1426,B1426,True,1466500
500,530,R1427,B1427,True,1490100
500,530,R1428,B1428,True,1486500
500,530,R1429,B1429,True,2070400
500,530,R1430,B1430,True,1541900
500,530,R1431,B1431,True,2242100
500,530,R1432,B1432,True,1454000
500,530,R1433,B1433,True,1489700
500,530,R1434,B1434,True,1486500
500,530,R1435,B1435,True,1630300
500,530,R1436,B1436,True,1952700
500,530,R1437,B1437,True,1459400
500,530,R1438,B1438,True,1476500
500,530,R1439,B1439,True,1466500
500,530,R1440,B1440,True,1489700
500,530,R1441,B1441,True,2194000
500,530,R1442,B1442,True,1476500
500,530,R1443,B1443,True,1466500
500,530,R1444,B1444,True,1490100
500,530,R1445,B1445,True,1367400
500,530,R1446,B1446,True,1408200
500,530,R1447,B1447,True,2057100
500,530,R1448,B1448,True,1486500
500,530,R1449,B1449,True,1659800
500,530,R1450,B1450,True,1952700
500,530,R1451,B1451,True,1490100
500,530,R1452,B1452,True,2057100
500,530,R1453,B1453,True,2242100
500,530,R1454,B1454,True,1659800
500,530,R1455,B1455,True,1485500
500,530,R1456,B1456,True,1961700
500,530,R1457,B1457,True,1466500
500,530,R1458,B1458,True,1490100
500,530,R1459,B1459,True,1408200
500,530,R1460,B1460,True,1489700
500,530,R1461,B1461,True,1486500
500,530,R1462,B1462,True,2070400
500,530,R1463,B1463,True,1485500
500,530,R1464,B1464,True,1659800
500,530,R1465,B1465,True,1521900
500,530,R1466,B1466,True,1266300
