horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3335,0,390670,10.002
20,50,23,23,16,16,3319,0,883410,10.05
40,70,26,26,14,30,3305,0,1014550,10.003
60,90,31,31,18,48,3287,0,1131410,10.003
80,110,37,37,22,70,3265,0,1306990,10.004
100,130,43,42,25,95,3240,0,3653890,10.135
120,150,74,72,22,117,3216,2,5577460,10.28
140,170,132,129,84,201,3129,5,8189840,10.019
160,190,111,105,71,272,3054,9,11872610,10.009
180,210,99,94,64,336,2986,13,11563770,10.007
200,230,83,78,50,386,2931,18,10508860,10.007
220,250,71,70,41,427,2890,18,4483790,10.38
240,270,117,112,46,473,2842,20,13729310,10.008
260,290,182,157,93,566,2743,26,42267200,10.014
280,310,195,144,81,647,2632,56,75809330,10.016
300,330,184,136,78,725,2531,79,71544890,10.014
320,350,167,128,78,803,2421,111,60137560,10.012
340,370,127,116,79,882,2332,121,19672710,10.01
360,390,89,88,62,944,2269,122,3871730,10.007
380,410,82,81,49,993,2219,123,4425340,10.125
400,430,80,78,50,1043,2168,124,5810350,10.007
420,450,69,67,46,1089,2120,126,5462510,10.354
440,470,59,59,35,1124,2085,126,2114900,10.045
460,490,70,69,40,1164,2044,127,3927920,10.367
480,510,89,89,50,1214,1994,127,2964190,10.006
500,530,131,128,74,1288,1920,127,8261490,10.01
520,550,139,121,75,1363,1837,135,29770440,10.009
540,570,141,117,65,1428,1753,154,37828640,10.01
560,590,130,113,68,1496,1671,168,27694960,10.01
580,610,142,130,77,1573,1589,173,21605050,10.01
600,630,170,144,74,1647,1505,183,42354230,10.011
620,650,216,144,89,1736,1392,207,107072960,10.015
640,670,257,145,73,1809,1271,255,162057860,10.022
660,690,322,110,62,1871,1144,320,307924640,10.036
680,710,418,84,54,1925,979,431,487184620,10.029
700,730,476,81,51,1976,765,594,579940420,10.025
720,750,433,84,54,2030,539,766,513129030,10.032
740,770,335,98,53,2083,337,915,347767650,10.021
760,790,256,140,75,2158,190,987,168612860,10.016
780,810,190,117,76,2234,60,1041,104425140,10.012
800,816,60,32,32,2266,10,1059,41722030,10.254
