horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,8,0,0,3320,0,1315869,20.024
20,50,23,19,10,10,3310,0,2928093,20.072
40,70,32,22,12,22,3296,2,4133070,20.109
60,90,37,28,16,38,3277,5,4871680,20.092
80,110,42,36,20,58,3252,10,5214832,20.074
100,130,45,37,21,79,3230,11,5037274,20.165
120,150,79,70,22,101,3206,13,8388204,20.333
140,170,137,130,73,174,3130,16,13730273,20.013
160,190,126,111,74,248,3052,20,14063647,20.575
180,210,110,93,64,312,2982,26,12879747,20.082
200,230,92,75,45,357,2930,33,10111843,20.292
220,250,83,67,37,394,2884,42,10313913,20.252
240,270,123,118,47,441,2834,45,16141203,20.007
260,290,186,182,108,549,2724,47,23039773,20.019
280,310,188,166,91,640,2628,52,21618734,20.009
300,330,191,170,101,741,2516,63,21833274,20.013
320,350,163,151,92,833,2416,71,18473512,20.014
340,370,133,129,85,918,2327,75,15261467,20.013
360,390,95,90,62,980,2264,76,10357966,20.359
380,410,88,77,42,1022,2220,78,10229062,20.135
400,430,92,79,49,1071,2168,81,11127767,20.157
420,450,80,67,49,1120,2113,87,9379564,20.236
440,470,63,56,32,1152,2077,91,7610673,20.139
460,490,73,66,37,1189,2038,93,9132596,20.168
480,510,94,82,44,1233,1991,96,10682258,20.108
500,530,139,134,70,1303,1917,100,15717646,20.012
520,550,147,139,84,1387,1830,103,17106237,20.009
540,570,145,117,61,1448,1760,112,16498074,20.007
560,590,148,132,83,1531,1666,123,17652931,20.008
580,610,148,142,76,1607,1585,128,17522720,20.007
600,630,176,160,73,1680,1508,132,20231368,20.015
620,650,229,200,113,1793,1381,146,28127097,20.012
640,670,256,199,98,1891,1267,162,31459617,20.014
660,690,325,205,95,1986,1147,187,42511413,20.017
680,710,428,230,124,2110,971,239,59628640,20.022
700,730,471,222,119,2229,767,324,68157637,20.026
720,750,435,211,122,2351,557,412,66260631,20.02
740,770,353,205,111,2462,352,506,52651271,20.03
760,790,271,197,104,2566,199,555,35107926,20.028
780,810,199,148,107,2673,65,582,24991338,20.016
800,816,65,12,12,2685,41,594,12399844,20.106
