vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1092,42.427,33,32,534,1959.45,1901.73,57.72,474,42,42
1,2,2,1104,52.488,32,30,479,1729.55,1658.28,71.27,549,38,38
2,3,3,1075,51.021,36,35,502,1787.87,1735.09,52.78,495,39,39
3,4,4,1095,57.594,33,32,494,1792.62,1737.15,55.47,523,39,39
4,5,5,1110,40.258,36,33,502,1803.25,1685.63,117.62,524,42,42
5,6,6,1122,64.326,36,34,478,1702.09,1654.9,47.19,556,44,44
6,7,7,1015,15.203,34,32,454,1597.07,1551.97,45.1,485,38,38
7,8,8,1125,65.909,39,36,501,1770.45,1689.83,80.62,544,40,40
8,9,9,1068,58.522,32,29,436,1531.77,1456.99,74.78,568,32,32
9,10,10,1023,33.164,32,29,461,1661.8,1556.95,104.85,494,34,34
10,1,1,956,18.521,34,30,432,1511.05,1401.78,109.27,450,37,37
11,2,2,973,49.702,31,25,343,1186.79,1064.9,121.89,570,30,30
12,3,3,999,48.792,38,32,426,1438.85,1332.44,106.41,499,37,37
13,4,4,1009,44.798,32,29,423,1485.16,1399.05,86.11,512,37,37
14,5,5,1125,40.24,31,26,396,1391.09,1263.87,127.22,667,31,31
15,6,6,1090,97.054,37,32,436,1497.6,1395.23,102.37,572,41,41
16,7,7,950,72.944,26,23,352,1248.1,1173.02,75.08,550,24,24
17,8,8,1041,111.388,37,33,396,1343.09,1237.68,105.41,565,40,40
18,9,9,968,77.713,33,29,420,1460.7,1368.13,92.57,482,33,33
19,10,10,962,31.578,33,29,408,1424.27,1300.95,123.32,486,34,34
20,1,1,969,42.802,37,33,411,1412.84,1306.02,106.82,480,39,39
21,2,2,963,22.387,32,25,340,1143.89,978.18,165.71,567,28,28
22,3,3,1002,62.974,28,24,329,1126.9,1024.41,102.49,613,30,30
23,4,4,941,38.274,32,27,346,1141.31,1010.9,130.41,535,30,30
24,5,5,1080,87.621,31,27,370,1256.39,1186.19,70.2,638,36,36
25,6,6,983,25.35,35,30,394,1334.29,1200.36,133.93,511,39,39
26,7,7,1102,23.754,30,26,334,1133.2,1043.98,89.22,700,34,34
27,8,8,1094,30.364,28,23,290,955.01,868.77,86.24,746,29,29
28,9,9,927,93.744,26,24,304,1045.44,1009.29,36.15,567,28,28
29,10,10,1043,18.098,38,32,414,1393.89,1260.73,133.16,549,40,40
30,1,1,1100,55.68,35,29,396,1333.38,1241.0,92.38,634,35,35
31,2,2,1037,34.008,35,30,366,1236.5,1146.07,90.43,599,36,36
32,3,3,983,15.364,34,27,330,1037.11,898.99,138.12,585,34,34
33,4,4,1039,20.836,37,31,373,1263.94,1176.68,87.26,588,39,39
34,5,5,1057,46.645,35,26,347,1100.69,924.77,175.92,646,32,32
35,6,6,1101,46.612,36,29,389,1304.53,1190.45,114.08,642,35,35
36,7,7,1020,117.258,41,32,370,1150.06,984.15,165.91,566,42,42
37,8,8,976,87.338,36,28,354,1132.15,979.54,152.61,548,37,37
38,9,9,962,90.598,35,29,307,973.15,892.96,80.19,587,34,34
39,10,10,1106,45.967,34,28,341,1095.9,977.67,118.23,693,36,36
40,1,1,1098,72.578,33,27,342,1124.28,1019.13,105.15,692,32,32
41,2,2,1114,68.014,42,35,422,1408.41,1216.68,191.73,606,43,43
42,3,3,1034,38.869,29,24,269,831.79,732.87,98.92,709,28,28
43,4,4,979,26.997,34,24,309,990.87,802.22,188.65,618,26,26
44,5,5,956,40.238,36,27,322,1016.4,816.46,199.94,566,34,34
