horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3335,0,1489876,20.038
20,50,23,23,16,16,3319,0,3464108,20.002
40,70,26,24,12,28,3306,1,4059175,20.138
60,90,32,31,18,46,3288,1,4881065,20.045
80,110,38,37,22,68,3265,2,6098626,20.1
100,130,43,41,24,92,3240,3,6506183,20.161
120,150,74,70,21,113,3218,4,10042285,20.052
140,170,134,110,69,182,3146,7,19762618,20.013
160,190,128,81,51,233,3074,28,23528919,20.287
180,210,119,78,53,286,2999,50,21826367,20.275
200,230,96,68,42,328,2940,67,16420492,20.237
220,250,80,64,38,366,2892,77,13180242,20.235
240,270,119,92,40,406,2848,81,19557344,20.229
260,290,188,108,60,466,2776,93,33188430,20.017
280,310,228,110,67,533,2653,149,45752928,20.019
300,330,205,107,60,593,2557,185,39563698,20.013
320,350,193,101,55,648,2451,236,37806035,20.011
340,370,157,95,59,707,2358,270,28705358,20.016
360,390,115,77,54,761,2280,294,20672225,20.147
380,410,93,70,38,799,2228,308,16217863,20.275
400,430,89,74,47,846,2174,315,14458892,20.115
420,450,75,64,42,888,2126,321,12256823,20.055
440,470,65,58,35,923,2084,328,10480214,20.149
460,490,69,65,38,961,2046,328,10302983,20.094
480,510,91,77,38,999,2006,330,14033980,20.265
500,530,143,102,57,1056,1938,341,22869787,20.008
520,550,157,98,58,1114,1861,360,28091300,20.63
540,570,165,95,52,1166,1773,396,31564566,20.018
560,590,150,89,52,1218,1689,428,28173709,20.017
580,610,160,96,57,1275,1610,450,29328591,20.017
600,630,191,104,48,1323,1532,480,34630206,20.021
620,650,243,119,70,1393,1420,522,47070368,20.025
640,670,285,116,52,1445,1304,586,59298195,20.026
660,690,355,117,57,1502,1170,663,78361594,20.033
680,710,444,124,72,1574,983,778,103484336,20.029
700,730,480,123,60,1634,778,923,117695504,20.048
720,750,446,123,74,1708,547,1080,110281700,20.05
740,770,343,120,60,1768,350,1217,79382592,20.043
760,790,269,123,66,1834,210,1291,56347606,20.035
780,810,210,95,69,1903,74,1358,44628765,20.026
800,816,74,26,26,1929,16,1390,17933945,20.013
