vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1093,45.587,581,1842.03,1734.88,107.15,450,31,31
1,2,2,1102,18.579,577,1770.88,1666.3,104.58,455,35,35
2,3,3,1084,49.449,564,1809.41,1743.87,65.54,458,31,31
3,4,4,1026,40.096,537,1711.36,1594.19,117.17,431,29,29
4,5,5,1082,79.694,539,1697.55,1626.74,70.81,485,29,29
5,6,6,1096,19.961,584,1784.92,1555.33,229.59,446,33,33
6,7,7,1052,25.88,540,1649.9,1521.08,128.82,448,32,32
7,8,8,1070,52.038,499,1499.37,1431.32,68.05,511,30,30
8,9,9,1129,29.016,598,1847.33,1729.36,117.97,459,36,36
9,10,10,1114,32.504,590,1867.99,1700.2,167.79,454,35,35
10,1,1,1131,42.916,598,1842.48,1658.07,184.41,469,32,32
11,2,2,1123,63.229,549,1676.84,1502.61,174.23,510,32,32
12,3,3,1089,56.646,517,1552.26,1466.8,85.46,510,31,31
13,4,4,1017,62.824,487,1518.59,1354.47,164.12,474,28,28
14,5,5,1107,69.975,546,1638.97,1501.74,137.23,491,35,35
15,6,6,1070,135.554,485,1452.69,1323.52,129.17,523,31,31
16,7,7,1108,30.888,544,1624.46,1377.17,247.29,500,32,32
17,8,8,1083,40.075,517,1532.38,1376.3,156.08,502,32,32
18,9,9,1091,110.148,491,1518.86,1457.17,61.69,534,33,33
19,10,10,986,34.282,466,1381.8,1225.73,156.07,464,28,28
20,1,1,1098,94.913,563,1708.97,1456.38,252.59,467,34,34
21,2,2,1044,55.062,484,1435.74,1246.9,188.84,504,28,28
22,3,3,1108,40.964,521,1569.59,1393.91,175.68,527,30,30
23,4,4,984,28.05,512,1510.19,1312.04,198.15,414,29,29
24,5,5,1005,38.117,507,1529.73,1380.54,149.19,438,30,30
25,6,6,1128,24.225,540,1620.47,1501.68,118.79,514,37,37
26,7,7,992,65.126,469,1367.44,1118.27,249.17,465,29,29
27,8,8,991,36.908,446,1303.45,1170.95,132.5,489,28,28
28,9,9,943,37.818,383,1080.15,870.95,209.2,510,25,25
29,10,10,1104,26.675,539,1563.98,1384.71,179.27,489,38,38
30,1,1,1127,91.053,538,1596.17,1425.79,170.38,521,34,34
31,2,2,1032,27.699,496,1382.62,1165.03,217.59,474,31,31
32,3,3,1076,22.062,537,1562.03,1360.46,201.57,473,33,33
33,4,4,1099,109.767,546,1530.05,1243.92,286.13,485,34,34
34,5,5,1024,86.492,483,1303.73,1020.32,283.41,483,29,29
35,6,6,954,28.1,436,1200.69,970.9,229.79,458,30,30
36,7,7,1015,26.008,431,1227.1,963.85,263.25,530,27,27
37,8,8,1008,15.844,430,1177.97,1032.36,145.61,522,28,28
38,9,9,1118,34.238,484,1334.23,1119.6,214.63,564,35,35
39,10,10,960,30.373,411,1148.76,912.06,236.7,501,24,24
40,1,1,1006,55.344,460,1334.14,1131.68,202.46,486,30,30
41,2,2,1009,43.361,410,1135.46,843.07,292.39,551,24,24
42,3,3,1083,50.585,504,1404.85,1119.09,285.76,517,31,31
43,4,4,946,38.274,338,967.91,807.0,160.91,562,23,23
44,5,5,1114,23.983,548,1536.63,1287.81,248.82,502,32,32
45,6,6,1012,38.274,453,1285.2,1142.82,142.38,499,30,30
46,7,7,945,53.624,372,1017.58,757.08,260.5,525,24,24
47,8,8,971,92.774,452,1188.89,1032.87,156.02,457,31,31
48,9,9,1117,20.52,501,1323.75,1136.77,186.98,544,36,36
49,10,10,954,23.854,419,1088.88,884.28,204.6,475,30,30
50,1,1,966,43.748,452,1225.95,871.16,354.79,460,27,27
51,2,2,951,43.504,400,1046.8,850.36,196.44,497,27,27
52,3,3,1059,57.962,440,1153.77,947.76,206.01,551,34,34
53,4,4,1010,20.594,453,1264.17,986.73,277.44,497,30,30
54,5,5,1014,34.384,456,1218.65,797.2,421.45,508,25,25
55,6,6,1025,28.835,392,1118.29,895.99,222.3,581,26,26
56,7,7,1109,104.244,459,1317.19,1063.62,253.57,592,29,29
57,8,8,1010,59.983,398,1065.49,874.41,191.08,558,27,27
58,9,9,1076,40.282,453,1236.77,928.15,308.62,569,27,27
59,10,10,1055,43.26,502,1393.92,1163.84,230.08,491,31,31
60,1,1,1095,56.317,525,1337.03,1023.92,313.11,510,30,30
61,2,2,1037,52.931,455,1291.84,1070.49,221.35,530,26,26
62,3,3,1112,47.74,560,1542.6,1154.11,388.49,486,33,33
63,4,4,1110,133.154,514,1414.5,1211.76,202.74,528,34,34
64,5,5,1095,67.432,483,1282.59,1094.61,187.98,552,30,30
65,6,6,1094,21.485,487,1349.2,1033.98,315.22,549,29,29
66,7,7,1051,49.873,448,1166.92,961.82,205.1,543,30,30
67,8,8,1101,57.399,396,1037.79,784.52,253.27,653,26,26
68,9,9,1075,63.109,390,1115.4,892.42,222.98,639,23,23
69,10,10,1058,43.07,491,1289.7,950.16,339.54,505,31,31
70,1,1,1110,15.109,506,1290.15,955.42,334.73,538,33,33
71,2,2,1109,24.506,490,1399.28,1083.55,315.73,559,30,30
