vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1106,41.197,37,36,546,1960.68,1951.07,9.61,474,43,43
1,2,2,1108,53.428,30,29,493,1808.39,1758.15,50.24,539,38,38
2,3,3,1092,49.557,37,35,530,1919.1,1854.87,64.23,482,40,40
3,4,4,1095,57.594,39,35,520,1842.43,1739.43,103.0,491,42,42
4,5,5,1050,29.69,41,35,500,1748.24,1599.9,148.34,462,44,44
5,6,6,1124,67.705,44,38,511,1752.55,1638.86,113.69,519,47,47
6,7,7,1093,72.944,39,36,486,1695.12,1639.47,55.65,525,41,41
7,8,8,1075,17.542,43,34,503,1748.85,1551.76,197.09,488,42,42
8,9,9,1078,40.832,39,32,494,1725.5,1515.16,210.34,504,40,40
9,10,10,1115,57.529,45,35,553,1933.53,1633.23,300.3,480,41,41
10,1,1,1079,51.587,40,33,514,1805.32,1610.93,194.39,485,40,40
11,2,2,1045,58.213,34,30,484,1735.23,1609.01,126.22,493,34,34
12,3,3,1061,46.863,38,33,464,1611.93,1505.7,106.23,515,41,41
13,4,4,1098,27.633,49,38,522,1767.43,1517.06,250.37,490,43,43
14,5,5,1044,69.523,40,30,479,1629.92,1389.37,240.55,495,35,35
15,6,6,1073,72.263,38,34,466,1629.59,1526.26,103.33,525,41,41
16,7,7,1106,45.4,45,34,492,1638.34,1389.15,249.19,534,40,40
17,8,8,1063,70.913,47,37,498,1687.84,1502.8,185.04,483,41,41
18,9,9,976,66.06,45,35,432,1434.02,1230.96,203.06,466,39,39
19,10,10,1102,42.321,48,38,528,1782.97,1586.73,196.24,488,43,43
20,1,1,1015,43.138,42,33,483,1637.68,1469.02,168.66,454,39,39
21,2,2,1032,53.399,41,32,478,1646.95,1402.56,244.39,488,33,33
22,3,3,1079,113.614,41,34,469,1590.04,1425.35,164.69,528,41,41
23,4,4,1011,47.861,42,31,470,1605.31,1298.77,306.54,463,39,39
24,5,5,1075,38.435,45,34,495,1643.43,1333.51,309.92,496,42,42
25,6,6,1051,52.91,48,33,501,1689.01,1356.41,332.6,474,38,38
26,7,7,1050,40.387,43,31,443,1468.85,1253.85,215.0,537,35,35
27,8,8,1022,35.291,39,31,434,1479.42,1303.2,176.22,510,39,39
28,9,9,1090,65.922,47,34,489,1603.29,1320.29,283.0,525,38,38
29,10,10,1136,32.876,57,39,550,1781.25,1362.43,418.82,494,46,46
30,1,1,1015,42.322,42,35,448,1522.0,1346.22,175.78,475,46,46
31,2,2,984,71.358,48,34,458,1475.1,1162.18,312.92,448,39,39
32,3,3,1070,87.919,49,35,480,1534.1,1313.52,220.58,508,41,41
33,4,4,1049,29.144,41,33,451,1499.82,1333.2,166.62,516,41,41
34,5,5,1095,85.762,48,33,495,1674.16,1293.92,380.24,528,36,36
35,6,6,1064,27.412,50,40,484,1592.14,1374.38,217.76,486,47,47
36,7,7,1049,54.022,48,35,462,1501.62,1241.13,260.49,509,39,39
37,8,8,1067,66.133,47,32,469,1524.23,1196.53,327.7,520,39,39
38,9,9,1067,48.96,45,33,469,1586.85,1206.4,380.45,524,37,37
39,10,10,1074,49.095,52,38,509,1672.82,1356.09,316.73,479,43,43
40,1,1,1058,50.548,48,32,495,1645.29,1236.14,409.15,489,37,37
41,2,2,1131,44.986,54,35,509,1643.53,1236.72,406.81,540,41,41
42,3,3,1047,56.145,49,32,472,1510.66,1115.0,395.66,497,39,39
43,4,4,992,45.774,42,27,395,1248.67,930.99,317.68,537,30,30
44,5,5,1112,69.677,52,38,521,1699.74,1413.76,285.98,497,47,47
45,6,6,1098,26.05,48,34,495,1664.86,1255.86,409.0,523,40,40
46,7,7,1048,43.644,46,33,480,1582.02,1252.21,329.81,492,38,38
47,8,8,1127,40.034,46,32,463,1512.46,1176.49,335.97,590,37,37
48,9,9,1070,34.292,43,32,452,1513.99,1143.9,370.09,542,38,38
49,10,10,1063,61.647,58,37,525,1684.38,1183.48,500.9,452,43,43
50,1,1,1100,17.689,51,38,467,1495.18,1241.94,253.24,551,41,41
51,2,2,1082,44.0,49,32,485,1584.89,1212.04,372.85,527,35,35
52,3,3,1094,73.284,57,37,505,1611.01,1114.81,496.2,505,42,42
53,4,4,1061,18.864,51,36,455,1459.24,1073.61,385.63,532,37,37
54,5,5,1060,30.601,53,34,469,1460.03,1120.91,339.12,503,44,44
