horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,2,2,0,0,742,0,100220,10.002
20,50,7,7,4,4,738,0,358000,10.002
40,70,9,9,6,10,732,0,446410,10.023
60,90,3,3,3,13,729,0,145770,10.002
80,110,6,6,0,13,729,0,135390,10.002
100,130,11,11,8,21,721,0,277030,10.006
120,150,11,11,4,25,717,0,268640,10.003
140,170,31,31,19,44,698,0,621400,10.146
160,190,39,39,22,66,676,0,1130430,10.004
180,210,27,27,22,88,654,0,855770,10.004
200,230,17,17,11,99,643,0,461760,10.098
220,250,16,16,13,112,630,0,474370,10.003
240,270,22,22,9,121,621,0,646140,10.027
260,290,47,47,35,156,586,0,1477830,10.163
280,310,34,32,19,175,565,2,3757530,10.052
300,330,39,39,19,194,546,2,1261280,10.004
320,350,30,30,22,216,524,2,1016530,10.005
340,370,26,26,17,233,507,2,841700,10.003
360,390,22,22,17,250,490,2,989880,10.007
380,410,13,13,8,258,482,2,517230,10.009
400,430,12,12,7,265,475,2,377240,10.003
420,450,22,22,14,279,461,2,790960,10.003
440,470,15,15,12,291,449,2,650910,10.081
460,490,4,3,3,294,445,3,2047070,10.035
480,510,14,14,3,297,442,3,527730,10.003
500,530,24,24,18,315,424,3,779920,10.005
520,550,25,25,16,331,408,3,749980,10.161
540,570,31,30,18,349,389,4,2688320,10.241
560,590,26,26,18,367,371,4,701250,10.067
580,610,26,26,16,383,355,4,845140,10.003
600,630,25,25,12,395,343,4,761740,10.188
620,650,38,38,22,417,321,4,1038880,10.005
640,670,57,57,28,445,293,4,1677400,10.421
660,690,80,80,41,486,252,4,2335620,10.006
680,710,94,92,54,540,196,6,5221660,10.008
700,730,91,90,59,599,136,7,3752690,10.008
720,750,63,62,44,643,91,8,2694680,10.46
740,770,48,47,26,669,64,9,2589110,10.094
760,790,49,49,34,703,30,9,939120,10.006
780,810,30,27,19,722,11,9,5365220,10.185
800,816,11,8,8,730,3,9,5179840,10.003
