vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
27,8,8,1071,43.212,495,1467.47,1255.01,212.46,514,31,31
28,9,9,1023,45.458,453,1214.85,1084.07,130.78,508,31,31
29,10,10,999,43.174,468,1335.64,1124.68,210.96,477,27,27
30,1,1,1106,55.665,483,1354.88,1162.97,191.91,561,31,31
31,2,2,1062,36.29,442,1173.76,994.67,179.09,566,27,27
32,3,3,1017,57.368,446,1226.27,977.26,249.01,513,29,29
33,4,4,1118,65.7,459,1359.71,1185.52,174.19,599,30,30
34,5,5,1004,40.24,387,1102.86,946.21,156.65,563,27,27
35,6,6,1008,27.49,466,1340.61,1084.07,256.54,480,31,31
36,7,7,977,70.694,459,1245.75,989.44,256.31,456,31,31
37,8,8,1012,82.648,458,1299.53,1061.05,238.48,506,24,24
38,9,9,1119,58.448,490,1347.51,1092.7,254.81,571,29,29
39,10,10,1039,28.444,444,1247.66,1101.51,146.15,535,30,30
40,1,1,942,36.024,380,1042.74,889.53,153.21,512,25,25
41,2,2,1092,64.166,449,1218.65,1022.42,196.23,585,29,29
42,3,3,942,40.964,408,1108.02,911.06,196.96,476,29,29
43,4,4,1018,54.678,478,1311.53,991.06,320.47,480,30,30
44,5,5,1107,114.224,491,1318.03,1201.53,116.5,546,35,35
45,6,6,950,18.954,416,1184.34,968.61,215.73,480,27,27
46,7,7,1114,62.077,457,1221.95,1024.55,197.4,591,33,33
47,8,8,1033,44.871,310,842.85,727.01,115.84,683,20,20
48,9,9,1055,40.024,397,1063.69,751.32,312.37,612,23,23
49,10,10,1024,33.735,436,1160.62,859.96,300.66,534,27,27
50,1,1,1117,54.546,559,1575.11,1290.84,284.27,494,32,32
51,2,2,1091,70.458,405,1117.08,1001.35,115.73,630,28,28
52,3,3,950,40.964,336,908.73,725.94,182.79,570,22,22
53,4,4,952,38.274,347,904.81,745.62,159.19,553,26,26
54,5,5,1008,51.024,457,1194.61,963.74,230.87,491,30,30
55,6,6,983,28.469,433,1179.04,963.5,215.54,492,29,29
56,7,7,1011,25.102,383,998.15,843.4,154.75,570,29,29
57,8,8,1113,65.871,432,1138.75,865.45,273.3,629,26,26
58,9,9,1142,42.768,421,1241.79,1019.91,221.88,671,25,25
59,10,10,1069,52.099,393,985.22,785.22,200.0,622,27,27
60,1,1,1097,53.614,477,1248.63,1019.91,228.72,556,32,32
61,2,2,1123,46.44,494,1324.5,995.65,328.85,565,32,32
62,3,3,1095,61.85,494,1335.22,1046.94,288.28,539,31,31
63,4,4,1096,51.709,482,1290.21,1079.71,210.5,550,32,32
64,5,5,1103,28.661,510,1302.65,1082.56,220.09,523,35,35
65,6,6,1012,38.274,384,1034.11,785.69,248.42,576,26,26
66,7,7,1076,100.284,416,1079.62,877.16,202.46,596,32,32
67,8,8,1000,95.024,399,1051.92,816.61,235.31,545,28,28
68,9,9,1002,110.148,439,1065.34,871.3,194.04,501,31,31
69,10,10,1076,46.236,506,1305.82,1053.18,252.64,500,35,35
70,1,1,1076,104.004,496,1177.95,955.22,222.73,508,36,36
71,2,2,1037,98.158,408,1052.71,839.26,213.45,571,29,29
72,3,3,1058,98.787,431,1021.28,852.4,168.88,565,31,31
73,4,4,1048,60.615,466,1234.12,926.69,307.43,526,28,28
74,5,5,1046,81.228,434,1014.27,734.42,279.85,552,30,30
75,6,6,1068,65.121,443,1217.03,1025.88,191.15,565,30,30
76,7,7,1104,72.944,392,1021.45,759.86,261.59,658,27,27
77,8,8,1013,66.259,362,940.43,766.18,174.25,597,27,27
78,9,9,1090,51.566,430,1058.42,846.94,211.48,598,31,31
79,10,10,1026,39.044,448,1158.76,882.4,276.36,518,30,30
80,1,1,1058,57.924,422,1161.97,919.72,242.25,584,26,26
81,2,2,1066,46.475,419,1020.3,762.96,257.34,585,31,31
82,3,3,976,36.338,398,1045.78,815.75,230.03,524,27,27
83,4,4,1001,103.624,425,997.93,761.0,236.93,512,32,32
84,5,5,1029,80.044,414,1018.21,847.8,170.41,547,34,34
85,6,6,1077,59.058,446,1131.07,885.78,245.29,569,31,31
86,7,7,1066,45.657,405,938.87,724.6,214.27,597,32,32
87,8,8,1002,56.285,375,961.91,789.02,172.89,569,29,29
88,9,9,1097,55.784,425,1096.11,842.73,253.38,606,33,33
89,10,10,1030,66.783,417,954.9,727.5,227.4,553,30,30
90,1,1,1059,17.078,430,1087.97,874.21,213.76,571,29,29
