horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.003
20,50,23,23,16,16,4217,15,883410.0,20.008
40,70,26,26,14,30,4203,15,1001790.0,20.003
60,90,31,31,18,48,4185,15,1080370.0,20.003
80,110,37,37,22,70,4163,15,1189330.0,20.003
100,130,43,43,26,96,4137,15,1361940.0,20.004
120,150,73,72,22,118,4114,16,3173650.0,20.114
140,170,132,129,85,203,4026,19,7704360.0,20.007
160,190,110,106,73,276,3950,22,8630940.0,20.144
180,210,97,94,67,343,3880,25,6910300.0,20.273
200,230,79,76,47,390,3830,28,6312380.0,20.106
220,250,72,71,44,434,3785,29,3100080.0,20.134
240,270,114,114,49,483,3736,29,3459680.0,20.078
260,290,178,174,112,595,3623,30,10719230.0,20.009
280,310,177,169,100,695,3515,38,16346880.0,20.01
300,330,169,166,106,801,3407,40,9266970.0,20.009
320,350,145,138,86,887,3316,45,15021450.0,20.008
340,370,124,119,81,968,3230,50,10886690.0,20.011
360,390,89,89,66,1034,3164,50,2748470.0,20.443
380,410,79,79,46,1080,3118,50,2659790.0,20.005
400,430,81,80,53,1133,3065,50,4109060.0,20.365
420,450,68,67,45,1178,3019,51,3795050.0,20.043
440,470,60,60,38,1216,2981,51,2132090.0,20.163
460,490,68,67,38,1254,2942,52,3839550.0,20.298
480,510,89,89,50,1304,2892,52,2812570.0,20.006
500,530,131,131,78,1382,2814,52,3397370.0,20.328
520,550,135,135,90,1472,2724,52,3533680.0,20.312
540,570,130,128,76,1548,2646,54,6225440.0,21.011
560,590,125,123,80,1628,2564,56,6443650.0,20.209
580,610,137,136,84,1712,2479,57,5281390.0,20.34
600,630,162,162,87,1799,2392,57,4259420.0,20.009
620,650,205,200,131,1930,2257,61,12776820.0,20.028
640,670,224,221,120,2050,2134,64,10056290.0,20.024
660,690,287,265,140,2190,1982,76,35310960.0,20.016
680,710,358,283,160,2350,1799,99,107399360.0,20.033
700,730,398,279,155,2505,1587,156,170758690.0,20.03
720,750,357,243,157,2662,1353,233,165998250.0,20.025
740,770,251,207,125,2787,1185,276,65778990.0,20.016
760,790,206,205,129,2916,1055,277,5232240.0,20.017
780,810,178,175,114,3030,938,280,7578120.0,20.012
800,830,170,167,97,3127,838,283,7427800.0,20.02
820,850,193,185,109,3236,721,291,15379430.0,20.017
840,870,169,159,106,3342,605,301,17929850.0,20.016
860,890,139,137,88,3430,515,303,6851610.0,20.012
880,910,112,109,71,3501,441,306,8249460.0,20.778
900,930,115,109,67,3568,368,312,13134560.0,20.201
920,950,111,108,72,3640,295,313,8840600.0,20.063
940,970,107,101,63,3703,230,315,13683230.0,20.402
960,990,97,93,65,3768,161,319,10622900.0,20.429
980,1010,81,80,47,3815,114,319,4474250.0,20.283
1000,1030,70,69,51,3866,62,320,3809420.0,20.101
1020,1050,41,41,32,3898,30,320,1638570.0,20.093
1040,1070,22,21,14,3912,15,321,2384440.0,20.084
1060,1090,15,15,12,3924,3,321,672920.0,20.003
1080,1110,3,3,3,3927,0,321,153250.0,20.003
1100,1130,0,0,0,3927,0,321,,0.0
1120,1150,0,0,0,3927,0,321,,0.0
