horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3335,0,1489876,20.015
20,50,23,23,16,16,3319,0,3391399,20.005
40,70,26,26,14,30,3305,0,3803046,20.118
60,90,31,31,18,48,3287,0,4329857,20.168
80,110,37,37,22,70,3265,0,5423213,20.04
100,130,43,42,25,95,3240,0,5836464,20.042
120,150,74,73,23,118,3216,1,9323176,20.193
140,170,132,130,86,204,3128,3,15372850,20.257
160,190,110,106,72,276,3054,5,14454193,20.378
180,210,99,93,66,342,2982,11,13904645,20.393
200,230,79,75,47,389,2932,14,9940749,20.036
220,250,72,71,43,432,2888,15,9042244,20.27
240,270,115,109,46,478,2842,15,16296419,20.634
260,290,182,174,109,587,2727,21,25704329,20.01
280,310,179,172,103,690,2620,25,24186444,20.018
300,330,172,161,103,793,2512,30,23612009,20.01
320,350,148,136,87,880,2418,37,19925256,20.009
340,370,124,115,79,959,2335,41,16608893,20.354
360,390,92,87,64,1023,2266,46,12892083,20.295
380,410,79,77,44,1067,2222,46,11028746,20.155
400,430,83,79,52,1119,2169,47,10970836,20.166
420,450,70,66,45,1164,2121,50,9916390,20.058
440,470,60,59,36,1200,2084,51,8667990,20.013
460,490,69,66,39,1239,2045,51,9970991,20.073
480,510,90,83,43,1282,2001,52,12664674,20.144
500,530,138,131,77,1359,1919,57,17422542,21.002
520,550,138,134,90,1449,1827,59,16941822,20.011
540,570,131,126,76,1525,1749,61,16464863,20.344
560,590,126,121,77,1602,1669,64,16930382,20.964
580,610,140,133,83,1685,1583,67,18045597,20.007
600,630,164,156,82,1767,1498,70,21174957,20.008
620,650,209,199,134,1901,1357,77,28271492,20.02
640,670,222,217,118,2019,1235,81,29150174,20.02
660,690,286,262,135,2154,1094,87,39713908,20.017
680,710,368,299,167,2321,901,113,52481732,20.03
700,730,398,294,169,2490,691,154,62283476,20.031
720,750,359,263,185,2675,459,201,57662920,20.036
740,770,255,198,118,2793,302,240,39124101,20.02
760,790,221,199,127,2920,157,258,28518356,20.013
780,810,157,147,108,3028,42,265,20139543,20.01
800,816,42,33,33,3061,7,267,6711496,20.035
