horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.002
20,50,23,23,16,16,4217,15,883410.0,20.075
40,70,26,26,14,30,4203,15,1001790.0,20.075
60,90,31,31,18,48,4185,15,1080370.0,20.003
80,110,37,37,22,70,4163,15,1176570.0,20.003
100,130,43,43,26,96,4137,15,1349180.0,20.004
120,150,73,72,22,118,4114,16,3165050.0,20.042
140,170,132,130,86,204,4026,18,6270830.0,20.011
160,190,110,106,74,278,3949,21,8548610.0,20.276
180,210,96,93,66,344,3880,24,6929540.0,20.324
200,230,79,76,48,392,3829,27,6251940.0,20.186
220,250,71,71,43,435,3786,27,1870100.0,20.203
240,270,115,115,50,485,3736,27,3444960.0,20.006
260,290,178,175,112,597,3623,28,9186260.0,20.009
280,310,177,169,101,698,3514,36,16190460.0,20.01
300,330,168,167,108,806,3405,37,6491360.0,20.009
320,350,143,138,84,890,3318,40,11699440.0,20.037
340,370,126,121,84,974,3229,45,11087630.0,20.453
360,390,88,88,66,1040,3163,45,2701690.0,20.241
380,410,78,78,46,1086,3117,45,2637600.0,20.005
400,430,80,79,51,1137,3066,45,4061410.0,20.199
420,450,69,68,46,1183,3019,46,3791200.0,20.075
440,470,60,60,37,1220,2982,46,2068020.0,20.004
460,490,69,69,40,1260,2942,46,2392530.0,20.089
480,510,89,89,50,1310,2892,46,2835530.0,20.306
500,530,131,131,77,1387,2815,46,3392000.0,20.435
520,550,136,135,90,1477,2724,47,5147620.0,20.42
540,570,130,130,79,1556,2645,47,3374100.0,20.194
560,590,124,121,78,1634,2564,50,7482850.0,20.062
580,610,137,134,83,1717,2479,52,8482740.0,20.022
600,630,162,161,87,1804,2391,53,5877830.0,20.01
620,650,204,199,131,1935,2257,56,13265360.0,20.009
640,670,224,220,121,2056,2132,60,11254970.0,20.012
660,690,285,281,149,2205,1979,64,12622060.0,20.017
680,710,355,317,184,2389,1776,83,58571060.0,20.018
700,730,375,304,176,2565,1575,108,104089400.0,20.021
720,750,345,258,164,2729,1353,166,129731850.0,20.021
740,770,251,215,134,2863,1184,201,56913110.0,20.016
760,790,205,203,128,2991,1055,202,7762850.0,20.012
780,810,178,177,115,3106,939,203,5343070.0,20.01
800,830,171,166,98,3204,836,208,10194720.0,20.009
820,850,191,186,112,3316,719,213,11170160.0,20.011
840,870,167,158,103,3419,607,222,16574030.0,20.01
860,890,141,136,90,3509,512,227,11200800.0,21.026
880,910,109,108,71,3580,440,228,5076000.0,20.187
900,930,114,108,66,3646,368,234,13350000.0,20.287
920,950,111,108,69,3715,297,236,8415560.0,20.233
940,970,109,100,60,3775,233,240,18558450.0,20.302
960,990,100,94,67,3842,161,245,13441580.0,20.314
980,1010,81,79,46,3888,114,246,5782150.0,20.184
1000,1030,70,68,50,3938,63,247,5325970.0,20.058
1020,1050,42,41,32,3970,30,248,3107990.0,20.018
1040,1070,22,21,15,3985,14,249,2399070.0,20.011
1060,1090,14,14,12,3997,2,249,617450.0,20.003
1080,1110,2,2,2,3999,0,249,98330.0,20.005
1100,1130,0,0,0,3999,0,249,,0.0
1120,1150,0,0,0,3999,0,249,,0.0
