vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1104,95.294,573,1807.63,1721.37,86.26,461,35,35
1,2,2,1083,51.989,551,1740.96,1644.73,96.23,470,31,31
2,3,3,1120,47.813,598,1869.64,1739.81,129.83,456,33,33
3,4,4,1072,41.491,538,1730.84,1631.17,99.67,470,32,32
4,5,5,1103,41.874,562,1783.74,1646.0,137.74,481,30,30
5,6,6,1120,26.591,591,1814.46,1687.25,127.21,461,34,34
6,7,7,1088,47.345,557,1715.53,1640.44,75.09,469,31,31
7,8,8,1046,55.776,497,1527.13,1440.49,86.64,489,30,30
8,9,9,1104,29.357,592,1808.08,1621.4,186.68,446,33,33
9,10,10,1102,78.84,571,1707.69,1457.35,250.34,461,35,35
10,1,1,1114,34.753,606,1861.24,1649.31,211.93,442,33,33
11,2,2,1102,68.176,526,1641.84,1601.68,40.16,510,33,33
12,3,3,1079,15.327,544,1648.49,1496.22,152.27,467,34,34
13,4,4,1105,57.594,532,1635.91,1552.79,83.12,509,32,32
14,5,5,1094,15.662,510,1554.44,1447.08,107.36,518,33,33
15,6,6,1074,25.241,515,1563.79,1321.0,242.79,499,30,30
16,7,7,1030,59.903,498,1524.14,1382.66,141.48,476,28,28
17,8,8,1124,41.272,502,1518.75,1236.23,282.52,564,29,29
18,9,9,1001,77.702,448,1368.38,1329.31,39.07,497,28,28
19,10,10,1141,31.087,567,1726.02,1518.43,207.59,510,32,32
20,1,1,1105,79.414,571,1681.76,1493.38,188.38,468,33,33
21,2,2,986,52.04,431,1315.94,1157.97,157.97,501,27,27
22,3,3,1121,58.694,521,1556.46,1377.43,179.03,536,32,32
23,4,4,1107,101.014,551,1627.84,1530.58,97.26,488,34,34
24,5,5,1079,64.733,558,1620.83,1472.86,147.97,455,33,33
25,6,6,980,26.605,482,1376.64,1169.16,207.48,434,32,32
26,7,7,1111,84.851,509,1508.12,1418.64,89.48,536,33,33
27,8,8,1000,38.706,464,1349.94,1250.09,99.85,470,33,33
28,9,9,1119,30.18,500,1452.91,1241.58,211.33,549,35,35
29,10,10,1098,48.045,526,1528.79,1285.83,242.96,504,34,34
30,1,1,1009,45.081,483,1386.41,1147.37,239.04,462,32,32
31,2,2,979,60.574,443,1169.13,997.77,171.36,472,32,32
32,3,3,1005,60.284,454,1278.03,1018.54,259.49,499,26,26
33,4,4,1099,107.949,512,1442.04,1266.14,175.9,517,35,35
34,5,5,1123,56.638,536,1536.66,1332.79,203.87,521,33,33
35,6,6,1101,27.303,462,1343.17,1092.19,250.98,581,29,29
36,7,7,963,60.524,349,919.4,738.14,181.26,568,23,23
37,8,8,997,95.024,388,1111.43,896.05,215.38,561,24,24
38,9,9,947,45.35,365,1051.89,919.32,132.57,538,22,22
39,10,10,1011,43.174,481,1368.46,1080.3,288.16,472,29,29
40,1,1,1053,21.661,503,1340.87,1047.16,293.71,490,30,30
41,2,2,1111,126.094,471,1226.88,1021.23,205.65,572,34,34
42,3,3,953,19.366,453,1215.65,898.72,316.93,444,28,28
43,4,4,1027,44.794,485,1391.58,1049.81,341.77,484,29,29
44,5,5,1027,38.224,490,1472.39,1089.56,382.83,483,27,27
45,6,6,1030,25.474,475,1345.18,1053.6,291.58,501,27,27
46,7,7,1024,16.348,456,1293.35,1093.26,200.09,510,29,29
47,8,8,975,92.774,425,1207.08,988.33,218.75,498,26,26
48,9,9,1065,41.592,437,1210.59,1031.28,179.31,572,28,28
49,10,10,1061,66.24,525,1437.42,1215.13,222.29,464,36,36
50,1,1,1030,33.164,441,1184.35,956.45,227.9,529,30,30
51,2,2,1111,44.551,525,1444.05,1123.61,320.44,520,33,33
52,3,3,950,40.964,389,1119.07,901.64,217.43,509,26,26
53,4,4,1010,54.678,444,1138.52,835.74,302.78,512,27,27
54,5,5,955,31.704,367,1030.48,816.97,213.51,542,23,23
55,6,6,1102,41.436,536,1350.56,1008.36,342.2,500,33,33
56,7,7,1049,86.979,431,1077.2,874.97,202.23,556,31,31
57,8,8,1111,39.199,516,1426.46,1064.67,361.79,531,32,32
58,9,9,1092,44.858,445,1224.64,927.6,297.04,595,26,26
59,10,10,1093,47.38,527,1446.8,1215.36,231.44,500,33,33
60,1,1,1083,63.052,497,1301.75,1024.01,277.74,518,34,34
61,2,2,1009,60.194,430,1222.94,950.32,272.62,525,27,27
62,3,3,1021,62.227,424,1077.37,915.4,161.97,535,31,31
63,4,4,1082,58.122,457,1279.14,1038.41,240.73,571,27,27
64,5,5,1036,60.385,447,1204.17,941.46,262.71,535,27,27
65,6,6,1017,40.964,449,1189.74,880.21,309.53,510,29,29
66,7,7,1108,42.821,445,1184.98,915.46,269.52,607,28,28
67,8,8,1098,95.024,374,1036.54,732.83,303.71,682,21,21
