horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.002
20,50,23,23,16,16,4217,15,883410.0,20.004
40,70,26,26,14,30,4203,15,1001790.0,20.039
60,90,31,31,18,48,4185,15,1105890.0,20.004
80,110,37,37,22,70,4163,15,1266330.0,20.003
100,130,43,43,26,96,4137,15,1399140.0,20.403
120,150,73,72,22,118,4114,16,3281280.0,20.277
140,170,132,129,83,201,4028,19,8040030.0,20.011
160,190,112,106,73,274,3951,23,11498690.0,20.61
180,210,98,94,65,339,3882,27,8680140.0,20.37
200,230,81,76,47,386,3830,32,9212830.0,20.328
220,250,72,70,41,427,3788,33,5642040.0,20.11
240,270,117,113,47,474,3739,35,12571190.0,20.302
260,290,181,172,108,582,3627,39,21401070.0,20.019
280,310,181,166,95,677,3521,50,27205400.0,20.01
300,330,175,154,98,775,3414,59,34720750.0,20.024
320,350,152,132,80,855,3319,74,32965640.0,20.014
340,370,127,119,83,938,3228,82,15685460.0,20.01
360,390,87,87,65,1003,3163,82,2666590.0,20.005
380,410,78,78,45,1048,3118,82,2634920.0,20.004
400,430,81,79,52,1100,3065,83,5717540.0,20.304
420,450,68,67,45,1145,3019,84,3792830.0,20.036
440,470,60,59,36,1181,2982,85,3630970.0,20.124
460,490,69,68,38,1219,2943,86,3869650.0,20.325
480,510,90,89,49,1268,2893,87,4350520.0,20.06
500,530,132,132,77,1345,2816,87,3537530.0,20.007
520,550,137,130,83,1428,2729,91,13710510.0,20.007
540,570,135,124,70,1498,2650,100,19200760.0,20.013
560,590,129,119,74,1572,2567,109,17506800.0,20.009
580,610,140,131,77,1649,2484,115,17419620.0,20.009
600,630,167,154,79,1728,2398,122,24538800.0,20.014
620,650,211,170,104,1832,2278,138,62394710.0,20.02
640,670,245,181,92,1924,2157,167,91124000.0,20.015
660,690,310,173,97,2021,2016,211,197925690.0,20.024
680,710,392,180,104,2125,1842,281,306201840.0,20.022
700,730,441,165,99,2224,1626,398,401097400.0,20.035
720,750,396,145,84,2308,1414,526,366692800.0,20.022
740,770,312,156,83,2391,1206,651,229050820.0,20.017
760,790,227,166,99,2490,1071,687,87950560.0,20.014
780,810,194,161,95,2585,946,717,48401230.0,20.01
800,830,178,168,100,2685,836,727,16946560.0,20.011
820,850,191,167,95,2780,730,738,34386820.0,20.023
840,870,178,146,93,2873,615,760,44929480.0,20.037
860,890,149,135,90,2963,511,774,22629510.0,20.007
880,910,108,103,65,3028,443,777,11702370.0,20.366
900,930,117,106,62,3090,371,787,21185090.0,20.332
920,950,114,106,67,3157,300,791,16813690.0,20.005
940,970,112,99,60,3217,234,797,24502990.0,20.363
960,990,101,90,62,3279,165,804,21935120.0,20.201
980,1010,85,78,45,3324,115,809,13932060.0,20.025
1000,1030,71,69,50,3374,63,811,5554110.0,20.12
1020,1050,42,39,29,3403,32,813,6019790.0,20.078
1040,1070,24,21,15,3418,14,816,5370310.0,20.081
1060,1090,14,14,12,3430,2,816,617450.0,20.004
1080,1110,2,2,2,3432,0,816,98330.0,20.004
1100,1130,0,0,0,3432,0,816,,0.0
1120,1150,0,0,0,3432,0,816,,0.0
