horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,0,0,0,0,577,0,,0.0
20,50,3,0,0,0,577,0,275350.0,20.006
40,70,3,0,0,0,577,0,287042.0,20.006
60,90,4,0,0,0,575,2,395135.0,20.003
80,110,3,0,0,0,574,3,339990.0,20.004
100,130,3,0,0,0,573,4,312311.0,20.004
120,150,11,8,2,2,571,4,958674.0,20.028
140,170,24,16,8,10,561,6,2044955.0,20.166
160,190,29,21,16,26,545,6,2408960.0,20.213
180,210,22,16,15,41,529,7,1806747.0,20.025
200,230,14,4,3,44,524,9,1386516.0,20.004
220,250,14,3,0,44,521,12,1351433.0,20.028
240,270,26,14,6,50,513,14,2278496.0,20.193
260,290,45,28,11,61,499,17,3633015.0,20.044
280,310,55,33,20,81,475,21,4681919.0,20.031
300,330,53,33,17,98,451,28,4505464.0,20.105
320,350,48,24,16,114,430,33,4103044.0,20.092
340,370,39,14,7,121,414,42,3654451.0,20.029
360,390,30,10,7,128,399,50,2796822.0,20.007
380,410,28,13,7,135,386,56,2642057.0,20.094
400,430,30,20,9,144,373,60,2604122.0,20.15
420,450,27,18,11,155,360,62,2220848.0,20.029
440,470,19,7,7,162,350,65,1840830.0,20.007
460,490,16,4,4,166,340,71,1653990.0,20.037
480,510,18,9,2,168,337,72,1658044.0,20.08
500,530,34,22,13,181,322,74,2738443.0,20.066
520,550,34,22,13,194,306,77,2751542.0,20.044
540,570,32,21,13,207,291,79,2639813.0,20.219
560,590,32,20,12,219,275,83,2729221.0,20.066
580,610,40,25,11,230,259,88,3441167.0,20.063
600,630,48,34,20,250,238,89,3976589.0,20.365
620,650,49,29,18,268,211,98,4544328.0,20.365
640,670,54,34,17,285,192,100,4960033.0,20.397
660,690,64,44,29,314,158,105,6186928.0,20.43
680,710,60,35,22,336,130,111,5841428.0,20.511
700,730,64,46,25,361,98,118,6285293.0,20.14
720,750,51,29,18,379,74,124,5289646.0,20.025
740,770,45,17,8,387,56,134,5162430.0,20.158
760,790,48,29,14,401,31,145,4890181.0,20.14
780,810,31,14,10,411,16,150,3248853.0,20.198
800,816,16,0,0,411,10,156,2219129.0,20.006
