vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1026,31.271,532,1667.46,1576.62,90.84,436,29,29
1,2,2,1088,50.027,539,1720.53,1554.47,166.06,489,30,30
2,3,3,1084,49.449,535,1707.3,1654.52,52.78,485,32,32
3,4,4,1105,47.188,577,1854.4,1740.77,113.63,466,31,31
4,5,5,1105,29.69,579,1762.92,1593.93,168.99,456,35,35
5,6,6,1061,28.732,575,1772.19,1647.1,125.09,422,32,32
6,7,7,1052,72.944,511,1592.19,1541.87,50.32,479,31,31
7,8,8,1094,42.866,520,1594.02,1481.63,112.39,510,32,32
8,9,9,1074,113.064,518,1626.31,1543.8,82.51,496,30,30
9,10,10,1122,68.31,550,1692.32,1604.75,87.57,502,35,35
10,1,1,1103,42.709,561,1718.69,1602.35,116.34,476,33,33
11,2,2,1104,62.824,487,1519.33,1456.49,62.84,553,32,32
12,3,3,1097,74.346,517,1636.15,1518.34,117.81,522,29,29
13,4,4,1126,45.911,573,1782.16,1647.05,135.11,481,36,36
14,5,5,1079,77.671,543,1676.17,1546.93,129.24,476,30,30
15,6,6,992,27.49,462,1388.08,1246.91,141.17,470,30,30
16,7,7,1103,62.022,548,1657.78,1441.26,216.52,491,32,32
17,8,8,1115,37.579,518,1544.7,1386.62,158.08,533,32,32
18,9,9,993,68.954,464,1386.74,1327.48,59.26,465,32,32
19,10,10,995,31.873,436,1273.24,1136.29,136.95,501,29,29
20,1,1,1009,44.637,506,1519.64,1337.74,181.9,447,28,28
21,2,2,995,52.783,427,1262.2,1081.26,180.94,516,26,26
22,3,3,1012,35.397,478,1380.94,1179.36,201.58,472,31,31
23,4,4,1117,42.328,529,1571.36,1498.48,72.88,522,33,33
24,5,5,1008,39.587,463,1412.1,1263.18,148.92,489,28,28
25,6,6,1134,69.543,548,1563.13,1345.64,217.49,516,35,35
26,7,7,1108,19.74,432,1228.52,1109.4,119.12,616,30,30
27,8,8,986,54.371,435,1227.29,1111.27,116.02,495,28,28
28,9,9,979,72.411,394,1181.65,1081.33,100.32,529,28,28
29,10,10,1010,32.39,437,1270.45,1055.84,214.61,519,27,27
30,1,1,1112,73.293,550,1596.44,1380.12,216.32,494,34,34
31,2,2,1109,98.554,426,1198.79,1023.64,175.15,629,27,27
32,3,3,1112,89.646,499,1359.27,1172.96,186.31,545,34,34
33,4,4,1118,70.754,472,1355.32,1180.3,175.02,588,29,29
34,5,5,1102,144.604,446,1277.09,1172.17,104.92,590,33,33
35,6,6,947,18.954,345,955.76,748.43,207.33,560,21,21
36,7,7,941,53.624,383,1088.17,927.16,161.01,512,23,23
37,8,8,1030,76.442,430,1222.94,1127.79,95.15,540,30,30
38,9,9,1089,25.344,517,1415.17,1152.61,262.56,504,34,34
39,10,10,1029,30.374,439,1237.94,892.58,345.36,540,25,25
40,1,1,1106,85.341,564,1553.23,1315.89,237.34,468,37,37
41,2,2,1051,62.955,338,937.65,760.13,177.52,671,21,21
42,3,3,1060,27.312,438,1181.18,907.15,274.03,570,26,26
