horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,8,8,0,0,4265,18,334920.0,5.001
20,50,29,28,19,19,4246,18,2952930.0,5.074
40,70,29,28,18,37,4227,19,2970140.0,5.062
60,90,28,28,19,56,4208,19,1258260.0,5.002
80,110,31,27,16,72,4190,21,5892300.0,5.077
100,130,44,40,22,94,4165,24,7143360.0,5.054
120,150,77,72,21,115,4143,25,9790740.0,5.031
140,170,149,111,67,182,4065,36,52829170.0,5.009
160,190,167,109,59,241,3975,67,81019270.0,5.007
180,210,139,86,65,306,3871,106,75176950.0,5.007
200,230,89,71,35,341,3818,124,26981930.0,5.012
220,250,81,71,46,387,3766,130,17450090.0,5.057
240,270,135,106,32,419,3723,141,45004900.0,5.005
260,290,195,121,75,494,3633,156,115296370.0,5.01
280,310,208,108,61,555,3516,212,151513690.0,5.009
300,330,183,103,60,615,3418,250,118699590.0,5.008
320,350,161,105,59,674,3316,293,84286310.0,5.007
340,370,160,109,63,737,3234,312,79552250.0,5.007
360,390,137,85,56,793,3140,350,80944850.0,5.007
380,410,96,78,51,844,3074,365,29789060.0,5.006
400,430,65,61,43,887,3027,369,8294770.0,5.156
420,450,62,59,38,925,2987,371,6887230.0,5.379
440,470,72,68,39,964,2945,374,8447080.0,5.219
460,490,69,66,45,1009,2899,375,7237700.0,5.203
480,510,76,73,32,1041,2864,378,7356190.0,5.036
500,530,135,107,62,1103,2795,385,45351120.0,5.005
520,550,145,96,52,1155,2714,414,76038850.0,5.007
540,570,137,100,58,1213,2629,441,58131180.0,5.006
560,590,144,107,62,1275,2547,461,56957780.0,5.009
580,610,131,97,61,1336,2464,483,52985580.0,5.006
600,630,163,113,56,1392,2394,497,74420050.0,5.007
620,650,224,117,74,1466,2284,533,158720530.0,5.011
640,670,244,112,60,1526,2172,585,191261040.0,5.011
660,690,313,125,66,1592,2030,661,268688600.0,5.014
680,710,402,116,71,1663,1869,751,410119110.0,5.026
700,730,446,91,55,1718,1655,910,517460640.0,5.017
720,750,411,103,68,1786,1436,1061,448383100.0,5.017
740,770,315,95,54,1840,1240,1203,318948130.0,5.014
760,790,245,108,54,1894,1115,1274,197830110.0,5.012
780,810,232,119,73,1967,985,1331,163116920.0,5.012
800,830,202,111,54,2021,873,1389,130269440.0,5.01
820,850,214,112,60,2081,772,1430,143317740.0,5.008
840,870,201,108,67,2148,645,1490,131789490.0,5.008
860,890,143,90,49,2197,552,1534,75716280.0,5.007
880,910,131,95,55,2252,475,1556,55325010.0,5.006
900,930,111,85,53,2305,403,1575,42878800.0,5.005
920,950,123,89,49,2354,344,1585,54069970.0,5.005
940,970,132,83,38,2392,286,1605,77585020.0,5.006
960,990,138,83,57,2449,198,1636,87943920.0,5.007
980,1010,96,60,32,2481,140,1662,58205820.0,5.036
1000,1030,80,59,40,2521,89,1673,35810680.0,5.102
1020,1050,52,35,25,2546,52,1685,27245600.0,5.038
1040,1070,38,31,20,2566,27,1690,12231850.0,5.107
1060,1090,27,23,14,2580,10,1693,6852950.0,5.019
1080,1110,10,6,6,2586,2,1695,6316910.0,5.002
1100,1130,2,0,0,2586,0,1697,3045300.0,5.002
1120,1150,0,0,0,2586,0,1697,,0.0
