vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
71,2,2,1001,110.628,400,998.63,774.75,223.88,549,26,26
72,3,3,967,49.812,410,1007.72,773.91,233.81,501,28,28
73,4,4,1097,47.442,451,1160.83,918.79,242.04,582,32,32
74,5,5,1009,88.588,356,859.71,672.16,187.55,601,26,26
75,6,6,1110,19.536,343,940.67,734.85,205.82,717,25,25
76,7,7,1063,43.78,431,1086.76,793.24,293.52,574,29,29
77,8,8,1050,47.714,371,944.52,817.5,127.02,623,28,28
78,9,9,1063,55.086,353,853.63,668.48,185.15,656,27,27
79,10,10,1003,50.153,392,949.48,722.45,227.03,551,30,30
80,1,1,999,104.024,403,1030.92,825.36,205.56,536,30,30
81,2,2,1008,62.824,428,1066.74,877.03,189.71,516,32,32
82,3,3,1010,60.284,394,994.92,757.71,237.21,556,30,30
83,4,4,1021,67.429,407,1069.83,870.37,199.46,556,29,29
84,5,5,1109,51.024,445,1061.31,872.38,188.93,590,37,37
85,6,6,1032,77.874,412,1087.41,889.53,197.88,562,29,29
86,7,7,1068,44.436,412,1068.55,767.12,301.43,598,29,29
87,8,8,1044,37.773,410,1013.69,780.71,232.98,576,29,29
88,9,9,1006,84.934,362,861.76,646.35,215.41,594,25,25
89,10,10,1028,62.847,331,773.38,648.48,124.9,643,27,27
90,1,1,1063,55.681,349,883.34,761.69,121.65,658,28,28
91,2,2,1001,53.22,374,799.31,602.01,197.3,573,27,27
92,3,3,1025,38.384,411,997.67,805.91,191.76,558,28,28
93,4,4,1036,106.335,502,1304.21,987.41,316.8,472,31,31
94,5,5,1029,100.018,440,1053.78,752.71,301.07,533,28,28
95,6,6,1030,61.89,377,810.4,566.99,243.41,601,26,26
