horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,120.013
20,50,23,23,16,16,4217,15,883410.0,120.005
40,70,26,26,14,30,4203,15,1001790.0,120.034
60,90,31,31,18,48,4185,15,1080370.0,120.048
80,110,37,37,22,70,4163,15,1163810.0,120.005
100,130,43,43,26,96,4137,15,1349180.0,120.005
120,150,73,73,23,119,4114,15,1985150.0,120.006
140,170,132,131,87,206,4026,16,4658630.0,120.117
160,190,110,107,75,281,3949,18,7112410.0,120.032
180,210,96,94,67,348,3880,20,5820650.0,120.307
200,230,79,77,48,396,3830,22,4745520.0,120.093
220,250,72,70,42,438,3786,24,4364190.0,120.057
240,270,115,115,48,486,3738,24,3251040.0,120.015
260,290,180,179,115,601,3622,25,6076550.0,120.056
280,310,176,170,101,702,3515,31,13764180.0,120.58
300,330,169,168,108,810,3407,31,6500470.0,120.7
320,350,145,142,88,898,3317,33,8872550.0,120.29
340,370,125,122,85,983,3229,36,8214210.0,120.324
360,390,88,88,65,1048,3164,36,2658990.0,120.142
380,410,79,79,47,1095,3117,36,2694900.0,120.009
400,430,80,80,53,1148,3064,36,2354350.0,120.007
420,450,67,67,46,1194,3018,36,2090300.0,120.011
440,470,59,59,36,1230,2982,36,1961270.0,120.016
460,490,69,69,40,1270,2942,36,2372280.0,120.176
480,510,89,89,51,1321,2891,36,2797760.0,120.404
500,530,130,130,77,1398,2814,36,3351540.0,120.013
520,550,135,135,90,1488,2724,36,3510980.0,120.01
540,570,130,130,80,1568,2644,36,3376890.0,120.016
560,590,123,123,80,1648,2564,36,3313630.0,120.278
580,610,137,135,84,1732,2479,37,7220590.0,120.249
600,630,162,161,85,1817,2393,38,6062880.0,120.77
620,650,206,205,136,1953,2257,38,7240460.0,120.058
640,670,224,220,121,2074,2134,40,12184180.0,120.043
660,690,287,282,151,2225,1978,45,15049850.0,120.022
680,710,354,328,193,2418,1772,58,42277820.0,120.027
700,730,371,310,191,2609,1565,74,92376870.0,120.032
720,750,335,267,177,2786,1344,118,107464390.0,120.03
740,770,242,215,132,2918,1185,145,47006550.0,120.174
760,790,206,206,131,3049,1054,145,3976680.0,120.208
780,810,177,176,114,3163,939,146,4949480.0,120.376
800,830,171,168,95,3258,841,149,7977380.0,120.492
820,850,196,188,111,3369,722,157,16348490.0,120.458
840,870,170,164,111,3480,605,163,12795390.0,120.363
860,890,139,135,85,3565,516,167,10223580.0,120.599
880,910,113,108,71,3636,440,172,11859900.0,120.244
900,930,114,111,67,3703,370,175,9355410.0,120.059
920,950,113,108,71,3774,295,179,12007890.0,120.481
940,970,107,103,66,3840,227,181,11077280.0,120.196
960,990,94,92,61,3901,164,183,7509780.0,120.067
980,1010,84,80,48,3949,113,186,9415480.0,120.197
1000,1030,69,68,50,3999,62,187,3949870.0,120.081
1020,1050,41,41,31,4030,31,187,1646180.0,120.004
1040,1070,23,21,15,4045,14,189,4089910.0,120.052
1060,1090,14,14,10,4055,4,189,617450.0,120.005
1080,1110,4,4,4,4059,0,189,208170.0,120.02
1100,1130,0,0,0,4059,0,189,,0.0
1120,1150,0,0,0,4059,0,189,,0.0
