horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3320,0,1365232,20.034
20,50,23,23,15,15,3305,0,3277142,20.065
40,70,27,25,12,27,3293,0,3487059,20.03
60,90,34,31,19,46,3274,0,4663563,20.042
80,110,39,36,22,68,3250,2,5303290,20.11
100,130,43,40,23,91,3227,2,5254023,20.011
120,150,76,71,22,113,3204,3,8722206,20.345
140,170,135,129,77,190,3125,5,14691621,20.688
160,190,121,112,74,264,3047,9,14897620,20.629
180,210,105,94,65,329,2975,16,13547285,20.12
200,230,85,75,48,377,2923,20,10144110,20.244
220,250,76,66,40,417,2879,24,9433859,20.3
240,270,118,109,45,462,2833,25,15065419,20.594
260,290,185,180,114,576,2714,30,22776859,20.01
280,310,178,175,102,678,2611,31,21584385,20.011
300,330,174,170,105,783,2504,33,20031389,20.013
320,350,151,141,87,870,2415,35,17835313,20.014
340,370,132,122,83,953,2326,41,16204593,20.013
360,390,94,88,64,1017,2258,45,11476573,20.122
380,410,82,74,41,1058,2216,46,10600405,20.39
400,430,88,80,47,1105,2165,50,11138510,20.034
420,450,77,71,48,1153,2111,56,10109588,20.051
440,470,61,59,35,1188,2076,56,7793680,20.006
460,490,72,68,39,1227,2034,59,9547429,20.018
480,510,90,90,47,1274,1987,59,10490137,20.005
500,530,135,133,74,1348,1913,59,14206460,20.012
520,550,143,137,90,1438,1821,61,15870600,20.009
540,570,136,126,72,1510,1746,64,15845962,20.007
560,590,134,121,76,1586,1664,70,15748550,20.008
580,610,146,133,76,1662,1585,73,17221210,20.01
600,630,176,166,84,1746,1491,83,22437107,20.016
620,650,212,203,130,1876,1357,87,25956990,20.019
640,670,232,211,102,1978,1246,96,28911665,20.021
660,690,304,244,119,2097,1118,105,39001998,20.024
680,710,399,262,146,2243,929,148,58816947,20.035
700,730,429,251,137,2380,726,214,67172386,20.036
720,750,394,233,143,2523,508,289,63408657,20.019
740,770,304,207,122,2645,323,352,47002455,20.024
760,790,242,204,123,2768,167,385,30944494,20.016
780,810,167,156,110,2878,49,393,21402503,20.016
800,816,49,23,23,2901,21,398,9882609,20.122
