horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,60,32,32,0,0,3320,0,4657501,20.003
20,80,48,48,16,16,3304,0,6970671,20.004
40,100,57,56,13,29,3291,0,8227648,20.025
60,120,68,67,18,47,3273,0,9698826,20.382
80,140,78,75,22,69,3250,1,11460310,20.261
100,160,144,143,26,95,3224,1,18029260,20.014
120,180,191,191,23,118,3201,1,23171726,20.011
140,200,239,238,86,204,3114,2,29735478,20.014
160,220,196,192,75,279,3037,4,25446195,20.019
180,240,164,160,64,343,2969,8,22357150,20.016
200,260,147,144,47,390,2920,10,18951592,20.014
220,280,217,215,43,433,2876,11,28737651,20.012
240,300,279,267,45,478,2830,12,38078208,20.015
260,320,343,334,110,588,2715,17,50258523,20.026
280,340,317,308,103,691,2608,21,44839357,20.028
300,360,291,285,106,797,2499,24,39123439,20.029
320,380,250,245,90,887,2406,27,34930056,20.026
340,400,200,193,78,965,2323,32,28661627,20.024
360,420,171,169,66,1031,2255,34,23841400,20.01
380,440,148,147,46,1077,2209,34,20198386,20.358
400,460,139,138,53,1130,2156,34,18315880,20.913
420,480,124,123,46,1176,2109,35,16917538,20.107
440,500,127,127,37,1213,2072,35,17554496,20.086
460,520,174,174,39,1252,2033,35,22899148,20.013
480,540,223,223,50,1302,1983,35,29324955,20.019
500,560,256,255,76,1378,1907,35,32576329,20.018
520,580,258,257,88,1466,1818,36,34637105,20.025
540,600,254,253,79,1545,1739,36,34055613,20.018
560,620,263,261,83,1628,1654,38,35472496,20.02
580,640,319,90,29,1657,1620,43,78309349,20.023
600,660,409,214,54,1711,1521,88,83487544,20.051
620,680,471,169,64,1775,1412,133,111029971,20.046
640,700,582,135,26,1801,1313,206,157531002,20.059
660,720,702,137,24,1825,1182,313,202529256,20.066
680,740,782,127,55,1880,988,452,244794289,20.06
700,760,719,123,47,1927,780,613,223179127,20.046
720,780,635,140,68,1995,545,780,188819523,20.05
740,800,514,159,57,2052,352,916,140335493,20.043
760,816,352,272,119,2171,162,987,75744395,20.023
780,816,162,148,109,2280,42,998,27543539,20.011
800,816,42,36,36,2316,5,999,9235131,20.257
