horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,4,0,0,3320,0,1690871,20.004
20,50,23,12,8,8,3312,0,3904423,20.126
40,70,34,13,9,17,3296,7,6119065,20.035
60,90,37,18,9,26,3282,12,6254615,20.074
80,110,47,20,11,37,3261,22,7464701,20.041
100,130,54,27,15,52,3237,31,8348002,20.092
120,150,86,49,16,68,3210,42,12892249,20.011
140,170,141,131,85,153,3116,51,22571711,20.017
160,190,112,64,48,201,3064,55,16241608,20.805
180,210,122,56,38,239,2999,82,19929685,20.857
200,230,109,56,39,278,2932,110,17928922,20.812
220,250,85,43,31,309,2886,125,13633332,20.15
240,270,125,113,46,355,2831,134,22448606,20.01
260,290,183,175,110,465,2717,138,30170153,20.017
280,310,181,171,103,568,2607,145,28621177,20.043
300,330,170,163,101,669,2502,149,26513254,20.016
320,350,149,141,91,760,2405,155,23281680,20.029
340,370,122,80,56,816,2345,159,17053978,20.02
360,390,113,60,46,862,2278,180,17570044,20.769
380,410,102,47,27,889,2231,200,16653856,20.606
400,430,103,45,28,917,2184,219,16862022,20.356
420,450,96,42,32,949,2127,244,16157597,20.246
440,470,77,33,19,968,2090,262,13035195,20.138
460,490,86,37,20,988,2053,279,14185023,20.181
480,510,109,60,28,1016,2005,299,16906315,20.672
500,530,153,132,79,1095,1907,318,23570796,20.022
520,550,137,128,80,1175,1824,321,20893626,20.023
540,570,139,127,73,1248,1743,329,21607858,20.017
560,590,131,124,82,1330,1655,335,20818791,20.022
580,610,137,133,78,1408,1575,337,21851714,20.017
600,630,166,158,81,1489,1491,340,25540649,20.023
620,650,212,202,138,1627,1345,348,32892606,20.025
640,670,220,201,101,1728,1240,352,34721932,20.027
660,690,298,99,49,1777,1162,381,47417227,20.035
680,710,443,2,2,1779,1025,516,103099974,20.052
700,730,525,2,2,1781,813,726,131115034,20.049
720,750,481,1,1,1782,601,937,120844552,20.043
740,770,397,1,1,1783,392,1145,101183830,20.051
760,790,311,52,37,1820,237,1263,62246555,20.058
780,810,237,158,123,1943,39,1338,41086207,20.03
800,816,39,16,16,1959,19,1342,6896364,20.229
