vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1120,43.416,31,30,584,1920.35,1862.63,57.72,470,33,33
1,2,2,1040,19.03,28,27,512,1668.18,1617.94,50.24,470,29,29
2,3,3,1095,49.365,34,32,558,1773.29,1698.45,74.84,469,34,34
3,4,4,1044,35.549,28,27,518,1703.24,1647.77,55.47,468,29,29
4,5,5,1080,45.188,31,29,523,1655.72,1631.51,24.21,491,33,33
5,6,6,1089,26.682,31,30,522,1662.76,1587.97,74.79,503,32,32
6,7,7,1049,43.076,32,30,532,1686.79,1624.61,62.18,453,32,32
7,8,8,1090,95.024,30,28,497,1583.45,1543.35,40.1,533,30,30
8,9,9,1083,113.064,29,29,504,1632.93,1632.93,0.0,521,29,29
9,10,10,1119,37.426,37,33,565,1735.2,1630.57,104.63,480,37,37
10,1,1,1110,55.344,29,28,489,1572.07,1514.35,57.72,563,29,29
11,2,2,1112,50.856,26,24,437,1386.17,1360.43,25.74,617,29,29
12,3,3,1059,47.899,34,29,495,1493.19,1400.55,92.64,506,29,29
13,4,4,1018,44.732,27,24,429,1348.5,1270.01,78.49,535,27,27
14,5,5,992,38.315,32,26,448,1306.06,1181.9,124.16,488,28,28
15,6,6,1129,25.283,28,27,437,1353.39,1278.6,74.79,636,28,28
16,7,7,950,51.569,26,25,387,1171.26,1131.14,40.12,507,28,28
17,8,8,1127,41.001,34,31,518,1581.48,1474.19,107.29,547,31,31
18,9,9,961,65.769,28,22,373,1089.87,980.21,109.66,542,23,23
19,10,10,961,23.151,33,26,449,1311.74,1139.53,172.21,456,28,28
20,1,1,997,44.562,30,27,448,1355.84,1278.9,76.94,493,28,28
21,2,2,982,27.473,33,28,442,1276.38,1154.37,122.01,482,29,29
22,3,3,1009,50.746,28,27,428,1316.64,1263.86,52.78,519,31,31
23,4,4,988,44.673,27,23,380,1144.35,1050.63,93.72,562,23,23
24,5,5,1008,53.714,28,22,390,1139.97,987.54,152.43,572,23,23
25,6,6,1071,22.152,36,30,490,1420.2,1291.34,128.86,513,34,34
26,7,7,1090,70.966,30,26,412,1209.54,1134.05,75.49,622,28,28
27,8,8,946,23.833,35,30,447,1282.04,1206.19,75.85,437,31,31
28,9,9,967,49.776,33,27,427,1204.61,1108.08,96.53,482,29,29
29,10,10,974,32.144,28,24,399,1201.35,1087.28,114.07,521,27,27
30,1,1,1104,50.997,33,27,432,1220.72,1105.27,115.45,614,29,29
31,2,2,969,49.829,26,21,345,1002.01,900.16,101.85,576,24,24
32,3,3,1113,65.098,33,26,427,1197.15,1070.09,127.06,628,29,29
33,4,4,1006,62.824,30,24,388,1120.38,981.69,138.69,568,25,25
34,5,5,1041,92.814,27,21,337,942.9,840.11,102.79,660,22,22
35,6,6,1001,36.024,24,19,319,921.45,774.91,146.54,642,20,20
36,7,7,971,63.131,20,17,272,790.97,705.4,85.57,663,18,18
37,8,8,952,31.003,21,17,271,771.21,708.21,63.0,647,17,17
38,9,9,968,113.064,24,18,274,720.95,629.32,91.63,654,20,20
39,10,10,1056,20.842,28,24,351,976.89,874.85,102.04,653,26,26
40,1,1,1062,80.109,24,21,318,899.57,859.32,40.25,700,22,22
41,2,2,1065,109.534,17,14,231,659.05,602.5,56.55,800,17,17
42,3,3,1032,117.034,23,18,267,697.04,614.99,82.05,729,18,18
43,4,4,1083,109.548,21,17,282,810.04,722.91,87.13,761,20,20
44,5,5,1024,60.92,41,36,505,1411.42,1351.71,59.71,443,38,38
45,6,6,1019,27.52,37,30,438,1212.58,1105.86,106.72,519,31,31
46,7,7,1118,67.684,23,16,285,783.02,620.11,162.91,799,17,17
47,8,8,995,35.357,34,25,374,969.01,815.39,153.62,571,25,25
48,9,9,1030,78.924,20,14,246,686.77,552.9,133.87,756,14,14
49,10,10,941,23.854,27,20,329,904.79,698.25,206.54,568,22,22
50,1,1,1038,126.084,32,27,404,1140.82,1066.88,73.94,578,28,28
51,2,2,1037,49.943,20,15,263,777.31,603.03,174.28,742,16,16
52,3,3,940,40.964,17,14,222,618.12,537.69,80.43,686,16,16
53,4,4,1082,82.356,20,15,240,646.19,578.5,67.69,810,16,16
54,5,5,1076,95.426,33,28,375,993.83,912.46,81.37,641,30,30
55,6,6,1044,128.204,22,18,253,667.61,629.71,37.9,751,20,20
56,7,7,942,53.624,27,18,286,701.42,526.06,175.36,618,19,19
57,8,8,948,53.559,31,22,310,710.03,574.54,135.49,592,23,23
58,9,9,1100,32.205,24,20,277,757.49,654.97,102.52,783,20,20
59,10,10,950,23.854,27,19,297,730.37,534.37,196.0,613,20,20
60,1,1,995,55.344,20,18,260,764.68,688.92,75.76,695,20,20
61,2,2,1040,83.548,21,17,255,696.4,616.22,80.18,751,17,17
62,3,3,999,60.284,23,19,266,697.99,589.32,108.67,691,21,21
63,4,4,1055,80.209,25,17,256,613.24,522.87,90.37,761,19,19
64,5,5,1090,21.349,31,19,330,808.75,637.06,171.69,718,21,21
65,6,6,973,27.695,25,18,291,780.04,631.34,148.7,644,19,19
66,7,7,960,53.624,30,24,338,887.93,779.03,108.9,574,24,24
67,8,8,1106,26.124,32,22,343,854.66,675.6,179.06,717,23,23
68,9,9,1123,33.89,26,16,319,888.01,638.04,249.97,770,17,17
69,10,10,1033,56.061,32,24,360,910.04,786.39,123.65,619,27,27
70,1,1,1061,55.558,24,17,274,718.59,560.95,157.64,751,18,18
71,2,2,1000,62.824,32,24,358,918.85,734.97,183.88,588,27,27
72,3,3,1098,77.874,33,26,378,1001.66,880.47,121.19,668,26,26
73,4,4,1048,39.306,30,20,338,874.13,694.55,179.58,668,21,21
74,5,5,1053,49.846,34,23,345,810.71,674.03,136.68,656,26,26
75,6,6,1057,114.628,29,22,338,917.26,827.05,90.21,671,24,24
76,7,7,1049,63.629,26,19,289,757.45,630.27,127.18,720,20,20
77,8,8,1012,95.024,18,15,208,557.4,513.84,43.56,772,16,16
78,9,9,1006,113.064,23,20,239,595.2,555.51,39.69,727,20,20
79,10,10,1017,105.778,20,13,219,578.9,434.99,143.91,772,13,13
80,1,1,963,104.024,20,14,220,557.76,459.26,98.5,713,15,15
81,2,2,965,114.854,23,19,244,602.06,557.17,44.89,683,19,19
82,3,3,1064,117.034,36,25,402,1035.37,830.3,205.07,604,29,29
83,4,4,1043,109.548,26,18,262,615.23,529.34,85.89,743,19,19
84,5,5,972,92.814,29,21,303,760.06,585.75,174.31,627,21,21
85,6,6,986,81.574,18,12,210,568.3,410.67,157.63,752,12,12
86,7,7,1039,100.284,30,21,308,731.68,614.42,117.26,689,21,21
87,8,8,1044,78.444,35,26,362,895.26,737.3,157.96,626,28,28
88,9,9,1013,104.34,30,24,295,680.48,568.83,111.65,668,25,25
89,10,10,1022,64.106,25,19,294,795.71,659.48,136.23,688,20,20
90,1,1,1052,104.004,20,12,215,530.18,407.61,122.57,809,14,14
91,2,2,994,48.422,32,22,305,690.65,551.86,138.79,643,23,23
92,3,3,1000,99.056,26,20,301,811.12,705.81,105.31,657,21,21
93,4,4,982,103.624,27,21,265,637.98,539.38,98.6,671,23,23
94,5,5,1055,98.218,22,16,246,642.06,552.9,89.16,773,18,18
95,6,6,1020,38.274,19,15,242,694.14,571.58,122.56,744,17,17
96,7,7,988,100.514,22,16,233,575.37,505.02,70.35,721,17,17
97,8,8,1051,95.024,23,17,244,599.28,529.06,70.22,771,18,18
98,9,9,1044,93.224,27,19,300,786.36,651.57,134.79,704,20,20
99,10,10,1060,29.043,29,24,314,807.85,743.67,64.18,696,25,25
100,1,1,1058,62.661,26,19,297,791.13,646.19,144.94,721,20,20
101,2,2,982,114.854,25,19,242,554.97,479.46,75.51,700,20,20
102,3,3,986,111.724,25,20,244,560.69,505.44,55.25,698,22,22
103,4,4,987,103.624,26,18,255,588.55,464.07,124.48,696,18,18
104,5,5,1064,30.82,24,17,245,590.67,481.43,109.24,785,17,17
105,6,6,1093,65.977,25,18,257,646.95,563.6,83.35,800,18,18
106,7,7,979,125.054,22,15,202,445.07,357.43,87.64,745,16,16
107,8,8,989,102.854,27,19,295,739.37,620.82,118.55,654,20,20
108,9,9,1000,84.934,24,16,226,501.06,379.79,121.27,738,18,18
109,10,10,1008,67.064,25,18,246,555.07,438.67,116.4,726,18,18
110,1,1,1028,104.024,27,18,267,616.17,492.44,123.73,721,20,20
111,2,2,1041,114.854,23,15,207,444.02,328.32,115.7,802,16,16
112,3,3,1055,111.724,16,11,165,403.8,306.0,97.8,868,11,11
113,4,4,1094,103.624,20,14,193,456.38,365.71,90.67,871,15,15
114,5,5,878,117.528,16,13,158,374.13,315.92,58.21,692,14,14
115,6,6,1016,86.95,27,18,256,576.29,411.8,164.49,722,19,19
116,7,7,874,96.588,15,11,169,415.9,336.48,79.42,681,12,12
117,8,8,879,71.124,20,19,230,618.52,558.11,60.41,611,19,19
118,9,9,915,56.744,18,14,181,425.55,331.15,94.4,706,14,14
119,10,10,946,76.758,23,16,244,598.26,469.52,128.74,668,17,17
120,1,1,976,53.238,17,12,174,399.66,303.47,96.19,778,12,12
121,2,2,847,91.789,17,12,172,404.65,296.31,108.34,649,13,13
122,3,3,1065,66.174,20,14,204,473.89,370.25,103.64,827,17,17
123,4,4,1033,47.462,22,14,234,577.25,448.21,129.04,769,15,15
124,5,5,1034,92.154,26,18,239,515.02,424.29,90.73,759,18,18
125,6,6,948,138.798,25,20,223,454.4,392.95,61.45,685,20,20
126,7,7,1019,71.638,19,12,194,451.86,316.73,135.13,799,13,13
127,8,8,918,71.124,19,14,178,373.84,278.68,95.16,712,14,14
128,9,9,1007,88.723,21,15,224,550.95,461.57,89.38,753,15,15
129,10,10,916,95.794,22,15,210,463.16,369.06,94.1,676,15,15
130,1,1,1034,115.582,24,16,223,458.79,350.5,108.29,779,16,16
131,2,2,1045,41.196,17,12,196,521.91,394.52,127.39,825,12,12
132,3,3,917,98.554,16,13,145,316.3,267.79,48.51,742,15,15
133,4,4,1000,92.154,24,15,214,453.4,314.04,139.36,754,16,16
134,5,5,938,105.336,25,16,240,497.97,384.18,113.79,664,17,17
135,6,6,873,131.534,21,16,206,462.99,375.54,87.45,635,16,16
136,7,7,946,87.417,22,14,197,373.18,249.9,123.28,721,14,14
137,8,8,1046,31.419,20,14,204,460.63,349.99,110.64,814,14,14
138,9,9,1024,83.339,23,16,230,557.6,466.88,90.72,760,17,17
139,10,10,1003,103.058,23,14,221,449.85,315.71,134.14,754,14,14
140,1,1,875,97.692,14,9,131,281.17,210.31,70.86,726,9,9
141,2,2,1004,55.676,18,12,181,385.7,298.1,87.6,799,12,12
142,3,3,1033,59.828,27,18,256,547.21,383.11,164.1,739,19,19
143,4,4,913,124.438,20,14,189,386.16,313.93,72.23,694,15,15
144,5,5,1019,126.038,20,14,188,395.66,330.1,65.56,801,15,15
145,6,6,990,122.254,14,11,144,324.59,288.93,35.66,824,11,11
146,7,7,902,92.254,22,12,191,346.18,216.18,130.0,687,12,12
147,8,8,902,74.138,19,14,203,499.14,387.51,111.63,671,14,14
148,9,9,907,78.924,20,14,184,382.36,279.62,102.74,693,15,15
149,10,10,691,78.568,9,7,111,282.46,256.13,26.33,564,8,8
150,1,1,692,36.516,8,4,88,215.91,116.33,99.58,596,4,4
151,2,2,899,93.003,21,14,185,367.46,260.69,106.77,684,15,15
152,3,3,886,104.343,19,14,168,351.04,277.75,73.29,690,14,14
153,4,4,896,108.51,21,14,185,361.03,268.66,92.37,681,15,15
154,5,5,1003,95.364,21,14,188,350.63,281.75,68.88,787,14,14
155,6,6,899,128.204,22,13,191,345.0,247.78,97.22,682,13,13
156,7,7,900,112.364,25,15,204,356.68,244.29,112.39,664,16,16
157,8,8,870,81.998,21,16,201,412.88,298.0,114.88,635,17,17
158,9,9,692,44.858,8,5,106,294.06,195.96,98.1,572,7,7
159,10,10,906,107.444,18,12,178,390.74,309.4,81.34,698,15,15
160,1,1,692,82.188,6,3,68,168.05,92.4,75.65,616,4,4
161,2,2,856,98.9,22,14,196,386.55,273.03,113.52,632,14,14
162,3,3,905,117.034,25,15,216,407.37,279.62,127.75,659,15,15
163,4,4,852,102.462,14,11,126,265.08,221.37,43.71,702,12,12
164,5,5,853,120.818,17,12,146,279.92,226.12,53.8,679,14,14
165,6,6,902,109.168,22,14,197,402.32,303.99,98.33,675,15,15
