horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3335,0,390670,10.004
20,50,23,23,16,16,3319,0,883410,10.006
40,70,26,26,14,30,3305,0,1001790,10.007
60,90,31,31,18,48,3287,0,1118650,10.007
80,110,37,37,22,70,3265,0,1275630,10.13
100,130,43,43,26,96,3239,0,1410590,10.007
120,150,73,72,22,118,3216,1,3299320,10.011
140,170,132,129,83,201,3130,4,8225680,10.019
160,190,112,105,71,272,3054,9,13040630,10.018
180,210,99,93,64,336,2985,14,12865830,10.014
200,230,82,76,48,384,2931,20,11849670,10.013
220,250,71,70,41,425,2890,20,4500930,10.011
240,270,117,112,46,471,2842,22,13993750,10.015
260,290,182,170,103,574,2734,27,25339680,10.022
280,310,186,159,92,666,2626,43,43719040,10.04
300,330,178,142,84,750,2526,59,54546810,10.022
320,350,162,133,81,831,2422,82,46749460,10.022
340,370,128,119,82,913,2332,90,17771060,10.018
360,390,89,87,64,977,2266,92,5713910,10.013
380,410,79,79,47,1024,2219,92,2654730,10.011
400,430,80,78,50,1074,2168,93,5693980,10.011
420,450,69,68,47,1121,2120,94,3881730,10.011
440,470,59,58,36,1157,2083,95,3494970,10.778
460,490,68,67,38,1195,2044,96,3814030,10.01
480,510,89,88,47,1242,1996,97,4315380,10.012
500,530,133,132,76,1318,1919,98,5504900,10.016
520,550,138,128,80,1398,1833,104,18714790,10.019
540,570,137,125,71,1469,1751,115,21361830,10.015
560,590,128,116,71,1540,1669,126,20469740,10.01
580,610,140,127,76,1616,1588,131,23254660,10.012
600,630,169,147,77,1693,1502,140,36496870,10.013
620,650,213,142,92,1785,1389,161,104910520,10.026
640,670,254,101,54,1839,1281,215,221244910,10.026
660,690,332,71,44,1883,1160,292,384228210,10.033
680,710,434,50,37,1920,997,418,568678550,10.041
700,730,494,45,28,1948,788,599,668619890,10.049
720,750,456,51,32,1980,566,789,605348440,10.045
740,770,362,68,42,2022,351,962,438464350,10.043
760,790,270,79,50,2072,214,1049,279350580,10.029
780,810,214,106,80,2152,60,1123,154114880,10.027
800,816,60,23,23,2175,14,1146,52657100,10.724
