vehicle_id,sequence,event,from_node,to_node,physical_from_node,physical_to_node,departure_time,arrival_time,travel_time,travel_distance_km,charging_time,charged_range_km,remaining_range_before,remaining_range_after,onboard_passengers,related_batch_id,movement_type,from_event,to_event
0,0,Movement,1,6,1,6,24,33,9,23.39,24,0.0,160.0,136.61,0,B17,empty_repositioning,Position,Pickup
0,1,Pickup,6,6,6,6,36,33,0,0.0,2,8.534,136.61,145.144,2,B17,pickup_service,Pickup,Pickup
0,2,Movement,6,7,6,7,36,50,14,43.48,0,0.0,145.144,101.664,2,B17,passenger_flight,Position,Delivery
0,3,Delivery,7,7,7,7,53,50,0,0.0,2,8.534,101.664,110.198,0,B17,delivery_service,Delivery,Delivery
0,4,Movement,7,6,7,6,60,74,14,43.48,7,29.869,140.067,96.587,0,B49,empty_repositioning,Position,Pickup
0,5,Pickup,6,6,6,6,77,74,0,0.0,2,8.534,96.587,105.121,2,B49,pickup_service,Pickup,Pickup
0,6,Movement,6,7,6,7,77,91,14,43.48,0,0.0,105.121,61.641,2,B49,passenger_flight,Position,Delivery
0,7,Delivery,7,7,7,7,94,91,0,0.0,2,8.534,61.641,70.175,0,B49,delivery_service,Delivery,Delivery
0,8,Movement,7,8,7,8,100,109,9,22.2,6,25.602,95.777,73.577,0,B86,empty_repositioning,Position,Pickup
0,9,Pickup,8,8,8,8,112,109,0,0.0,2,8.534,73.577,82.111,1,B86,pickup_service,Pickup,Pickup
0,10,Movement,8,2,8,2,112,124,12,32.38,0,0.0,82.111,49.731,1,B86,passenger_flight,Position,Delivery
0,11,Delivery,2,2,2,2,127,124,0,0.0,2,8.534,49.731,58.265,0,B86,delivery_service,Delivery,Delivery
0,12,Movement,2,2,2,2,129,129,0,0.0,2,8.534,66.799,66.799,0,B117,empty_repositioning,Position,Pickup
0,13,Pickup,2,2,2,2,132,129,0,0.0,2,8.534,66.799,75.333,1,B117,pickup_service,Pickup,Pickup
