horizon_start,horizon_end,request_id,batch_id,planned_visit,drop_penalty
100,130,R85,B85,True,2264100
100,130,R86,B86,True,1180100
100,130,R87,B87,True,1641300
100,130,R88,B88,True,1642200
100,130,R89,B89,True,1170100
100,130,R90,B90,True,2505300
100,130,R91,B91,True,1142600
100,130,R92,B92,True,2254100
100,130,R93,B93,True,1142600
100,130,R94,B94,True,1698600
100,130,R95,B95,True,1798500
100,130,R96,B96,True,1142600
100,130,R97,B97,True,1454100
100,130,R98,B98,True,1512100
100,130,R99,B99,True,1142600
100,130,R100,B100,True,1520500
100,130,R101,B101,True,1142600
100,130,R102,B102,True,1544900
100,130,R103,B103,True,2505300
100,130,R104,B104,True,1454100
100,130,R105,B105,True,2254100
100,130,R106,B106,True,1698600
100,130,R107,B107,True,1631300
100,130,R108,B108,True,2505300
100,130,R109,B109,True,1520500
100,130,R110,B110,True,1142600
100,130,R111,B111,True,1698600
100,130,R112,B112,True,2242100
100,130,R113,B113,True,1454100
100,130,R114,B114,True,2254100
100,130,R115,B115,True,1454100
100,130,R116,B116,True,2254100
100,130,R117,B117,True,1471700
100,130,R118,B118,True,1142600
100,130,R119,B119,True,1698600
120,150,R80,B80,False,1651300
120,150,R102,B102,True,1554900
120,150,R103,B103,True,2515300
120,150,R104,B104,True,1464100
120,150,R105,B105,True,2264100
120,150,R106,B106,True,1708600
120,150,R107,B107,False,1641300
120,150,R108,B108,True,2515300
120,150,R109,B109,False,1530500
120,150,R110,B110,False,1152600
120,150,R111,B111,True,1708600
120,150,R112,B112,True,2252100
120,150,R113,B113,True,1464100
120,150,R114,B114,True,2264100
120,150,R115,B115,True,1464100
120,150,R116,B116,True,2264100
120,150,R117,B117,True,1481700
120,150,R118,B118,False,1152600
120,150,R119,B119,True,1708600
120,150,R120,B120,True,1142600
120,150,R121,B121,True,1719600
120,150,R122,B122,True,2505300
120,150,R123,B123,True,1488500
120,150,R124,B124,True,1142600
120,150,R125,B125,True,2060100
120,150,R126,B126,True,1489100
120,150,R127,B127,True,1369400
120,150,R128,B128,True,1410200
120,150,R129,B129,True,1697400
120,150,R130,B130,True,1470700
120,150,R131,B131,True,2059100
120,150,R132,B132,True,1698600
120,150,R133,B133,True,1478500
120,150,R134,B134,True,1470700
120,150,R135,B135,True,1410200
120,150,R136,B136,True,1142600
120,150,R137,B137,True,1478500
120,150,R138,B138,True,1660600
120,150,R139,B139,True,1963700
120,150,R140,B140,True,1820700
120,150,R141,B141,True,1369400
120,150,R142,B142,True,1410200
120,150,R143,B143,True,1142600
120,150,R144,B144,True,1641300
120,150,R145,B145,True,1452100
120,150,R146,B146,True,1820700
120,150,R147,B147,True,1369400
120,150,R148,B148,True,1511100
120,150,R149,B149,True,1410200
120,150,R150,B150,True,1142600
120,150,R151,B151,True,1487500
120,150,R152,B152,True,1631200
120,150,R153,B153,True,1456000
120,150,R154,B154,True,1410200
120,150,R155,B155,True,1142600
120,150,R156,B156,True,1410200
120,150,R157,B157,True,1142600
120,150,R158,B158,True,1395900
120,150,R159,B159,True,1456000
120,150,R160,B160,True,1369400
120,150,R161,B161,True,1641300
120,150,R162,B162,True,1697400
120,150,R163,B163,True,2071400
120,150,R164,B164,True,1142600
120,150,R165,B165,True,1698600
120,150,R166,B166,True,1487500
120,150,R167,B167,True,1369400
120,150,R168,B168,True,1409200
120,150,R169,B169,True,1490700
120,150,R170,B170,True,1631300
120,150,R171,B171,True,1478500
120,150,R172,B172,True,1487500
120,150,R173,B173,True,1456000
120,150,R174,B174,True,1470700
120,150,R175,B175,True,1369400
120,150,R176,B176,True,1142600
120,150,R177,B177,True,1698600
140,170,R107,B107,False,1651300
140,170,R109,B109,False,1540500
140,170,R110,B110,False,1162600
140,170,R118,B118,False,1162600
140,170,R127,B127,True,1379400
140,170,R128,B128,False,1420200
140,170,R129,B129,True,1707400
140,170,R130,B130,True,1480700
140,170,R131,B131,True,2069100
140,170,R132,B132,True,1708600
140,170,R133,B133,True,1488500
140,170,R134,B134,True,1480700
140,170,R135,B135,False,1420200
140,170,R136,B136,False,1152600
140,170,R137,B137,True,1488500
140,170,R138,B138,True,1670600
140,170,R139,B139,True,1973700
140,170,R140,B140,True,1830700
140,170,R141,B141,True,1379400
140,170,R142,B142,False,1420200
140,170,R143,B143,False,1152600
140,170,R144,B144,True,1651300
140,170,R145,B145,False,1462100
140,170,R146,B146,True,1830700
140,170,R147,B147,True,1379400
140,170,R148,B148,False,1521100
140,170,R149,B149,False,1420200
140,170,R150,B150,False,1152600
140,170,R151,B151,True,1497500
140,170,R152,B152,True,1641200
140,170,R153,B153,True,1466000
140,170,R154,B154,False,1420200
140,170,R155,B155,False,1152600
140,170,R156,B156,False,1420200
140,170,R157,B157,False,1152600
140,170,R158,B158,False,1405900
140,170,R159,B159,True,1466000
140,170,R160,B160,True,1379400
140,170,R161,B161,True,1651300
140,170,R162,B162,True,1707400
140,170,R163,B163,True,2081400
140,170,R164,B164,False,1152600
140,170,R165,B165,True,1708600
140,170,R166,B166,True,1497500
140,170,R167,B167,False,1379400
140,170,R168,B168,True,1419200
140,170,R169,B169,True,1500700
140,170,R170,B170,True,1641300
140,170,R171,B171,True,1488500
140,170,R172,B172,True,1497500
140,170,R173,B173,True,1466000
140,170,R174,B174,True,1480700
140,170,R175,B175,False,1379400
140,170,R176,B176,False,1152600
140,170,R177,B177,True,1708600
140,170,R178,B178,True,1410200
140,170,R179,B179,False,1142600
140,170,R180,B180,True,1452100
140,170,R181,B181,True,2252100
140,170,R182,B182,False,1369400
140,170,R183,B183,True,2059100
140,170,R184,B184,True,1631300
140,170,R185,B185,True,1478500
140,170,R186,B186,True,1487500
140,170,R187,B187,True,1963700
140,170,R188,B188,True,1820700
140,170,R189,B189,True,1440100
140,170,R190,B190,True,1660600
140,170,R191,B191,True,1963700
140,170,R192,B192,True,1470700
140,170,R193,B193,True,1698600
140,170,R194,B194,True,1478500
140,170,R195,B195,True,1800700
140,170,R196,B196,True,1660600
140,170,R197,B197,True,1440100
140,170,R198,B198,False,1369400
140,170,R199,B199,True,1631200
140,170,R200,B200,True,1820700
140,170,R201,B201,False,1369400
140,170,R202,B202,True,1410200
140,170,R203,B203,True,1478500
140,170,R204,B204,True,2503300
140,170,R205,B205,True,1470700
140,170,R206,B206,True,1520500
140,170,R207,B207,True,1797500
140,170,R208,B208,True,1631300
140,170,R209,B209,True,1641300
140,170,R210,B210,True,1452100
140,170,R211,B211,True,2252100
140,170,R212,B212,False,1369400
140,170,R213,B213,True,1410200
140,170,R214,B214,False,1142600
140,170,R215,B215,True,1631300
140,170,R216,B216,True,1800700
140,170,R217,B217,False,1142600
140,170,R218,B218,True,1631300
140,170,R219,B219,True,1487500
140,170,R220,B220,True,1697400
140,170,R221,B221,True,2252100
140,170,R222,B222,True,1470700
140,170,R223,B223,False,1369400
140,170,R224,B224,True,1410200
140,170,R225,B225,True,1487500
140,170,R226,B226,True,1631200
140,170,R227,B227,True,2081400
140,170,R228,B228,True,2252100
140,170,R229,B229,True,1470700
140,170,R230,B230,False,1369400
140,170,R231,B231,True,1631300
140,170,R232,B232,True,1487500
140,170,R233,B233,True,1440100
140,170,R234,B234,False,1268300
140,170,R235,B235,True,1631300
140,170,R236,B236,False,1169100
140,170,R237,B237,True,1631200
140,170,R238,B238,True,1820700
140,170,R239,B239,True,1456000
140,170,R240,B240,True,1470700
140,170,R241,B241,False,1142600
140,170,R242,B242,True,1369400
140,170,R243,B243,True,1454100
140,170,R244,B244,True,1478500
140,170,R245,B245,False,1169100
140,170,R246,B246,True,1660600
140,170,R247,B247,True,2503300
140,170,R248,B248,True,1456000
140,170,R249,B249,True,1369400
140,170,R250,B250,True,1487500
140,170,R251,B251,False,1169100
140,170,R252,B252,True,1456000
140,170,R253,B253,True,1410200
140,170,R254,B254,False,1142600
140,170,R255,B255,True,1698600
140,170,R256,B256,True,1487500
140,170,R257,B257,True,1697400
140,170,R258,B258,True,1660600
140,170,R259,B259,True,1440100
140,170,R260,B260,True,1142600
140,170,R261,B261,True,1631300
140,170,R262,B262,True,1410200
140,170,R263,B263,True,1487100
140,170,R264,B264,True,1410200
140,170,R265,B265,True,1395900
140,170,R266,B266,True,1487500
140,170,R267,B267,True,1697400
140,170,R268,B268,True,1631200
140,170,R269,B269,True,1410200
140,170,R270,B270,False,1142600
140,170,R271,B271,True,1631200
160,190,R145,B145,False,1472100
160,190,R148,B148,False,1531100
160,190,R149,B149,False,1430200
160,190,R154,B154,False,1430200
160,190,R156,B156,False,1430200
160,190,R157,B157,False,1162600
160,190,R158,B158,False,1415900
160,190,R164,B164,False,1162600
160,190,R167,B167,False,1389400
160,190,R175,B175,False,1389400
160,190,R176,B176,False,1162600
160,190,R179,B179,False,1152600
160,190,R182,B182,False,1379400
160,190,R198,B198,False,1379400
160,190,R201,B201,False,1379400
160,190,R212,B212,False,1379400
160,190,R213,B213,False,1420200
160,190,R214,B214,False,1152600
160,190,R217,B217,False,1152600
160,190,R218,B218,False,1641300
160,190,R221,B221,True,2262100
160,190,R222,B222,True,1480700
160,190,R223,B223,False,1379400
160,190,R224,B224,False,1420200
160,190,R225,B225,True,1497500
160,190,R226,B226,False,1641200
160,190,R227,B227,True,2091400
160,190,R228,B228,True,2262100
160,190,R229,B229,True,1480700
160,190,R230,B230,False,1379400
160,190,R231,B231,False,1641300
160,190,R232,B232,True,1497500
160,190,R233,B233,False,1450100
160,190,R234,B234,False,1278300
160,190,R235,B235,False,1641300
160,190,R236,B236,False,1179100
160,190,R237,B237,False,1641200
160,190,R238,B238,True,1830700
160,190,R239,B239,True,1466000
160,190,R240,B240,True,1480700
160,190,R241,B241,False,1152600
160,190,R242,B242,False,1379400
160,190,R243,B243,False,1464100
160,190,R244,B244,False,1488500
160,190,R245,B245,False,1179100
160,190,R246,B246,False,1670600
160,190,R247,B247,True,2513300
160,190,R248,B248,False,1466000
160,190,R249,B249,False,1379400
160,190,R250,B250,False,1497500
160,190,R251,B251,False,1179100
160,190,R252,B252,True,1466000
160,190,R253,B253,True,1420200
160,190,R254,B254,False,1152600
160,190,R255,B255,True,1708600
160,190,R256,B256,True,1497500
160,190,R257,B257,True,1707400
160,190,R258,B258,True,1670600
160,190,R259,B259,True,1450100
160,190,R260,B260,False,1152600
160,190,R261,B261,True,1641300
160,190,R262,B262,True,1420200
160,190,R263,B263,True,1497100
160,190,R264,B264,True,1420200
160,190,R265,B265,True,1405900
160,190,R266,B266,True,1497500
160,190,R267,B267,True,1707400
160,190,R268,B268,True,1641200
160,190,R269,B269,True,1420200
160,190,R270,B270,False,1152600
160,190,R271,B271,True,1641200
160,190,R272,B272,True,1369400
160,190,R273,B273,True,1409200
160,190,R274,B274,False,1142600
160,190,R275,B275,True,1698600
160,190,R276,B276,True,1395900
160,190,R277,B277,True,1369400
160,190,R278,B278,False,1142600
160,190,R279,B279,True,2252100
160,190,R280,B280,True,1487100
160,190,R281,B281,True,1440100
160,190,R282,B282,True,1410200
160,190,R283,B283,True,1487500
160,190,R284,B284,False,1169100
160,190,R285,B285,True,1369400
160,190,R286,B286,True,1452100
160,190,R287,B287,True,1631200
160,190,R288,B288,True,2252100
160,190,R289,B289,True,1440100
160,190,R290,B290,True,1369400
160,190,R291,B291,True,2059100
160,190,R292,B292,True,1631200
160,190,R293,B293,False,1215500
160,190,R294,B294,True,2503300
160,190,R295,B295,True,1410200
160,190,R296,B296,False,1268300
160,190,R297,B297,True,1631300
160,190,R298,B298,True,1487500
160,190,R299,B299,True,1409200
160,190,R300,B300,False,1180900
160,190,R301,B301,True,1698600
160,190,R302,B302,True,1395900
160,190,R303,B303,True,1631200
160,190,R304,B304,True,1454100
160,190,R305,B305,False,1142600
160,190,R306,B306,False,1169100
160,190,R307,B307,True,1452100
160,190,R308-1,B308-1,True,1369400
160,190,R308-2,B308-2,False,1369400
160,190,R309,B309,True,1409200
160,190,R310,B310,True,2059100
160,190,R311,B311,False,1142600
160,190,R312,B312,True,1478500
160,190,R313,B313,True,1697400
160,190,R314,B314,True,1631200
160,190,R315,B315,True,2503300
160,190,R316,B316,False,1369400
160,190,R317,B317,False,1369400
160,190,R318,B318,True,1410200
160,190,R319,B319,True,1631300
160,190,R320,B320,True,1456000
160,190,R321,B321,True,1440100
160,190,R322,B322,True,2059100
160,190,R323,B323,True,1142600
160,190,R324,B324,False,1169100
160,190,R325,B325,True,1440100
160,190,R326,B326,True,1369400
160,190,R327,B327,True,1142600
160,190,R328,B328,True,2242100
160,190,R329,B329,True,1487500
160,190,R330,B330,True,1952700
160,190,R331,B331,True,1369400
160,190,R332,B332,True,2059100
160,190,R333,B333,True,2081400
160,190,R334,B334,True,1470700
160,190,R335,B335,True,1369400
160,190,R336,B336,True,1142600
160,190,R337,B337,True,1487500
160,190,R338,B338,True,1410200
160,190,R339,B339,True,1698600
160,190,R340,B340,True,2503300
160,190,R341,B341,True,1369400
160,190,R342,B342,True,1454100
160,190,R343,B343,True,1410200
160,190,R344,B344,True,1142600
160,190,R345,B345,True,1698600
160,190,R346,B346,True,1697400
160,190,R347,B347,True,1470700
160,190,R348,B348,True,1440100
160,190,R349,B349,True,1369400
160,190,R350,B350,True,1410200
160,190,R351,B351,True,1395900
160,190,R352,B352,True,1487500
160,190,R353,B353,True,1631200
160,190,R354,B354,True,1660600
160,190,R355,B355,True,1820700
160,190,R356,B356,True,2503300
160,190,R357,B357,True,1456000
160,190,R358,B358,True,1440100
160,190,R359,B359,True,1698600
160,190,R360,B360,True,1820700
160,190,R361,B361,True,1369400
160,190,R362,B362,True,1410200
160,190,R363,B363,False,1142600
160,190,R364,B364,True,1395900
160,190,R365,B365,True,1641300
160,190,R366,B366,True,2252100
180,210,R218,B218,False,1651300
180,210,R226,B226,False,1651200
180,210,R231,B231,False,1651300
180,210,R235,B235,False,1651300
180,210,R236,B236,False,1189100
180,210,R237,B237,False,1651200
180,210,R243,B243,False,1474100
180,210,R245,B245,False,1189100
180,210,R246,B246,False,1680600
180,210,R251,B251,False,1189100
180,210,R254,B254,False,1162600
180,210,R260,B260,False,1162600
180,210,R270,B270,False,1162600
180,210,R274,B274,False,1152600
180,210,R278,B278,False,1152600
180,210,R284,B284,False,1179100
180,210,R293,B293,False,1225500
180,210,R296,B296,False,1278300
180,210,R300,B300,False,1190900
180,210,R305,B305,False,1152600
180,210,R306,B306,False,1179100
180,210,R307,B307,False,1462100
180,210,R308-2,B308-2,False,1379400
180,210,R309,B309,False,1419200
180,210,R311,B311,False,1152600
180,210,R314,B314,False,1641200
180,210,R315,B315,False,2513300
180,210,R316,B316,False,1379400
180,210,R317,B317,False,1379400
180,210,R318,B318,False,1420200
180,210,R319,B319,False,1641300
180,210,R320,B320,False,1466000
180,210,R321,B321,False,1450100
180,210,R322,B322,True,2069100
180,210,R323,B323,False,1152600
180,210,R324,B324,False,1179100
180,210,R325,B325,False,1450100
180,210,R326,B326,False,1379400
180,210,R327,B327,False,1152600
180,210,R328,B328,True,2252100
180,210,R329,B329,True,1497500
180,210,R330,B330,True,1962700
180,210,R331,B331,False,1379400
180,210,R332,B332,True,2069100
180,210,R333,B333,True,2091400
180,210,R334,B334,True,1480700
180,210,R335,B335,False,1379400
180,210,R336,B336,False,1152600
180,210,R337,B337,False,1497500
180,210,R338,B338,True,1420200
180,210,R339,B339,True,1708600
180,210,R340,B340,False,2513300
180,210,R341,B341,False,1379400
180,210,R342,B342,True,1464100
180,210,R343,B343,True,1420200
180,210,R344,B344,False,1152600
180,210,R345,B345,True,1708600
180,210,R346,B346,True,1707400
180,210,R347,B347,True,1480700
180,210,R348,B348,True,1450100
180,210,R349,B349,False,1379400
180,210,R350,B350,True,1420200
180,210,R351,B351,True,1405900
180,210,R352,B352,True,1497500
180,210,R353,B353,True,1641200
180,210,R354,B354,True,1670600
180,210,R355,B355,True,1830700
180,210,R356,B356,True,2513300
180,210,R357,B357,True,1466000
180,210,R358,B358,True,1450100
180,210,R359,B359,True,1708600
180,210,R360,B360,True,1830700
180,210,R361,B361,False,1379400
180,210,R362,B362,True,1420200
180,210,R363,B363,False,1152600
180,210,R364,B364,False,1405900
180,210,R365,B365,True,1651300
180,210,R366,B366,True,2262100
180,210,R367,B367,True,1470700
180,210,R368,B368,True,1454100
180,210,R369,B369,False,1142600
180,210,R370,B370,True,1698600
180,210,R371,B371,True,1631300
180,210,R372,B372,True,1487500
180,210,R373,B373,False,1369400
180,210,R374,B374,True,1410200
180,210,R375,B375,False,1142600
180,210,R376,B376,True,1452100
180,210,R377,B377,True,2059100
180,210,R378,B378,False,1395900
180,210,R379,B379,False,1169100
180,210,R380,B380,True,1456000
180,210,R381,B381,True,1454100
180,210,R382,B382,True,2071400
180,210,R383,B383,True,1697400
180,210,R384,B384,False,1169100
180,210,R385,B385,True,1820700
180,210,R386,B386,True,2503300
180,210,R387,B387,True,1470700
180,210,R388,B388,True,1142600
180,210,R389,B389,True,1631300
180,210,R390,B390,True,1487500
180,210,R391,B391,True,1697400
180,210,R392,B392,True,2071400
180,210,R393,B393,True,1410200
180,210,R394,B394,True,1142600
180,210,R395,B395,False,1169100
180,210,R396,B396,True,1456000
180,210,R397,B397,True,1470700
180,210,R398,B398,True,1369400
180,210,R399,B399,True,1698600
180,210,R400,B400,True,2242100
180,210,R401,B401,True,2503300
180,210,R402,B402,True,1719600
180,210,R403,B403,True,1410200
180,210,R404,B404,True,1478500
180,210,R405,B405,True,1452100
180,210,R406,B406,True,1631200
180,210,R407,B407,True,1820700
180,210,R408,B408,True,1456000
180,210,R409,B409,True,1470700
180,210,R410,B410,True,1519500
180,210,R411,B411,True,1181900
180,210,R412,B412,True,1519500
180,210,R413,B413,True,1470700
180,210,R414,B414,True,2252100
180,210,R415,B415,True,1470700
180,210,R416,B416,True,1470700
180,210,R417,B417,True,1369400
180,210,R418,B418,True,1215500
180,210,R419,B419,True,1698600
180,210,R420,B420,True,1369400
180,210,R421,B421,True,2057100
180,210,R422,B422,True,1490700
180,210,R423,B423,True,1512100
180,210,R424,B424,True,1631200
180,210,R425,B425,True,1819700
180,210,R426,B426,True,1369400
180,210,R427,B427,True,1519500
180,210,R428,B428,True,1142600
200,230,R315,B315,False,2523300
200,230,R319,B319,False,1651300
200,230,R324,B324,False,1189100
200,230,R340,B340,False,2523300
200,230,R341,B341,False,1389400
200,230,R344,B344,False,1162600
200,230,R349,B349,False,1389400
200,230,R361,B361,False,1389400
200,230,R363,B363,False,1162600
200,230,R364,B364,False,1415900
200,230,R369,B369,False,1152600
200,230,R373,B373,False,1379400
200,230,R375,B375,False,1152600
200,230,R378,B378,False,1405900
200,230,R379,B379,False,1179100
200,230,R384,B384,False,1179100
200,230,R395,B395,False,1179100
200,230,R405,B405,False,1462100
200,230,R408,B408,False,1466000
200,230,R409,B409,False,1480700
200,230,R410,B410,True,1529500
200,230,R411,B411,True,1191900
200,230,R412,B412,True,1529500
200,230,R413,B413,True,1480700
200,230,R414,B414,True,2262100
200,230,R415,B415,False,1480700
200,230,R416,B416,False,1480700
200,230,R417,B417,False,1379400
200,230,R418,B418,False,1225500
200,230,R419,B419,True,1708600
200,230,R420,B420,True,1379400
200,230,R421,B421,True,2067100
200,230,R422,B422,True,1500700
200,230,R423,B423,True,1522100
200,230,R424,B424,True,1641200
200,230,R425,B425,True,1829700
200,230,R426,B426,True,1379400
200,230,R427,B427,True,1529500
200,230,R428,B428,True,1152600
200,230,R429,B429,True,1456000
200,230,R430,B430,True,1470700
200,230,R431,B431,True,1478500
200,230,R432,B432,True,1369400
200,230,R433,B433,True,1142600
200,230,R434,B434,True,1953700
200,230,R435,B435,True,1489100
200,230,R436,B436,True,2252100
200,230,R437,B437,True,2505300
200,230,R438,B438,True,1470700
200,230,R439,B439,True,1440100
200,230,R440,B440,True,1797500
200,230,R441,B441,True,1470700
200,230,R442,B442,True,1512100
200,230,R443,B443,True,1697400
200,230,R444,B444,True,1369400
200,230,R445,B445,True,1410200
200,230,R446,B446,True,1519500
200,230,R447,B447,True,1470700
200,230,R448,B448,True,1142600
200,230,R449,B449,True,1440100
200,230,R450,B450,True,1369400
200,230,R451,B451,True,1478500
200,230,R452,B452,True,1953700
200,230,R453,B453,True,1470700
200,230,R454,B454,True,1490700
200,230,R455,B455,True,1631300
200,230,R456,B456,True,1169100
200,230,R457,B457,True,1456000
200,230,R458,B458,True,1470700
200,230,R459,B459,True,1519500
200,230,R460,B460,True,1369400
200,230,R461,B461,True,1470700
200,230,R462,B462,True,1631300
200,230,R463,B463,True,1369400
200,230,R464,B464,True,1142600
200,230,R465,B465,True,1470700
200,230,R466,B466,True,1489100
200,230,R467,B467,True,1631300
200,230,R468,B468,True,1478500
200,230,R469,B469,True,1819700
200,230,R470,B470,True,1369400
200,230,R471,B471,True,1181900
200,230,R472,B472,True,1410200
200,230,R473,B473,True,1142600
200,230,R474,B474,True,1698600
200,230,R475,B475,True,1470700
200,230,R476,B476,True,1519500
200,230,R477,B477,True,1631300
200,230,R478,B478,True,1631200
200,230,R479,B479,True,2505300
200,230,R480,B480,True,1470700
200,230,R481,B481,True,1519500
200,230,R482,B482,True,1819700
220,250,R447,B447,False,1480700
220,250,R448,B448,True,1152600
220,250,R449,B449,True,1450100
220,250,R450,B450,False,1379400
220,250,R451,B451,True,1488500
220,250,R452,B452,True,1963700
220,250,R453,B453,False,1480700
220,250,R454,B454,True,1500700
220,250,R455,B455,True,1641300
220,250,R456,B456,False,1179100
220,250,R457,B457,False,1466000
220,250,R458,B458,True,1480700
220,250,R459,B459,False,1529500
220,250,R460,B460,False,1379400
220,250,R461,B461,True,1480700
220,250,R462,B462,True,1641300
220,250,R463,B463,True,1379400
220,250,R464,B464,False,1152600
220,250,R465,B465,True,1480700
220,250,R466,B466,True,1499100
220,250,R467,B467,True,1641300
220,250,R468,B468,True,1488500
220,250,R469,B469,True,1829700
220,250,R470,B470,True,1379400
220,250,R471,B471,True,1191900
220,250,R472,B472,True,1420200
220,250,R473,B473,True,1152600
220,250,R474,B474,True,1708600
220,250,R475,B475,True,1480700
220,250,R476,B476,True,1529500
220,250,R477,B477,True,1641300
220,250,R478,B478,True,1641200
220,250,R479,B479,False,2515300
220,250,R480,B480,True,1480700
220,250,R481,B481,True,1529500
220,250,R482,B482,True,1829700
220,250,R483,B483,True,1470700
220,250,R484,B484,True,1169100
220,250,R485,B485,True,1631300
220,250,R486,B486,True,1215500
220,250,R487,B487,True,1470700
220,250,R488,B488,True,1440100
220,250,R489,B489,True,2057100
220,250,R490,B490,True,1470700
220,250,R491,B491,True,1819700
220,250,R492,B492,True,1468500
220,250,R493,B493,True,1470700
220,250,R494,B494,True,1698600
220,250,R495,B495,True,1487500
220,250,R496,B496,True,1631200
220,250,R497,B497,True,2505300
220,250,R498,B498,True,1369400
220,250,R499,B499,True,1519500
220,250,R500,B500,True,2242100
220,250,R501,B501,True,1819700
220,250,R502,B502,True,1142600
220,250,R503,B503,True,1523900
220,250,R504,B504,True,1456000
220,250,R505,B505,True,1440100
220,250,R506,B506,True,1490700
220,250,R507,B507,True,1631200
220,250,R508,B508,True,1490700
220,250,R509,B509,True,1512100
220,250,R510,B510,True,1142600
220,250,R511,B511,True,1456000
220,250,R512,B512,True,1490700
220,250,R513,B513,True,1490700
220,250,R514,B514,True,2505300
220,250,R515,B515,True,1142600
220,250,R516,B516,True,1631300
220,250,R517,B517,True,1369400
220,250,R518,B518,True,1698600
220,250,R519,B519,True,1253400
220,250,R520,B520,True,1478500
220,250,R521,B521,True,1487500
