vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1111,66.174,39,37,531,1883.09,1831.57,51.52,488,46,46
1,2,2,1113,51.07,36,34,519,1865.97,1856.91,9.06,508,43,43
2,3,3,1063,85.312,36,33,509,1796.18,1758.36,37.82,470,42,42
3,4,4,1106,66.119,34,33,486,1743.05,1733.44,9.61,534,43,43
4,5,5,1117,38.96,36,32,484,1725.49,1610.63,114.86,555,39,39
5,6,6,1076,28.895,34,33,434,1499.96,1425.17,74.79,560,41,41
6,7,7,1069,33.698,36,35,502,1808.5,1768.38,40.12,485,41,41
7,8,8,1086,95.024,36,32,441,1558.33,1478.13,80.2,567,39,39
8,9,9,1081,113.064,29,29,428,1552.48,1552.48,0.0,579,37,37
9,10,10,977,32.39,33,30,431,1506.03,1398.18,107.85,470,38,38
10,1,1,1092,85.354,30,26,389,1365.51,1255.91,109.6,643,30,30
11,2,2,941,42.694,27,26,348,1230.44,1180.2,50.24,531,31,31
12,3,3,977,17.617,29,27,399,1412.84,1350.45,62.39,508,35,35
13,4,4,1090,103.624,31,26,373,1292.41,1182.43,109.98,657,30,30
14,5,5,1095,57.752,34,33,432,1510.14,1505.16,4.98,581,41,41
15,6,6,994,25.476,33,29,396,1371.44,1251.69,119.75,528,35,35
16,7,7,989,18.412,26,24,372,1332.57,1264.88,67.69,561,28,28
17,8,8,949,35.388,33,28,363,1228.19,1128.67,99.52,516,35,35
18,9,9,970,76.678,29,27,325,1130.81,1089.38,41.43,577,34,34
19,10,10,988,23.718,35,29,431,1480.27,1348.03,132.24,477,40,40
20,1,1,957,55.344,34,30,383,1273.12,1183.42,89.7,500,37,37
21,2,2,955,30.268,28,26,344,1195.96,1123.66,72.3,539,36,36
22,3,3,1002,62.974,26,24,322,1127.11,1052.27,74.84,626,27,27
23,4,4,1042,40.63,43,37,431,1405.34,1247.87,157.47,523,44,44
24,5,5,1076,120.034,29,26,350,1187.92,1143.49,44.43,660,33,33
25,6,6,1001,46.808,38,33,431,1467.24,1317.51,149.73,488,41,41
26,7,7,953,47.344,30,28,329,1118.59,1056.41,62.18,548,38,38
27,8,8,933,55.772,29,26,304,1032.51,952.29,80.22,563,33,33
28,9,9,1100,30.136,38,33,428,1456.92,1332.34,124.58,592,40,40
29,10,10,1050,31.829,32,29,369,1273.84,1178.21,95.63,605,38,38
30,1,1,956,44.558,30,26,347,1202.05,1079.51,122.54,551,29,29
31,2,2,1076,50.712,42,34,417,1383.12,1238.76,144.36,583,38,38
32,3,3,978,50.797,29,23,285,905.07,784.84,120.23,637,28,28
33,4,4,1034,58.227,40,32,359,1094.35,1002.1,92.25,593,41,41
34,5,5,914,50.191,34,28,320,991.2,851.22,139.98,526,34,34
35,6,6,1121,25.357,37,31,384,1267.89,1132.75,135.14,653,42,42
36,7,7,1020,133.588,23,18,218,705.32,627.89,77.43,752,25,25
37,8,8,960,37.384,38,31,360,1181.94,1040.81,141.13,524,38,38
38,9,9,1059,40.231,26,18,283,929.88,777.67,152.21,728,24,24
39,10,10,1050,75.598,34,25,322,1055.48,868.95,186.53,664,32,32
40,1,1,1085,55.011,32,26,331,1097.45,1021.02,76.43,690,32,32
41,2,2,1034,119.96,26,23,219,664.78,622.62,42.16,757,29,29
42,3,3,1135,49.504,25,19,264,870.82,758.41,112.41,819,26,26
43,4,4,1054,56.475,22,17,241,809.79,701.55,108.24,769,22,22
44,5,5,1062,92.814,32,22,297,914.32,721.21,193.11,705,30,30
45,6,6,1047,41.76,27,23,248,801.69,743.17,58.52,747,26,26
46,7,7,1073,70.031,29,23,254,785.21,714.49,70.72,761,29,29
47,8,8,1078,54.481,36,30,356,1151.81,1049.2,102.61,652,35,35
48,9,9,898,113.064,21,17,210,657.77,602.14,55.63,646,21,21
49,10,10,1002,43.174,27,23,257,809.99,720.53,89.46,697,24,24
50,1,1,998,55.344,21,18,207,660.63,575.26,85.37,745,23,23
51,2,2,992,51.594,42,31,384,1220.47,986.85,233.62,538,35,35
52,3,3,1114,65.271,38,29,355,1115.08,940.82,174.26,685,37,37
53,4,4,1110,61.289,38,26,338,1102.29,857.04,245.25,710,31,31
54,5,5,1046,78.515,27,19,274,917.49,711.82,205.67,724,24,24
55,6,6,1022,38.274,25,20,265,867.22,747.04,120.18,715,21,21
56,7,7,989,53.123,18,14,166,511.48,451.75,59.73,785,19,19
57,8,8,1065,93.174,34,24,312,992.02,809.24,182.78,689,32,32
58,9,9,939,102.278,25,21,214,657.07,576.75,80.32,667,29,29
59,10,10,963,23.854,28,22,279,904.08,750.96,153.12,630,27,27
60,1,1,1060,105.487,19,17,186,623.69,604.73,18.96,832,21,21
61,2,2,1037,53.852,39,27,322,972.88,737.42,235.46,643,36,36
62,3,3,1100,65.098,26,20,228,683.29,574.69,108.6,814,29,29
63,4,4,1045,101.014,22,16,212,669.0,569.7,99.3,795,19,19
64,5,5,1051,89.684,30,24,290,941.2,815.12,126.08,699,31,31
65,6,6,995,60.909,33,23,268,832.45,642.3,190.15,673,27,27
66,7,7,1110,43.441,39,26,326,1031.71,757.44,274.27,720,32,32
67,8,8,1047,51.966,31,22,255,765.65,595.37,170.28,736,28,28
68,9,9,1043,74.281,36,28,298,895.91,746.18,149.73,673,36,36
69,10,10,1057,47.641,24,17,225,734.96,588.59,146.37,792,20,20
70,1,1,1012,55.344,17,14,156,495.15,419.69,75.46,822,17,17
71,2,2,1007,94.601,16,12,138,401.41,327.36,74.05,835,17,17
72,3,3,977,56.443,27,23,255,789.44,661.77,127.67,668,27,27
73,4,4,1053,44.554,24,16,232,753.24,555.45,197.79,775,23,23
74,5,5,1004,56.254,30,22,258,783.6,585.94,197.66,688,29,29
75,6,6,1017,129.995,26,19,213,676.69,533.32,143.37,744,30,30
76,7,7,1059,63.104,40,29,340,1009.28,836.8,172.48,653,33,33
77,8,8,1063,60.318,27,20,249,797.47,664.31,133.16,758,28,28
78,9,9,1060,23.235,24,19,236,762.43,591.68,170.75,784,20,20
79,10,10,1024,100.858,28,21,243,733.12,614.68,118.44,723,29,29
80,1,1,1078,20.195,30,23,257,816.7,667.72,148.98,765,28,28
81,2,2,1032,24.526,34,26,271,811.74,642.1,169.64,691,35,35
82,3,3,995,111.724,20,15,174,548.99,467.31,81.68,781,20,20
83,4,4,1032,82.814,26,19,215,660.18,526.18,134.0,767,25,25
84,5,5,1032,54.566,30,19,230,672.04,446.72,225.32,760,21,21
85,6,6,1013,85.354,27,21,209,619.42,506.38,113.04,742,31,31
