vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1084,44.127,34,32,528,1911.26,1849.46,61.8,476,40,40
1,2,2,1103,21.137,37,35,518,1838.36,1819.4,18.96,507,39,39
2,3,3,1113,58.694,34,31,506,1832.44,1750.48,81.96,519,44,44
3,4,4,1104,46.631,35,33,500,1792.65,1727.57,65.08,510,47,47
4,5,5,1097,61.892,34,33,473,1658.59,1626.35,32.24,552,36,36
5,6,6,1096,18.194,39,34,502,1736.16,1662.93,73.23,510,42,42
6,7,7,1045,51.61,35,34,472,1695.57,1655.45,40.12,495,39,39
7,8,8,1086,95.024,30,27,410,1465.03,1413.48,51.55,614,31,31
8,9,9,1081,113.064,28,26,378,1337.14,1309.13,28.01,643,30,30
9,10,10,1099,104.977,35,33,446,1544.97,1523.91,21.06,569,42,42
10,1,1,987,42.546,28,26,399,1432.52,1369.82,62.7,522,33,33
11,2,2,1099,47.257,31,28,375,1285.64,1237.84,47.8,656,34,34
12,3,3,1100,43.206,32,30,424,1511.32,1477.78,33.54,592,42,42
13,4,4,983,30.966,26,22,322,1144.09,1044.44,99.65,611,25,25
14,5,5,970,54.286,35,31,417,1423.12,1307.66,115.46,477,38,38
15,6,6,1007,40.964,27,25,341,1167.15,1080.91,86.24,608,29,29
16,7,7,1031,45.658,32,28,357,1196.56,1116.69,79.87,608,33,33
17,8,8,1097,37.414,32,27,384,1328.51,1186.89,141.62,655,29,29
18,9,9,963,113.064,29,27,341,1172.85,1139.85,33.0,560,31,31
19,10,10,1006,30.375,28,26,396,1429.55,1341.62,87.93,544,33,33
20,1,1,1106,18.955,34,31,415,1433.87,1353.78,80.09,609,41,41
21,2,2,1034,42.695,28,25,365,1302.41,1248.7,53.71,601,34,34
22,3,3,1006,48.69,28,25,337,1172.76,1096.96,75.8,607,31,31
23,4,4,1063,77.212,29,26,315,1092.05,1030.52,61.53,682,33,33
24,5,5,1045,99.583,31,28,349,1206.59,1162.41,44.18,622,37,37
