vehicle_id,sequence,event,from_node,to_node,physical_from_node,physical_to_node,departure_time,arrival_time,travel_time,travel_distance_km,charging_time,charged_range_km,remaining_range_before,remaining_range_after,onboard_passengers,related_batch_id,movement_type,from_event,to_event
0,0,Movement,1,6,1,6,24,33,9,23.39,24,0.0,160.0,136.61,0,B16,empty_repositioning,Position,Pickup
0,1,Pickup,6,6,6,6,36,33,0,0.0,2,8.534,136.61,145.144,1,B16,pickup_service,Pickup,Pickup
0,2,Movement,6,2,6,2,36,49,13,37.0,0,0.0,145.144,108.144,1,B16,passenger_flight,Position,Delivery
0,3,Delivery,2,2,2,2,52,49,0,0.0,2,8.534,108.144,116.678,0,B16,delivery_service,Delivery,Delivery
0,4,Movement,2,4,2,4,61,69,8,16.13,9,38.403,155.081,138.951,0,B46,empty_repositioning,Position,Pickup
0,5,Pickup,4,4,4,4,72,69,0,0.0,2,8.534,138.951,147.485,1,B46,pickup_service,Pickup,Pickup
0,6,Movement,4,9,4,9,72,89,17,55.47,0,0.0,147.485,92.015,1,B46,passenger_flight,Position,Delivery
0,7,Delivery,9,9,9,9,92,89,0,0.0,2,8.534,92.015,100.549,0,B46,delivery_service,Delivery,Delivery
0,8,Movement,9,9,9,9,112,112,0,0.0,20,59.451,160.0,160.0,0,B92,empty_repositioning,Position,Pickup
0,9,Pickup,9,9,9,9,115,112,0,0.0,2,0.0,160.0,160.0,1,B92,pickup_service,Pickup,Pickup
0,10,Movement,9,6,9,6,115,137,22,74.79,0,59.451,160.0,85.21,1,B92,passenger_flight,Position,Delivery
0,11,Delivery,6,6,6,6,140,137,0,0.0,2,8.534,85.21,93.744,0,B92,delivery_service,Delivery,Delivery
0,12,Movement,6,6,6,6,148,148,0,0.0,8,34.136,127.88,127.88,0,B165,empty_repositioning,Position,Pickup
0,13,Pickup,6,6,6,6,151,148,0,0.0,2,8.534,127.88,136.414,1,B165,pickup_service,Pickup,Pickup
0,14,Movement,6,3,6,3,151,163,12,32.98,0,42.67,136.414,103.434,1,B165,passenger_flight,Position,Delivery
0,15,Delivery,3,3,3,3,166,163,0,0.0,2,8.534,103.434,111.968,0,B165,delivery_service,Delivery,Delivery
0,16,Movement,3,2,3,2,168,173,5,4.08,2,8.534,120.502,116.422,0,B280,empty_repositioning,Position,Pickup
0,17,Pickup,2,2,2,2,176,173,0,0.0,2,8.534,116.422,124.956,1,B280,pickup_service,Pickup,Pickup
0,18,Movement,2,2,2,2,176,176,0,0.0,0,0.0,124.956,124.956,1,B263,passenger_flight,Position,Pickup
0,19,Pickup,2,2,2,2,179,176,0,0.0,2,8.534,124.956,133.49,2,B263,pickup_service,Pickup,Pickup
0,20,Movement,2,5,2,5,179,189,10,27.57,0,0.0,133.49,105.92,2,B263,passenger_flight,Position,Delivery
0,21,Delivery,5,5,5,5,192,189,0,0.0,2,8.534,105.92,114.454,1,B263,delivery_service,Delivery,Delivery
0,22,Movement,5,5,5,5,192,192,0,0.0,0,0.0,114.454,114.454,1,B280,passenger_flight,Position,Delivery
0,23,Delivery,5,5,5,5,195,192,0,0.0,2,8.534,114.454,122.988,0,B280,delivery_service,Delivery,Delivery
0,24,Movement,5,5,5,5,196,196,0,0.0,1,4.267,127.255,127.255,0,B393,empty_repositioning,Position,Pickup
0,25,Pickup,5,5,5,5,199,196,0,0.0,2,8.534,127.255,135.789,1,B393,pickup_service,Pickup,Pickup
0,26,Movement,5,3,5,3,202,212,10,23.93,3,25.602,148.59,124.66,1,B393,passenger_flight,Position,Delivery
0,27,Delivery,3,3,3,3,215,212,0,0.0,2,8.534,124.66,133.194,0,B393,delivery_service,Delivery,Delivery
0,28,Movement,3,2,3,2,220,225,5,4.08,5,21.335,154.529,150.449,0,B461,empty_repositioning,Position,Pickup
0,29,Pickup,2,2,2,2,228,225,0,0.0,2,8.534,150.449,158.983,1,B461,pickup_service,Pickup,Pickup
0,30,Movement,2,4,2,4,228,236,8,16.13,0,0.0,158.983,142.853,1,B461,passenger_flight,Position,Delivery
0,31,Delivery,4,4,4,4,239,236,0,0.0,2,8.534,142.853,151.387,0,B461,delivery_service,Delivery,Delivery
0,32,Movement,4,4,4,4,261,261,0,0.0,22,8.613,160.0,160.0,0,B561,empty_repositioning,Position,Pickup
0,33,Pickup,4,4,4,4,264,261,0,0.0,2,0.0,160.0,160.0,1,B561,pickup_service,Pickup,Pickup
0,34,Movement,4,7,4,7,264,273,9,21.43,0,8.613,160.0,138.57,1,B561,passenger_flight,Position,Delivery
0,35,Delivery,7,7,7,7,276,273,0,0.0,2,8.534,138.57,147.104,0,B561,delivery_service,Delivery,Delivery
0,36,Movement,7,7,7,7,281,281,0,0.0,5,12.896,160.0,160.0,0,B691,empty_repositioning,Position,Pickup
0,37,Pickup,7,7,7,7,284,281,0,0.0,2,0.0,160.0,160.0,1,B691,pickup_service,Pickup,Pickup
0,38,Movement,7,4,7,4,284,293,9,21.43,0,12.896,160.0,138.57,1,B691,passenger_flight,Position,Delivery
0,39,Delivery,4,4,4,4,296,293,0,0.0,2,8.534,138.57,147.104,0,B691,delivery_service,Delivery,Delivery
0,40,Movement,4,4,4,4,300,300,0,0.0,4,12.896,160.0,160.0,0,B773,empty_repositioning,Position,Pickup
0,41,Pickup,4,4,4,4,303,300,0,0.0,2,0.0,160.0,160.0,1,B773,pickup_service,Pickup,Pickup
0,42,Movement,4,7,4,7,303,312,9,21.43,0,12.896,160.0,138.57,1,B773,passenger_flight,Position,Delivery
0,43,Delivery,7,7,7,7,315,312,0,0.0,2,8.534,138.57,147.104,0,B773,delivery_service,Delivery,Delivery
0,44,Movement,7,7,7,7,326,326,0,0.0,11,12.896,160.0,160.0,0,B911,empty_repositioning,Position,Pickup
0,45,Pickup,7,7,7,7,329,326,0,0.0,2,0.0,160.0,160.0,2,B911,pickup_service,Pickup,Pickup
0,46,Movement,7,4,7,4,329,338,9,21.43,0,12.896,160.0,138.57,2,B911,passenger_flight,Position,Delivery
0,47,Delivery,4,4,4,4,341,338,0,0.0,2,8.534,138.57,147.104,0,B911,delivery_service,Delivery,Delivery
0,48,Movement,4,4,4,4,346,346,0,0.0,5,12.896,160.0,160.0,0,B986,empty_repositioning,Position,Pickup
0,49,Pickup,4,4,4,4,349,346,0,0.0,2,0.0,160.0,160.0,1,B986,pickup_service,Pickup,Pickup
0,50,Movement,4,2,4,2,349,357,8,16.13,0,12.896,160.0,143.87,1,B986,passenger_flight,Position,Delivery
0,51,Delivery,2,2,2,2,360,357,0,0.0,2,8.534,143.87,152.404,0,B986,delivery_service,Delivery,Delivery
0,52,Movement,2,4,2,4,360,368,8,16.13,0,0.0,152.404,136.274,0,B1089,empty_repositioning,Position,Pickup
0,53,Pickup,4,4,4,4,371,368,0,0.0,2,8.534,136.274,144.808,1,B1089,pickup_service,Pickup,Pickup
0,54,Movement,4,2,4,2,371,379,8,16.13,0,0.0,144.808,128.678,1,B1089,passenger_flight,Position,Delivery
0,55,Delivery,2,2,2,2,382,379,0,0.0,2,8.534,128.678,137.212,0,B1089,delivery_service,Delivery,Delivery
0,56,Movement,2,2,2,2,383,383,0,0.0,1,4.267,141.479,141.479,0,B1145,empty_repositioning,Position,Pickup
0,57,Pickup,2,2,2,2,386,383,0,0.0,2,8.534,141.479,150.013,1,B1145,pickup_service,Pickup,Pickup
0,58,Movement,2,2,2,2,387,387,0,0.0,1,17.068,154.28,154.28,1,B1155,passenger_flight,Position,Pickup
0,59,Pickup,2,2,2,2,390,387,0,0.0,2,5.72,154.28,160.0,2,B1155,pickup_service,Pickup,Pickup
0,60,Movement,2,5,2,5,390,400,10,27.57,0,22.788,160.0,132.43,2,B1145,passenger_flight,Position,Delivery
0,61,Delivery,5,5,5,5,403,400,0,0.0,2,8.534,132.43,140.964,1,B1145,delivery_service,Delivery,Delivery
0,62,Movement,5,5,5,5,403,403,0,0.0,0,0.0,140.964,140.964,1,B1155,passenger_flight,Position,Delivery
0,63,Delivery,5,5,5,5,406,403,0,0.0,2,8.534,140.964,149.498,0,B1155,delivery_service,Delivery,Delivery
