horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3335,0,390670,10.0
20,50,23,23,16,16,3319,0,921690,10.034
40,70,26,25,13,29,3305,1,2738840,10.075
60,90,31,31,18,47,3287,1,1387580,10.005
80,110,37,34,18,65,3267,3,5967090,10.023
100,130,45,41,24,89,3240,6,8278170,10.32
120,150,74,59,20,109,3218,8,23402930,10.01
140,170,134,61,35,144,3170,21,103243680,10.009
160,190,152,53,30,174,3085,76,142187840,10.012
180,210,130,51,30,204,3011,120,115923040,10.014
200,230,108,52,28,232,2946,157,80796080,10.01
220,250,86,59,32,264,2897,174,39629110,10.011
240,270,124,60,23,287,2862,186,95847830,10.013
260,290,202,55,34,321,2790,224,221911910,10.015
280,310,242,50,26,347,2676,312,290961960,10.015
300,330,228,54,28,375,2573,387,266657430,10.018
320,350,209,45,29,404,2462,469,253553140,10.021
340,370,168,49,30,434,2368,533,185687090,10.017
360,390,125,38,22,456,2297,582,135354290,10.082
380,410,110,44,24,480,2238,617,103285170,10.007
400,430,99,45,26,506,2189,640,84592600,10.008
420,450,90,42,23,529,2139,667,76295920,10.016
440,470,78,46,22,551,2094,690,51661690,10.28
460,490,79,50,27,578,2054,703,45808160,10.146
480,510,99,49,30,608,2010,717,76960790,10.277
500,530,147,51,27,635,1959,741,145601810,10.009
520,550,178,46,27,662,1876,797,200219020,10.013
540,570,180,46,22,684,1794,857,203656840,10.02
560,590,171,48,23,707,1707,921,187606680,10.018
580,610,178,52,25,732,1633,970,194624700,10.015
600,630,214,56,26,758,1544,1033,242025550,10.016
620,650,255,51,28,786,1440,1109,311243840,10.019
640,670,305,51,21,807,1314,1214,387572950,10.023
660,690,365,56,29,836,1178,1321,470319320,10.035
680,710,452,51,30,866,1003,1466,605182690,10.03
700,730,500,45,21,887,795,1653,685747840,10.029
720,750,463,43,25,912,577,1846,637408440,10.043
740,770,373,57,27,939,362,2034,478592090,10.043
760,790,281,55,32,971,225,2139,335451330,10.018
780,810,225,42,26,997,99,2239,267196520,10.029
800,816,99,10,10,1007,28,2300,130771720,10.115
