vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,848,44.818,26,24,424,1540.36,1446.9,93.46,372,26,26
1,2,2,809,39.174,32,22,380,1308.53,1065.19,243.34,383,23,23
2,3,3,828,41.094,32,26,404,1398.07,1274.43,123.64,370,27,27
3,4,4,844,47.206,28,23,391,1389.41,1227.5,161.91,401,26,26
4,5,5,850,40.262,30,25,403,1402.14,1286.16,115.98,391,28,28
5,6,6,813,29.475,34,28,389,1353.27,1195.81,157.46,366,29,29
6,7,7,830,31.979,28,25,415,1495.98,1418.8,77.18,351,32,32
7,8,8,830,16.207,34,26,403,1385.49,1215.05,170.44,367,30,30
8,9,9,831,23.891,36,27,413,1402.94,1204.67,198.27,358,30,30
9,10,10,843,46.164,32,28,405,1403.4,1298.29,105.11,370,34,34
10,1,1,821,46.474,25,22,365,1320.94,1192.4,128.54,398,29,29
11,2,2,808,25.761,29,23,363,1267.17,1138.99,128.18,393,26,26
12,3,3,814,23.126,34,26,400,1356.89,1244.19,112.7,344,35,35
13,4,4,824,95.167,37,28,394,1310.83,1126.04,184.79,364,33,33
14,5,5,841,55.518,30,23,404,1423.92,1202.51,221.41,385,26,26
15,6,6,824,26.782,33,23,402,1381.6,1098.79,282.81,368,27,27
16,7,7,823,57.728,38,27,388,1277.14,1120.18,156.96,375,30,30
17,8,8,819,49.84,32,25,379,1315.65,1150.41,165.24,380,30,30
18,9,9,834,44.073,34,24,374,1281.68,1083.07,198.61,408,26,26
19,10,10,828,32.442,32,26,369,1275.57,1138.4,137.17,399,30,30
20,1,1,825,67.239,36,29,390,1284.65,1189.08,95.57,361,37,37
21,2,2,827,15.477,37,25,385,1265.21,1074.04,191.17,382,30,30
22,3,3,819,33.892,40,24,406,1337.59,967.23,370.36,355,29,29
23,4,4,822,74.859,31,24,362,1223.03,1113.02,110.01,406,27,27
24,5,5,816,38.905,38,28,392,1283.56,1106.54,177.02,362,31,31
25,6,6,816,49.296,33,22,374,1269.15,972.91,296.24,386,28,28
26,7,7,825,53.453,34,28,365,1234.76,1064.07,170.69,400,30,30
27,8,8,845,52.635,33,25,391,1358.63,1087.37,271.26,402,26,26
28,9,9,831,31.099,31,23,313,1047.08,850.38,196.7,468,25,25
29,10,10,822,30.535,34,25,375,1257.53,996.03,261.5,389,29,29
30,1,1,825,78.986,36,28,366,1186.33,1043.1,143.23,393,33,33
31,2,2,829,52.823,32,22,384,1311.19,1018.21,292.98,397,24,24
32,3,3,819,87.543,32,23,350,1172.08,881.88,290.2,417,26,26
33,4,4,840,78.659,37,24,383,1242.1,947.55,294.55,407,25,25
34,5,5,816,25.63,39,25,396,1310.93,1017.48,293.45,360,30,30
