horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,8,8,0,0,4265,18,334920.0,5.016
20,50,29,29,20,20,4245,18,1461890.0,5.003
40,70,28,28,18,38,4227,18,1421260.0,5.094
60,90,28,28,19,57,4208,18,1253280.0,5.026
80,110,31,29,18,75,4188,20,3667080.0,5.092
100,130,42,40,22,97,4165,21,4798980.0,5.02
120,150,77,73,22,119,4142,22,8661680.0,5.025
140,170,148,120,72,191,4060,32,40479570.0,5.008
160,190,162,118,65,256,3971,56,62888450.0,5.008
180,210,135,93,70,326,3866,91,59626530.0,5.006
200,230,84,73,37,363,3818,102,16904910.0,5.005
220,250,81,71,46,409,3766,108,16361920.0,5.004
240,270,135,111,35,444,3720,119,37894870.0,5.006
260,290,192,133,86,530,3622,131,94694400.0,5.009
280,310,197,117,65,595,3510,178,122451500.0,5.009
300,330,177,113,68,663,3414,206,94627240.0,5.009
320,350,157,110,64,727,3313,243,70924870.0,5.008
340,370,157,115,67,794,3229,260,66273120.0,5.007
360,390,132,86,58,852,3139,292,71763330.0,5.006
380,410,95,81,52,904,3073,306,24362520.0,5.005
400,430,64,62,46,950,3025,308,5585570.0,5.115
420,450,60,57,36,986,2987,310,6766400.0,5.162
440,470,72,68,39,1025,2946,312,8507040.0,5.025
460,490,70,67,46,1071,2898,314,7257000.0,5.012
480,510,75,74,33,1104,2864,315,4308170.0,5.185
500,530,135,117,66,1170,2790,323,31294870.0,5.007
520,550,140,99,54,1224,2714,345,64028700.0,5.007
540,570,137,98,57,1281,2627,375,61726170.0,5.007
560,590,142,114,63,1344,2546,393,45525200.0,5.007
580,610,130,100,62,1406,2466,411,47629540.0,5.007
600,630,165,124,62,1468,2390,425,62490180.0,5.007
620,650,220,125,78,1546,2278,459,140071370.0,5.01
640,670,238,122,71,1617,2162,504,165818350.0,5.013
660,690,303,128,70,1687,2026,570,248521860.0,5.012
680,710,398,121,73,1760,1870,653,396611110.0,5.019
700,730,447,103,63,1823,1650,810,501348730.0,5.017
720,750,406,107,72,1895,1434,954,435021630.0,5.016
740,770,313,114,61,1956,1234,1093,288748540.0,5.013
760,790,239,126,61,2017,1111,1155,162942350.0,5.035
780,810,228,135,83,2100,976,1207,134848990.0,5.012
800,830,193,120,64,2164,865,1254,105121600.0,5.011
820,850,206,129,69,2233,762,1288,108487990.0,5.009
840,870,191,114,74,2307,639,1337,108917910.0,5.008
860,890,137,93,53,2360,550,1373,64378650.0,5.008
880,910,129,103,59,2419,472,1392,43144640.0,5.008
900,930,108,88,58,2477,399,1407,34226830.0,5.005
920,950,119,94,52,2529,341,1413,40553560.0,5.007
940,970,129,93,48,2577,277,1429,60827890.0,5.006
960,990,129,87,61,2638,193,1452,68251100.0,5.006
980,1010,91,63,35,2673,136,1474,45127330.0,5.463
1000,1030,76,59,38,2711,89,1483,29204510.0,5.028
1020,1050,52,38,28,2739,51,1493,22307550.0,5.07
1040,1070,37,31,20,2759,27,1497,10531910.0,5.107
1060,1090,27,23,14,2773,10,1500,6884150.0,5.032
1080,1110,10,6,6,2779,2,1502,6304850.0,5.027
1100,1130,2,0,0,2779,0,1504,3045300.0,5.002
1120,1150,0,0,0,2779,0,1504,,0.0
