revenue,num_vehicles,total_penalty,total_objectives,complete_batch_count,overdue_batch_count,total_batch_count,runtime_seconds,output_directory,is_best_penalty,is_best_total_objectives
170000,50,7755994,68498990,559,18,577,801.995,C:\Users\choih\Desktop\연구\PDPTW\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\add_15mins\170000\vehicles_50,False,False
170000,60,9216752,70748604,556,21,577,803.689,C:\Users\choih\Desktop\연구\PDPTW\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\add_15mins\170000\vehicles_60,False,False
170000,70,6669432,67422815,561,16,577,803.356,C:\Users\choih\Desktop\연구\PDPTW\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\add_15mins\170000\vehicles_70,False,False
170000,80,9253727,68123435,556,21,577,804.413,C:\Users\choih\Desktop\연구\PDPTW\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\add_15mins\170000\vehicles_80,False,False
170000,90,7024506,65999547,560,17,577,803.809,C:\Users\choih\Desktop\연구\PDPTW\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\add_15mins\170000\vehicles_90,False,False
170000,100,4430002,63930040,566,11,577,803.171,C:\Users\choih\Desktop\연구\PDPTW\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\add_15mins\170000\vehicles_100,False,False
170000,110,7095281,63485627,562,15,577,801.951,C:\Users\choih\Desktop\연구\PDPTW\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\add_15mins\170000\vehicles_110,False,False
170000,120,5548024,63502418,564,13,577,802.822,C:\Users\choih\Desktop\연구\PDPTW\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\add_15mins\170000\vehicles_120,False,False
170000,130,5189300,62540341,565,12,577,803.601,C:\Users\choih\Desktop\연구\PDPTW\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\add_15mins\170000\vehicles_130,False,False
170000,140,2967910,59228872,570,7,577,801.871,C:\Users\choih\Desktop\연구\PDPTW\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\add_15mins\170000\vehicles_140,True,True
170000,150,3332399,60056943,568,9,577,804.114,C:\Users\choih\Desktop\연구\PDPTW\자료\결과\Ortools\VP_축소\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\Original\add_15mins\170000\vehicles_150,False,False
