horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.002
20,50,23,23,16,16,4217,15,883410.0,20.003
40,70,26,26,14,30,4203,15,1001790.0,20.003
60,90,31,31,18,48,4185,15,1093130.0,20.003
80,110,37,37,22,70,4163,15,1257030.0,20.087
100,130,43,43,26,96,4137,15,1371240.0,20.003
120,150,73,73,23,119,4114,15,2102640.0,20.004
140,170,132,130,86,205,4026,17,6375040.0,20.796
160,190,110,105,71,276,3952,20,10752150.0,20.077
180,210,99,94,66,342,3881,25,10782440.0,20.043
200,230,80,77,48,390,3830,28,6646200.0,20.013
220,250,72,71,43,433,3786,29,3228450.0,20.151
240,270,115,113,48,481,3738,29,8698560.0,20.109
260,290,180,174,110,591,3625,32,16845510.0,20.009
280,310,179,169,96,687,3519,42,20803780.0,20.015
300,330,173,168,109,796,3407,45,13240570.0,20.007
320,350,145,138,86,882,3315,51,15572250.0,20.042
340,370,123,119,82,964,3229,55,9873430.0,20.749
360,390,88,88,65,1029,3164,55,2714690.0,20.313
380,410,79,79,46,1075,3118,55,2701360.0,20.005
400,430,81,80,53,1128,3065,55,4275140.0,20.32
420,450,68,67,45,1173,3019,56,4042660.0,20.256
440,470,60,60,38,1211,2981,56,2080640.0,20.165
460,490,68,68,39,1250,2942,56,2349990.0,20.004
480,510,89,89,50,1300,2892,56,2825330.0,20.007
500,530,131,131,77,1377,2815,56,3397400.0,20.064
520,550,136,135,89,1466,2725,57,5045360.0,20.007
540,570,131,129,74,1540,2650,58,6757310.0,20.437
560,590,129,121,77,1617,2566,65,15456790.0,20.385
580,610,139,135,83,1700,2480,68,10514930.0,20.042
600,630,163,159,81,1781,2396,71,11287370.0,20.007
620,650,209,194,125,1906,2263,79,28332370.0,20.009
640,670,230,203,104,2010,2146,92,41731760.0,20.01
660,690,299,219,122,2132,2003,113,118235050.0,20.014
680,710,379,220,129,2261,1824,163,235390160.0,20.018
700,730,423,211,124,2385,1612,251,318629130.0,20.021
720,750,382,186,121,2506,1391,351,301731620.0,20.019
740,770,289,184,102,2608,1201,439,170206010.0,20.019
760,790,222,200,120,2728,1062,458,39396280.0,20.011
780,810,185,175,110,2838,942,468,18878310.0,20.01
800,830,174,166,94,2932,840,476,15637850.0,20.009
820,850,195,184,106,3038,725,485,20526020.0,20.009
840,870,173,156,103,3141,605,502,29721210.0,20.009
860,890,139,135,86,3227,515,506,9765090.0,20.012
880,910,112,107,69,3296,442,510,11940200.0,20.507
900,930,116,111,67,3363,370,515,12891530.0,20.115
920,950,113,105,65,3428,300,520,16809220.0,20.144
940,970,112,104,64,3492,231,525,17417900.0,20.014
960,990,98,93,64,3556,164,528,11927560.0,20.198
980,1010,84,80,48,3604,113,531,9626650.0,20.195
1000,1030,69,68,48,3652,64,532,4076670.0,20.135
1020,1050,43,42,33,3685,30,533,3234720.0,20.02
1040,1070,22,21,15,3700,14,534,2518770.0,20.052
1060,1090,14,14,11,3711,3,534,617450.0,20.002
1080,1110,3,3,3,3714,0,534,153250.0,20.003
1100,1130,0,0,0,3714,0,534,,0.0
1120,1150,0,0,0,3714,0,534,,0.0
