vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,818,7,4,4,0,38,780,128.88,128.88,0.0,772,468322
1,2,2,664,11,8,7,1,56,608,174.8,147.23,27.57,594,728904
2,3,3,675,7,4,3,1,29,646,80.23,56.3,23.93,640,374839
3,4,4,691,12,6,5,1,55,636,176.99,165.54,11.45,626,681709
4,5,5,788,9,6,5,1,58,730,184.11,172.66,11.45,720,712870
5,6,6,656,6,3,3,0,26,630,87.9,87.9,0.0,624,325274
6,7,7,737,10,6,5,1,60,677,201.97,143.98,57.99,667,733644
7,8,8,703,10,7,6,1,56,647,172.26,124.47,47.79,635,710500
8,9,9,660,2,2,1,1,30,630,110.94,55.47,55.47,628,348418
9,10,10,802,12,7,6,1,61,741,175.05,132.19,42.86,729,762435
10,1,1,690,4,3,2,1,22,668,48.42,33.54,14.88,664,283726
11,2,2,789,13,8,7,1,65,724,185.92,181.84,4.08,710,822387
12,3,3,666,7,6,5,1,41,625,112.49,88.56,23.93,615,536291
13,4,4,684,4,3,2,1,37,647,120.85,108.25,12.6,643,439531
14,5,5,654,5,3,3,0,22,632,48.42,48.42,0.0,626,283726
15,6,6,819,7,6,5,1,39,780,99.92,83.79,16.13,770,515517
16,7,7,648,2,3,2,1,20,628,43.97,30.64,13.33,624,262952
17,8,8,685,2,2,1,1,34,651,120.82,60.41,60.41,649,389966
18,9,9,694,4,3,2,1,34,660,117.02,61.55,55.47,656,408370
19,10,10,788,13,7,6,1,60,728,185.5,130.58,54.92,716,752048
20,1,1,662,2,3,2,1,23,639,65.98,56.37,9.61,635,294113
21,2,2,816,11,7,6,1,44,772,100.87,96.79,4.08,760,585856
22,3,3,794,11,6,5,1,59,735,191.17,167.24,23.93,725,723257
23,4,4,678,4,5,4,1,36,642,110.29,98.84,11.45,634,465952
24,5,5,687,7,4,4,0,32,655,95.72,95.72,0.0,647,406000
25,6,6,684,4,4,3,1,34,650,112.74,79.76,32.98,644,426774
26,7,7,313,2,3,2,1,21,292,47.36,34.03,13.33,288,273339
27,8,8,683,1,2,1,1,20,663,70.34,35.17,35.17,661,244548
28,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
29,10,10,744,6,5,4,1,46,698,139.23,105.71,33.52,690,569822
30,1,1,692,5,5,4,1,40,652,134.68,111.29,23.39,644,507500
31,2,2,795,11,8,7,1,52,743,151.92,124.35,27.57,729,687356
32,3,3,818,9,8,7,1,50,768,108.94,99.33,9.61,754,666582
33,4,4,679,4,5,4,1,32,647,87.41,75.96,11.45,639,424404
34,5,5,817,15,9,8,1,59,758,162.44,158.36,4.08,742,778469
35,6,6,791,7,6,5,1,50,741,157.27,124.29,32.98,731,629774
36,7,7,666,5,5,4,1,48,618,142.22,102.1,40.12,610,590596
37,8,8,817,8,4,4,0,34,783,111.34,111.34,0.0,775,426774
38,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
39,10,10,786,9,6,5,1,50,736,152.3,104.86,47.44,726,629774
40,1,1,788,6,5,4,1,39,749,110.51,100.9,9.61,741,497113
41,2,2,792,10,7,6,1,40,752,78.78,74.7,4.08,740,544308
42,3,3,684,3,3,2,1,33,651,112.37,57.45,54.92,647,397983
43,4,4,329,2,2,1,1,30,299,110.94,55.47,55.47,297,348418
44,5,5,653,2,3,2,1,22,631,48.42,24.49,23.93,627,283726
45,6,6,670,5,4,3,1,35,635,107.1,74.12,32.98,629,437161
46,7,7,784,8,6,5,1,44,740,119.18,86.94,32.24,730,567452
47,8,8,702,2,3,2,1,27,675,88.05,55.67,32.38,671,335661
48,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
49,10,10,802,7,5,4,1,46,756,148.91,91.25,57.66,748,569822
50,1,1,676,2,3,2,1,17,659,27.19,22.21,4.98,655,231791
51,2,2,819,9,8,6,2,45,774,109.92,100.86,9.06,762,614647
52,3,3,812,6,4,4,0,26,786,51.95,51.95,0.0,778,343678
53,4,4,680,4,5,4,1,38,642,100.39,78.33,22.06,634,486726
54,5,5,666,3,3,3,0,22,644,48.42,48.42,0.0,638,283726
55,6,6,802,9,6,5,1,51,751,159.16,115.68,43.48,741,640161
56,7,7,677,3,4,3,1,31,646,86.81,54.57,32.24,640,395613
57,8,8,801,3,3,2,1,28,773,87.31,52.14,35.17,769,346048
58,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
59,10,10,664,3,3,2,1,33,631,112.37,78.85,33.52,627,397983
60,1,1,661,1,2,1,1,14,647,46.78,23.39,23.39,645,182226
61,2,2,776,5,7,5,2,44,732,102.95,87.42,15.53,722,585856
62,3,3,687,4,4,3,1,29,658,74.72,50.79,23.93,652,374839
63,4,4,677,3,5,3,2,35,642,90.84,57.96,32.88,636,455565
64,5,5,696,5,5,4,1,54,642,174.85,112.81,62.04,634,652918
65,6,6,681,4,4,3,1,29,652,77.33,64.57,12.76,646,374839
66,7,7,798,4,4,3,1,27,771,72.2,50.77,21.43,765,354065
67,8,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
68,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
69,10,10,644,3,3,2,1,33,611,112.37,78.85,33.52,607,397983
70,1,1,674,3,4,3,1,28,646,74.0,50.61,23.39,640,364452
71,2,2,669,4,5,4,1,37,632,106.26,69.26,37.0,624,476339
72,3,3,673,4,5,4,1,37,636,108.04,75.06,32.98,628,476339
73,4,4,670,3,4,3,1,26,644,51.95,39.35,12.6,638,343678
74,5,5,308,2,2,2,0,16,292,47.86,47.86,0.0,288,203000
75,6,6,801,6,5,4,1,37,764,93.2,60.22,32.98,756,476339
76,7,7,676,2,3,2,1,20,656,43.97,30.64,13.33,652,262952
77,8,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
78,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
79,10,10,784,6,4,3,1,36,748,120.08,86.56,33.52,742,447548
80,1,1,677,1,2,1,1,12,665,19.22,9.61,9.61,663,161452
81,2,2,785,3,3,2,1,16,769,27.3,23.22,4.08,765,221404
82,3,3,677,3,3,2,1,16,661,27.3,23.22,4.08,657,221404
83,4,4,820,3,3,2,1,20,800,55.15,43.7,11.45,796,262952
84,5,5,308,2,2,2,0,16,292,47.86,47.86,0.0,288,203000
85,6,6,656,2,3,2,1,26,630,87.9,44.42,43.48,626,325274
86,7,7,671,3,3,2,1,19,652,47.76,37.56,10.2,648,252565
87,8,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
