vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,757,23,15,13,2,142,615,442.21,423.25,18.96,579,1751014
1,2,2,816,35,30,23,7,222,594,677.75,539.19,138.56,540,2858034
2,3,3,810,32,31,25,6,241,569,723.35,620.12,103.23,515,3073791
3,4,4,790,28,23,19,4,196,594,598.83,536.49,62.34,550,2459144
4,5,5,819,41,32,27,5,255,564,765.63,699.83,65.8,500,3237613
5,6,6,819,36,26,21,5,219,600,667.28,612.72,54.56,546,2753257
6,7,7,806,36,28,25,3,208,598,618.74,550.53,68.21,532,2675808
7,8,8,822,37,35,27,8,252,570,720.95,591.64,129.31,506,3261664
8,9,9,833,24,23,21,2,213,620,682.4,611.13,71.27,574,2635723
9,10,10,812,29,25,22,3,216,596,645.91,564.04,81.87,542,2703692
10,1,1,800,28,24,20,4,179,621,531.27,506.68,24.59,569,2300969
11,2,2,814,25,27,22,5,195,619,538.14,459.7,78.44,571,2522373
12,3,3,818,31,28,23,5,214,604,596.46,535.6,60.86,542,2738130
13,4,4,821,29,26,22,4,202,619,531.42,447.43,83.99,565,2576678
14,5,5,816,19,19,15,4,144,672,398.6,328.91,69.69,636,1845404
15,6,6,802,18,18,16,2,155,647,482.71,435.93,46.78,613,1941257
16,7,7,821,21,22,17,5,160,661,424.69,358.7,65.99,621,2066808
17,8,8,828,18,15,13,2,109,719,304.45,257.83,46.62,685,1408243
18,9,9,814,18,16,14,2,158,656,495.82,428.9,66.92,620,1935610
19,10,10,807,18,15,13,2,137,670,436.21,398.61,37.6,638,1699079
20,1,1,817,23,20,16,4,153,664,456.24,371.92,84.32,626,1957291
21,2,2,824,11,14,10,4,101,723,289.68,210.71,78.97,701,1306743
22,3,3,818,20,18,14,4,155,663,459.57,417.4,42.17,625,1941257
23,4,4,810,17,16,13,3,119,691,348.07,305.8,42.27,659,1530517
24,5,5,811,19,19,16,3,129,682,331.16,286.71,44.45,646,1689599
25,6,6,796,19,18,16,2,151,645,446.46,420.45,26.01,609,1899709
26,7,7,821,11,10,7,3,71,750,187.13,123.85,63.28,730,921517
27,8,8,819,18,21,17,4,152,667,376.88,292.46,84.42,633,1965308
28,9,9,792,13,14,10,4,124,668,372.82,258.61,114.21,642,1545644
29,10,10,766,17,16,12,4,106,660,264.53,216.97,47.56,628,1395486
30,1,1,822,14,12,8,4,78,744,166.92,114.96,51.96,718,1031034
31,2,2,766,12,15,12,3,123,643,332.07,246.4,85.67,619,1553661
32,3,3,824,8,12,8,4,96,728,276.67,202.98,73.69,712,1218000
33,4,4,822,11,14,10,4,116,706,339.44,248.63,90.81,684,1462548
34,5,5,734,9,9,7,2,64,670,140.7,107.16,33.54,654,830404
35,6,6,816,10,11,7,4,80,736,189.68,117.33,72.35,718,1033404
36,7,7,813,11,12,9,3,98,715,291.13,221.84,69.29,693,1238774
37,8,8,765,10,11,9,2,100,665,302.89,250.12,52.77,647,1241144
38,9,9,769,11,15,10,5,121,648,355.6,222.68,132.92,626,1532887
39,10,10,808,22,20,16,4,178,630,525.68,456.1,69.58,586,2216966
40,1,1,723,6,7,5,2,52,671,138.34,99.53,38.81,659,668952
41,2,2,756,10,10,7,3,74,682,225.98,150.55,75.43,662,952678
42,3,3,820,13,13,10,3,105,715,311.33,232.46,78.87,691,1329887
43,4,4,815,16,17,13,4,125,690,361.22,301.22,60.0,658,1611243
44,5,5,743,10,11,9,2,95,648,292.61,237.47,55.14,628,1189209
45,6,6,802,14,12,9,3,80,722,207.06,179.12,27.94,696,1051808
46,7,7,794,17,17,13,4,143,651,442.28,379.05,63.23,621,1798209
47,8,8,827,15,15,12,3,114,713,308.95,244.73,64.22,685,1460178
48,9,9,821,13,13,9,4,116,705,356.53,229.67,126.86,679,1444144
49,10,10,765,16,13,10,3,100,665,278.18,210.53,67.65,637,1277952
50,1,1,776,5,7,5,2,59,717,169.88,131.07,38.81,707,741661
51,2,2,758,10,10,6,4,72,686,205.29,134.62,70.67,666,931904
52,3,3,814,13,11,10,1,88,726,251.1,240.9,10.2,702,1116500
53,4,4,764,11,11,7,4,104,660,307.95,261.78,46.17,638,1282692
54,5,5,759,13,10,8,2,89,670,260.09,250.13,9.96,646,1108483
55,6,6,746,6,6,4,2,45,701,125.19,88.5,36.69,691,577839
56,7,7,820,13,19,13,6,145,675,435.6,336.19,99.41,649,1855791
57,8,8,785,10,11,8,3,86,699,272.27,196.11,76.16,679,1095726
58,9,9,777,8,10,7,3,97,680,316.7,239.48,77.22,664,1191579
59,10,10,810,10,13,9,4,100,710,274.76,197.45,77.31,690,1277952
60,1,1,749,6,8,5,3,74,675,207.61,178.14,29.47,663,915870
61,2,2,736,14,16,13,3,127,609,386.96,331.38,55.58,581,1613613
62,3,3,751,16,17,13,4,136,615,389.52,327.61,61.91,583,1725500
63,4,4,818,18,19,15,4,142,676,404.82,358.41,46.41,640,1824630
64,5,5,754,15,13,11,2,107,647,297.12,272.63,24.49,617,1350661
65,6,6,732,5,6,4,2,55,677,171.52,111.85,59.67,667,681709
66,7,7,749,7,11,7,4,89,660,262.02,169.08,92.94,646,1126887
67,8,8,806,10,14,10,4,130,676,399.6,299.51,100.09,656,1607966
68,9,9,836,17,21,16,5,179,657,559.49,404.83,154.66,623,2245757
69,10,10,811,6,6,5,1,78,733,281.83,234.39,47.44,721,920610
