vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1115,29.531,587,1851.61,1729.22,122.39,464,32,32
1,2,2,1088,38.057,588,1840.01,1621.58,218.43,438,31,31
2,3,3,1097,50.101,558,1763.39,1670.49,92.9,467,36,36
3,4,4,1080,28.918,571,1793.85,1640.95,152.9,447,31,31
4,5,5,1118,64.257,578,1827.31,1756.56,70.75,476,32,32
5,6,6,1092,29.424,570,1759.96,1646.27,113.69,454,34,34
6,7,7,1052,33.696,540,1620.22,1479.95,140.27,446,33,33
7,8,8,1101,41.371,507,1575.34,1486.07,89.27,532,31,31
8,9,9,1055,96.961,483,1500.25,1473.06,27.19,518,27,27
9,10,10,1086,20.932,570,1773.3,1668.09,105.21,446,35,35
10,1,1,1098,68.177,578,1741.7,1602.93,138.77,448,36,36
11,2,2,1109,98.554,517,1617.71,1478.86,138.85,532,30,30
12,3,3,1082,102.574,529,1593.59,1423.29,170.3,489,32,32
13,4,4,1135,60.585,557,1718.23,1635.21,83.02,510,34,34
14,5,5,1123,30.666,550,1658.5,1525.96,132.54,507,33,33
15,6,6,1102,22.469,533,1580.4,1371.26,209.14,507,31,31
16,7,7,1107,36.335,562,1645.92,1492.64,153.28,479,33,33
17,8,8,1082,75.469,513,1567.19,1483.6,83.59,505,32,32
18,9,9,967,54.413,454,1340.17,1304.51,35.66,449,32,32
19,10,10,1122,30.685,539,1632.27,1353.65,278.62,523,30,30
20,1,1,1112,115.264,503,1457.98,1310.05,147.93,539,35,35
21,2,2,982,34.972,454,1374.8,1200.66,174.14,470,29,29
22,3,3,1108,57.368,508,1394.14,1155.61,238.53,538,31,31
23,4,4,1108,38.274,490,1522.42,1395.96,126.46,558,30,30
24,5,5,1112,73.777,524,1502.97,1400.88,102.09,522,33,33
25,6,6,1063,26.86,478,1341.98,1119.4,222.58,523,31,31
26,7,7,981,72.944,432,1303.56,1214.28,89.28,491,29,29
27,8,8,978,95.024,418,1227.25,1156.7,70.55,504,28,28
28,9,9,1121,82.564,514,1468.17,1268.52,199.65,541,33,33
29,10,10,1113,82.814,514,1463.76,1284.95,178.81,533,33,33
30,1,1,991,55.344,472,1345.94,1135.4,210.54,451,34,34
31,2,2,1108,73.823,510,1438.34,1249.18,189.16,530,34,34
32,3,3,980,58.034,426,1226.35,1005.47,220.88,492,31,31
33,4,4,996,23.925,431,1272.14,1106.06,166.08,509,28,28
34,5,5,1009,38.061,480,1352.3,1171.05,181.25,469,30,30
35,6,6,1010,38.274,424,1230.54,1005.04,225.5,532,27,27
36,7,7,1055,70.304,453,1227.51,1021.17,206.34,544,29,29
37,8,8,997,92.845,429,1237.48,1029.7,207.78,512,28,28
38,9,9,1022,56.735,401,1058.67,860.23,198.44,567,27,27
39,10,10,945,23.854,458,1304.04,1042.64,261.4,431,28,28
40,1,1,1030,49.145,477,1330.69,1185.31,145.38,485,34,34
41,2,2,1059,18.001,441,1195.54,907.88,287.66,562,28,28
42,3,3,1109,60.736,507,1388.01,1156.11,231.9,536,33,33
43,4,4,1030,47.846,464,1286.89,1103.57,183.32,506,30,30
44,5,5,1022,40.862,427,1140.2,858.55,281.65,539,28,28
45,6,6,966,26.787,407,1163.0,884.11,278.89,515,22,22
46,7,7,1016,26.008,445,1192.52,922.06,270.46,521,25,25
47,8,8,1115,40.331,499,1343.76,1113.66,230.1,554,31,31
48,9,9,929,93.744,358,995.83,868.04,127.79,523,24,24
49,10,10,1104,65.164,534,1472.44,1238.86,233.58,506,32,32
50,1,1,1026,42.544,476,1398.62,1083.87,314.75,498,26,26
51,2,2,1020,96.327,426,1065.86,863.87,201.99,538,28,28
52,3,3,960,51.058,418,1129.98,890.08,239.9,484,29,29
53,4,4,1033,46.143,374,1104.8,822.84,281.96,617,21,21
54,5,5,1009,51.024,446,1228.77,1103.56,125.21,501,31,31
55,6,6,1025,28.835,406,1149.64,864.57,285.07,575,22,22
56,7,7,1077,97.735,503,1273.95,1012.76,261.19,512,31,31
57,8,8,944,54.526,382,1111.84,928.64,183.2,510,26,26
58,9,9,1134,44.963,540,1493.0,1159.28,333.72,526,34,34
59,10,10,973,34.05,406,1098.45,874.4,224.05,515,26,26
60,1,1,1071,30.153,535,1473.4,1201.66,271.74,468,34,34
61,2,2,1052,44.32,469,1264.91,959.45,305.46,525,29,29
62,3,3,1103,60.284,472,1304.79,932.29,372.5,575,28,28
63,4,4,1083,39.306,489,1215.29,927.67,287.62,528,33,33
64,5,5,1099,67.037,494,1297.06,1067.72,229.34,541,32,32
65,6,6,1104,64.408,471,1272.97,1025.12,247.85,571,31,31
66,7,7,1012,25.102,419,1047.97,827.16,220.81,527,33,33
67,8,8,1062,42.194,450,1232.65,974.6,258.05,550,31,31
68,9,9,1103,51.204,445,1217.62,876.81,340.81,604,27,27
69,10,10,1083,116.302,504,1324.5,1083.24,241.26,511,34,34
70,1,1,1067,55.534,478,1299.43,1062.03,237.4,523,33,33
71,2,2,1060,83.953,460,1151.44,891.86,259.58,542,29,29
72,3,3,1105,31.286,495,1432.38,1102.83,329.55,548,31,31
73,4,4,1077,89.934,431,1124.28,918.81,205.47,586,30,30
74,5,5,1052,76.235,445,1056.26,830.09,226.17,539,34,34
75,6,6,1021,126.538,374,905.33,737.54,167.79,589,29,29
