horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3335,0,1489876,20.009
20,50,23,23,16,16,3319,0,3391399,20.111
40,70,26,23,13,29,3306,0,3793685,20.135
60,90,32,26,15,44,3291,0,4723516,20.056
80,110,41,37,22,66,3265,4,6491798,20.132
100,130,43,39,23,89,3242,4,5988712,20.089
120,150,76,68,22,111,3218,6,9831106,20.016
140,170,134,127,81,192,3134,9,17761414,20.016
160,190,116,96,64,256,3061,18,16841158,20.675
180,210,106,82,55,311,2995,29,16356573,20.35
200,230,92,68,43,354,2940,41,13976754,20.157
220,250,80,57,34,388,2896,51,12301845,20.386
240,270,123,99,42,430,2848,57,19116575,20.012
260,290,188,142,81,511,2756,68,28043746,20.017
280,310,208,136,77,588,2645,102,33016066,20.023
300,330,197,136,81,669,2537,129,30880327,20.012
320,350,173,120,68,737,2438,160,27240468,20.022
340,370,144,108,70,807,2346,182,21453150,20.008
360,390,103,82,62,869,2272,194,15196973,20.626
380,410,85,70,36,905,2227,203,12860215,20.189
400,430,88,79,51,956,2172,207,12628705,20.152
420,450,73,65,45,1001,2122,212,10522401,20.243
440,470,61,58,36,1037,2084,214,9013401,20.185
460,490,69,63,37,1074,2046,215,10032168,20.142
480,510,91,83,44,1118,2000,217,12730426,20.278
500,530,137,124,71,1189,1925,221,18552329,20.018
520,550,144,117,71,1260,1846,229,21273152,20.016
540,570,150,121,71,1331,1758,246,22235185,20.018
560,590,135,95,57,1388,1685,262,20289542,20.017
580,610,156,108,66,1454,1600,281,24066718,20.014
600,630,181,131,61,1515,1520,300,26005750,20.021
620,650,231,149,93,1608,1397,330,35902913,20.024
640,670,262,147,69,1677,1287,371,43573480,20.015
660,690,338,162,75,1752,1153,430,58734829,20.02
680,710,427,169,100,1852,964,519,77979562,20.05
700,730,461,168,89,1941,756,638,88791798,20.035
720,750,424,158,102,2043,526,766,83298520,20.043
740,770,322,148,75,2118,338,879,60564181,20.044
760,790,257,164,96,2214,186,935,42107116,20.037
780,810,186,123,90,2304,59,972,30290701,20.025
800,816,59,31,31,2335,10,990,11246421,20.014
