horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.002
20,50,23,23,16,16,4217,15,883410.0,20.077
40,70,26,26,14,30,4203,15,1001790.0,20.006
60,90,31,31,18,48,4185,15,1080370.0,20.125
80,110,37,37,22,70,4163,15,1151050.0,20.004
100,130,43,43,26,96,4137,15,1310900.0,20.181
120,150,73,73,23,119,4114,15,1924810.0,20.007
140,170,132,131,87,206,4026,16,4366930.0,20.882
160,190,110,106,74,280,3949,19,8344920.0,20.233
180,210,96,94,66,346,3881,21,5461670.0,20.379
200,230,80,76,48,394,3829,25,7640680.0,20.242
220,250,71,71,44,438,3785,25,1816490.0,20.005
240,270,114,114,47,485,3738,25,3194110.0,20.342
260,290,180,179,118,603,3619,26,6079590.0,20.01
280,310,173,171,103,706,3514,28,7164730.0,20.012
300,330,168,167,109,815,3404,29,6286080.0,20.009
320,350,142,140,89,904,3314,30,6993530.0,20.008
340,370,122,118,81,985,3230,33,9894340.0,20.685
360,390,89,88,65,1050,3164,34,4451470.0,20.094
380,410,79,79,47,1097,3117,34,2651840.0,20.01
400,430,80,79,52,1149,3065,34,4041210.0,20.266
420,450,68,67,45,1194,3019,35,3782920.0,20.07
440,470,60,60,38,1232,2981,35,2083940.0,20.006
460,490,68,68,39,1271,2942,35,2324310.0,20.006
480,510,89,89,51,1322,2891,35,2785000.0,20.008
500,530,130,130,77,1399,2814,35,3362890.0,20.008
520,550,135,134,88,1487,2725,36,5036450.0,20.314
540,570,131,131,80,1567,2645,36,3376600.0,20.01
560,590,124,122,80,1647,2563,38,6300030.0,20.269
580,610,136,133,82,1729,2479,40,8392130.0,20.849
600,630,162,161,86,1815,2392,41,5786240.0,20.009
620,650,205,202,136,1951,2255,42,10173030.0,20.011
640,670,222,220,122,2073,2131,44,8479220.0,20.012
660,690,284,284,155,2228,1976,44,6734840.0,20.013
680,710,352,346,208,2436,1762,50,15933460.0,20.018
700,730,361,352,216,2652,1537,59,21149020.0,20.02
720,750,307,292,204,2856,1320,72,29256820.0,20.019
740,770,218,209,132,2988,1179,81,18762800.0,20.014
760,790,200,200,124,3112,1055,81,3549480.0,20.014
780,810,178,178,116,3228,939,81,3296020.0,20.01
800,830,171,168,98,3326,838,84,7178770.0,20.01
820,850,193,186,110,3436,721,91,13413600.0,20.01
840,870,169,161,112,3548,601,99,14761180.0,20.011
860,890,135,132,84,3632,514,102,8263870.0,20.046
880,910,111,106,68,3700,441,107,11024550.0,20.037
900,930,115,110,66,3766,370,112,11936960.0,20.941
920,950,113,109,72,3838,295,115,9678190.0,20.527
940,970,107,102,64,3902,229,117,12253400.0,20.265
960,990,96,93,65,3967,161,120,8440390.0,20.155
980,1010,81,80,47,4014,114,120,4314440.0,20.254
1000,1030,70,69,52,4066,61,121,3866470.0,20.153
1020,1050,40,40,30,4096,31,121,1631010.0,20.141
1040,1070,23,21,14,4110,15,123,3894540.0,20.074
1060,1090,15,15,13,4123,2,123,672370.0,20.038
1080,1110,2,2,2,4125,0,123,98330.0,20.005
1100,1130,0,0,0,4125,0,123,,0.0
1120,1150,0,0,0,4125,0,123,,0.0
